target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__opening_residual_frac,-0.01895956182807466,0.01895956182807466,0.8072841100853492,168
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__closing_residual_frac,0.40828813736894864,0.40828813736894864,3.933021546968654e-08,168
eval__lecr_uncertainty,feat__global_uncertainty__mean_entropy,0.1337435020069751,0.1337435020069751,0.08392642306678956,168
eval__lecr_uncertainty,feat__global_uncertainty__max_entropy,,,,168
eval__lecr_uncertainty,feat__global_uncertainty__mean_margin_uncertainty,0.12478171298991199,0.12478171298991199,0.10705212425479352,168
eval__lecr_uncertainty,feat__global_uncertainty__max_margin_uncertainty,-0.07479754224199492,0.07479754224199492,0.3352468543664429,168
eval__lecr_uncertainty,feat__global_uncertainty__foreground_area_frac,0.18653226092194314,0.18653226092194314,0.015479118124568238,168
eval__lecr_uncertainty,feat__boundary_risk__pred_boundary_area_frac,0.16962789223379285,0.16962789223379285,0.027937085333384425,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_entropy,0.0199128370477979,0.0199128370477979,0.7977977364120137,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_max_entropy,,,,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_margin_uncertainty,0.004173394546494501,0.004173394546494501,0.9571823548041122,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_high_entropy_frac,-0.1349076993941112,0.1349076993941112,0.08124142466389087,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_area_frac,0.19689770486836713,0.19689770486836713,0.010523839393991262,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_threshold,0.13538521502310222,0.13538521502310222,0.0801603011520687,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_component_count,-0.015931140491814325,0.015931140491814325,0.8376014159881254,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.10393265358437183,0.10393265358437183,0.1800187618807662,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.08952643405949882,0.08952643405949882,0.24847942341931936,168
eval__lecr_uncertainty,feat__topology_risk__component_count,-0.23822799150617172,0.23822799150617172,0.0018732199892581873,168
eval__lecr_uncertainty,feat__topology_risk__largest_component_area_frac,0.18698496659482305,0.18698496659482305,0.015226262892890573,168
eval__lecr_uncertainty,feat__topology_risk__small_component_count,-0.13804496676006872,0.13804496676006872,0.07434865310337611,168
eval__lecr_uncertainty,feat__topology_risk__mean_component_area_frac,0.21757077560854626,0.21757077560854626,0.004611288762068303,168
eval__lecr_uncertainty,feat__topology_risk__component_area_cv,0.08705918678281646,0.08705918678281646,0.26181006805701984,168
eval__lecr_uncertainty,feat__topology_risk__mean_eccentricity,0.10115862948658898,0.10115862948658898,0.19198618527018277,168
eval__lecr_uncertainty,feat__topology_risk__mean_solidity,-0.11310683788804474,0.11310683788804474,0.14435183466579074,168
eval__lecr_uncertainty,feat__topology_risk__euler_number,-0.24437142092262618,0.24437142092262618,0.001411404573062603,168
eval__lecr_uncertainty,feat__topology_risk__threshold_component_count_std,-0.004846452149087237,0.004846452149087237,0.9502852534450392,168
eval__lecr_uncertainty,feat__topology_risk__threshold_area_frac_std,0.09359640819797432,0.09359640819797432,0.2275316775511392,168
eval__lecr_uncertainty,feat__topology_risk__threshold_euler_std,0.019515893899729016,0.019515893899729016,0.8017443476694127,168
eval__lecr_uncertainty,feat__anatomical_topological_consistency__opening_residual_frac,-0.15012473967100615,0.15012473967100615,0.052096757209353,168
eval__lecr_uncertainty,feat__anatomical_topological_consistency__closing_residual_frac,0.14204685583425822,0.14204685583425822,0.06625177712268503,168
eval__lecr_boundary_error,feat__global_uncertainty__mean_entropy,-0.2309387986495311,0.2309387986495311,0.002597200111352794,168
eval__lecr_boundary_error,feat__global_uncertainty__max_entropy,,,,168
eval__lecr_boundary_error,feat__global_uncertainty__mean_margin_uncertainty,-0.1936212106640481,0.1936212106640481,0.011912546756804225,168
eval__lecr_boundary_error,feat__global_uncertainty__max_margin_uncertainty,0.04305094806152684,0.04305094806152684,0.5795138630219479,168
eval__lecr_boundary_error,feat__global_uncertainty__foreground_area_frac,0.16432139946649393,0.16432139946649393,0.033300871374475544,168
eval__lecr_boundary_error,feat__boundary_risk__pred_boundary_area_frac,0.1705010430364316,0.1705010430364316,0.02712933251036867,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_entropy,-0.41403920814330764,0.41403920814330764,2.4203024528241995e-08,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_max_entropy,,,,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.39540951908524463,0.39540951908524463,1.129086363191021e-07,168
eval__lecr_boundary_error,feat__boundary_risk__boundary_high_entropy_frac,-0.08818035948390625,0.08818035948390625,0.2556928188475597,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_area_frac,0.1094637095471096,0.1094637095471096,0.15781249595993133,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_threshold,-0.024121968937714976,0.024121968937714976,0.7562816533327589,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_component_count,-0.10787647125931395,0.10787647125931395,0.16396335528130293,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.00945659085662118,0.00945659085662118,0.9031690715064246,168
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_small_component_count,-0.12058286122358457,0.12058286122358457,0.11948232012556462,168
eval__lecr_boundary_error,feat__topology_risk__component_count,0.06200346914126556,0.06200346914126556,0.42462375443932776,168
eval__lecr_boundary_error,feat__topology_risk__largest_component_area_frac,-0.051591921442248306,0.051591921442248306,0.5065894416895704,168
eval__lecr_boundary_error,feat__topology_risk__small_component_count,-0.21629309385568285,0.21629309385568285,0.004863168958783975,168
