dataset,model,label,score,positives,negatives,auroc_directional,auprc,run
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,sfrm_balanced_score,20,148,0.9493243243243245,0.8157241520334236,stage1_review_budget_monuseg_proto_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,global_mean_entropy,255,249,0.7111268603827072,0.3774933809280081,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,global_max_entropy,255,249,0.7007165918576266,0.7043978350020257,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,global_mean_margin_uncertainty,255,249,0.709425939050319,0.3785379815074513,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,foreground_area_frac,255,249,0.7676667454130246,0.3599506714930426,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,boundary_risk_score,255,249,0.5078195133475077,0.5526848345170323,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,boundary_overconfidence_score,255,249,0.6150169304669659,0.4304039015865492,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,boundary_abnormality_score,255,249,0.6204976769824395,0.6225859074321061,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,boundary_dual_risk_score,255,249,0.5440270887471454,0.5611458986735639,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,uncertainty_cluster_score,255,249,0.6249310969367666,0.4219842176091807,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,topology_risk_score,255,249,0.6650051185132687,0.4003280524525476,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,sfrm_composite_score,255,249,0.6227419481848965,0.4454841670121329,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,sfrm_balanced_score,255,249,0.6388770769351917,0.4357497823304338,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,global_mean_entropy,126,378,0.7207734945830184,0.1707857687539202,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,global_max_entropy,126,378,0.5825564793818762,0.4215099699690517,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,global_mean_margin_uncertainty,126,378,0.7215503485344755,0.1707188774642942,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,foreground_area_frac,126,378,0.732342319643907,0.1767674243009323,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,boundary_risk_score,126,378,0.5223188040648359,0.2533783475717988,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,boundary_overconfidence_score,126,378,0.5729612832787436,0.2314238559777303,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,boundary_abnormality_score,126,378,0.6644095909968926,0.414671240516775,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,boundary_dual_risk_score,126,378,0.6079092130679432,0.3755458562214366,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,uncertainty_cluster_score,126,378,0.6038254808096077,0.2062083073628028,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,topology_risk_score,126,378,0.6039724531788024,0.2010805683044886,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,sfrm_composite_score,126,378,0.5977366255144033,0.2143446104752943,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,sfrm_balanced_score,126,378,0.5650772654740909,0.2272742883227148,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,global_mean_entropy,126,378,0.9251070798689848,0.7543389521059403,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,global_max_entropy,126,378,0.5319349962207105,0.226876571581108,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,global_mean_margin_uncertainty,126,378,0.9272906693541614,0.7464756926644458,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,foreground_area_frac,126,378,0.8622239019064416,0.7026092149187844,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,boundary_risk_score,126,378,0.7499580078945158,0.5140924101612431,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,boundary_overconfidence_score,126,378,0.5766985806668347,0.2141613836309253,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,boundary_abnormality_score,126,378,0.5886243386243386,0.2015212414976271,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,boundary_dual_risk_score,126,378,0.513426975728563,0.2231448511931857,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,uncertainty_cluster_score,126,378,0.919511631813219,0.8010534164260816,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,topology_risk_score,126,378,0.9002687494750987,0.7049182665545141,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,sfrm_composite_score,126,378,0.9395418661291676,0.8275495201670799,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,sfrm_balanced_score,126,378,0.9141366423112456,0.7899263950176947,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,global_mean_entropy,126,378,0.967246157722348,0.9059943705435156,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,global_max_entropy,126,378,0.6015579071134627,0.2043733134822404,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,global_mean_margin_uncertainty,126,378,0.9713823801125387,0.9185373090330028,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,foreground_area_frac,126,378,0.9359200470311582,0.8680679143580243,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,boundary_risk_score,126,378,0.6797052154195012,0.4526498111040495,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,boundary_overconfidence_score,126,378,0.5306017468715881,0.2761576849656718,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,boundary_abnormality_score,126,378,0.5992273452590913,0.198258040969996,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,boundary_dual_risk_score,126,378,0.515904509952129,0.2360729374740829,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,uncertainty_cluster_score,126,378,0.9703430755018057,0.933022858852665,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,topology_risk_score,126,378,0.9367598891408416,0.8383920219109807,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,sfrm_composite_score,126,378,0.9584278155706728,0.8910369579604924,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,sfrm_balanced_score,126,378,0.970668514319308,0.9295168302701626,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_entropy,126,378,0.5553245989753927,0.2813034151924254,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,global_max_entropy,126,378,0.5026245065927606,0.2484501500274411,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_margin_uncertainty,126,378,0.554148820021836,0.2896191851800418,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,foreground_area_frac,126,378,0.5039052658100277,0.3029006383954211,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,boundary_risk_score,126,378,0.6977513227513228,0.1734049671684857,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,boundary_overconfidence_score,126,378,0.7047220122616947,0.3889058626120845,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,boundary_abnormality_score,126,378,0.5077790375409423,0.2648218015569794,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,boundary_dual_risk_score,126,378,0.5576131687242798,0.2872852868989183,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,uncertainty_cluster_score,126,378,0.5216154362979759,0.2850312072562407,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,topology_risk_score,126,378,0.605641639371798,0.252121828624081,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_composite_score,126,378,0.5982405307802133,0.2134573197955021,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_balanced_score,126,378,0.5130595448055766,0.2484435470273203,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_entropy,126,378,0.8785588309397834,0.6272244467994639,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,global_max_entropy,126,378,0.5304442764760225,0.2302274585157997,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_margin_uncertainty,126,378,0.8807424204249601,0.61012246719238,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,foreground_area_frac,126,378,0.8104686318972033,0.6054568425308396,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_risk_score,126,378,0.775825144872764,0.5514167895983134,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_overconfidence_score,126,378,0.6300705467372134,0.1978814943840213,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_abnormality_score,126,378,0.59095490047871,0.2020120359986747,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_dual_risk_score,126,378,0.5243239271017048,0.2202749337003453,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,uncertainty_cluster_score,126,378,0.8735407743344251,0.6390458796093154,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,topology_risk_score,126,378,0.8514739229024945,0.5635564512899187,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_composite_score,126,378,0.9071659528008734,0.7324231968457242,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_balanced_score,126,378,0.8613105736121609,0.6535043820206642,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,global_mean_entropy,84,420,0.9575396825396826,0.8405143682513071,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,global_max_entropy,84,420,0.6757653061224489,0.1170867069157294,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,global_mean_margin_uncertainty,84,420,0.9574829931972788,0.8310344782435244,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,foreground_area_frac,84,420,0.9668367346938777,0.8127109596997352,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,boundary_risk_score,84,420,0.63156179138322,0.2168295147568523,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,boundary_overconfidence_score,84,420,0.5822137188208617,0.2019668181175831,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,boundary_abnormality_score,84,420,0.6149943310657595,0.1268273794515999,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,boundary_dual_risk_score,84,420,0.5189058956916099,0.1473976989566744,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,uncertainty_cluster_score,84,420,0.9356150793650794,0.6494666237035097,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,topology_risk_score,84,420,0.911890589569161,0.6412907058027746,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,sfrm_composite_score,84,420,0.917828798185941,0.5572903408124253,stage1_review_budget_consep_grid_point_seed42
CoNSeP,point_seed42,gray_high_dice_high_boundary_error,sfrm_balanced_score,84,420,0.9324546485260772,0.5884145234690626,stage1_review_budget_consep_grid_point_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,global_mean_entropy,199,305,0.7547409177032705,0.2708483334955824,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,global_max_entropy,199,305,0.7284455062196228,0.6322787819909185,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,global_mean_margin_uncertainty,199,305,0.7525990608781613,0.2722174866921257,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,foreground_area_frac,199,305,0.8186671060219128,0.2569694984903906,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,boundary_risk_score,199,305,0.5003871818106929,0.4323577901180282,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,boundary_overconfidence_score,199,305,0.6355630612076778,0.3136162675166927,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,boundary_abnormality_score,199,305,0.5477798830216657,0.4161014968580831,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,boundary_dual_risk_score,199,305,0.5693055441140127,0.3563438878605814,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,uncertainty_cluster_score,199,305,0.5133536535134691,0.3716823547301497,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,topology_risk_score,199,305,0.668366422275311,0.2963742512885657,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,sfrm_composite_score,199,305,0.5607875442787709,0.3423680457389328,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,bad_dice_lt_0.65,sfrm_balanced_score,199,305,0.6269544443529121,0.322838011257694,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,global_mean_entropy,126,378,0.6061980347694633,0.2480417125417432,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,global_max_entropy,126,378,0.5690350214159738,0.3279696117381347,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,global_mean_margin_uncertainty,126,378,0.5998362307886117,0.2419618057205047,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,foreground_area_frac,126,378,0.6637062232300328,0.2497990554167115,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,boundary_risk_score,126,378,0.6941714957587973,0.5304023699376382,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,boundary_overconfidence_score,126,378,0.7603090618963635,0.1687731110784772,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,boundary_abnormality_score,126,378,0.660808767951625,0.364709129944015,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,boundary_dual_risk_score,126,378,0.5876900142773159,0.3268316916952793,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,uncertainty_cluster_score,126,378,0.5138888888888888,0.2686133987588512,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,topology_risk_score,126,378,0.5274313429075335,0.2266764281170844,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,sfrm_composite_score,126,378,0.5921411774586377,0.3043240993172498,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,low_boundary_dice_le_q25,sfrm_balanced_score,126,378,0.5197992777357857,0.2893087141588464,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,global_mean_entropy,126,378,0.9398043167884438,0.8426462535579898,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,global_max_entropy,126,378,0.5178676408835139,0.2317067177811065,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,global_mean_margin_uncertainty,126,378,0.941609977324263,0.8531098676826531,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,foreground_area_frac,126,378,0.8898337112622827,0.7630453990883309,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,boundary_risk_score,126,378,0.7396174519190392,0.5075545498314704,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,boundary_overconfidence_score,126,378,0.5528260686990845,0.2289897279837425,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,boundary_abnormality_score,126,378,0.594450743260267,0.3227342972051168,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,boundary_dual_risk_score,126,378,0.614082052574116,0.3328590170830487,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,uncertainty_cluster_score,126,378,0.8060594608213656,0.7085948432469898,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,topology_risk_score,126,378,0.8891933316536491,0.7247058193520847,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,sfrm_composite_score,126,378,0.8957126060300664,0.7989590932065616,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_error_ge_q0.75,sfrm_balanced_score,126,378,0.8909570000839842,0.8071412967315291,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,global_mean_entropy,126,378,0.9775552196187116,0.931920667255102,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,global_max_entropy,126,378,0.5963928781389098,0.2048737217673457,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,global_mean_margin_uncertainty,126,378,0.9779331485680692,0.9348426277817076,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,foreground_area_frac,126,378,0.9556773326614596,0.8974497411612065,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,boundary_risk_score,126,378,0.6951373141849333,0.4205456851089983,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,boundary_overconfidence_score,126,378,0.5245548836818679,0.2752145148237815,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,boundary_abnormality_score,126,378,0.6158352229780801,0.3320745208413651,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,boundary_dual_risk_score,126,378,0.6330834803057026,0.3513937979298464,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,uncertainty_cluster_score,126,378,0.7953199798437893,0.7117970878069364,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,topology_risk_score,126,378,0.922220122616948,0.8160412804973719,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,sfrm_composite_score,126,378,0.8852355757117661,0.7954404807493373,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_boundary_error_ge_q0.75,sfrm_balanced_score,126,378,0.9123939699336524,0.8405460284006463,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,global_mean_entropy,126,378,0.5776014109347443,0.233164001261564,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,global_max_entropy,126,378,0.5253212396069539,0.2442441875945607,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,global_mean_margin_uncertainty,126,378,0.5768245569832873,0.231926281612946,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,foreground_area_frac,126,378,0.5324179054337784,0.2479114013409275,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,boundary_risk_score,126,378,0.6917779457461997,0.1748249885839461,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,boundary_overconfidence_score,126,378,0.6877991937515748,0.3488333254857791,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,boundary_abnormality_score,126,378,0.5183190560174686,0.2706831607377514,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,boundary_dual_risk_score,126,378,0.5409003107415806,0.2770992347767835,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,uncertainty_cluster_score,126,378,0.5133954816494499,0.2442921653055428,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,topology_risk_score,126,378,0.618816662467456,0.2085470814773075,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,sfrm_composite_score,126,378,0.6604623330813807,0.1899957682403627,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,sfrm_balanced_score,126,378,0.55519862265894,0.2198992410361984,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_entropy,126,378,0.8434534307550181,0.62067633298675,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,global_max_entropy,126,378,0.5338666330729823,0.2313936208362561,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_margin_uncertainty,126,378,0.8483455110439238,0.6416495909233711,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,foreground_area_frac,126,378,0.8058075081884607,0.5984854722982116,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,boundary_risk_score,126,378,0.706265222138238,0.5030793752826342,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,boundary_overconfidence_score,126,378,0.5647623246829596,0.2378281769042023,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,boundary_abnormality_score,126,378,0.5739480977576216,0.3168540971220167,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,boundary_dual_risk_score,126,378,0.611824976904342,0.3413463911830344,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,uncertainty_cluster_score,126,378,0.6772276811959352,0.530420221042044,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,topology_risk_score,126,378,0.8184786260183086,0.5564454162817818,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_composite_score,126,378,0.7990047871000252,0.6276912858921223,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_balanced_score,126,378,0.7930314100949022,0.6202513380446111,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,global_mean_entropy,92,412,0.9519839594765724,0.7819589860310543,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,global_max_entropy,92,412,0.6462642465175179,0.1352897553352217,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,global_mean_margin_uncertainty,92,412,0.9483168003376952,0.770842067583612,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,foreground_area_frac,92,412,0.9621411988180666,0.7915230926571155,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,boundary_risk_score,92,412,0.6555112916842549,0.261967777783078,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,boundary_overconfidence_score,92,412,0.5542554875474883,0.2128982984478855,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,boundary_abnormality_score,92,412,0.6036038412832418,0.2277001187778524,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,boundary_dual_risk_score,92,412,0.6202379696074293,0.2388450164248141,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,uncertainty_cluster_score,92,412,0.7579147319544112,0.4591205023301383,stage1_review_budget_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,topology_risk_score,92,412,0.8972140143520473,0.654860856526694,stage1_review_budget_consep_grid_proto_seed42
