patch_id,feat__global_uncertainty__mean_entropy,feat__global_uncertainty__max_entropy,feat__global_uncertainty__mean_margin_uncertainty,feat__global_uncertainty__max_margin_uncertainty,feat__global_uncertainty__foreground_area_frac,feat__boundary_risk__pred_boundary_area_frac,feat__boundary_risk__boundary_mean_entropy,feat__boundary_risk__boundary_max_entropy,feat__boundary_risk__boundary_mean_margin_uncertainty,feat__boundary_risk__boundary_high_entropy_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,feat__uncertainty_cluster__high_uncertainty_component_count,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,feat__topology_risk__component_count,feat__topology_risk__largest_component_area_frac,feat__topology_risk__small_component_count,feat__topology_risk__mean_component_area_frac,feat__topology_risk__component_area_cv,feat__topology_risk__mean_eccentricity,feat__topology_risk__mean_solidity,feat__topology_risk__euler_number,feat__topology_risk__threshold_component_count_std,feat__topology_risk__threshold_area_frac_std,feat__topology_risk__threshold_euler_std,feat__anatomical_topological_consistency__opening_residual_frac,feat__anatomical_topological_consistency__closing_residual_frac,eval__dice,eval__boundary_dice,eval__error_area_frac,eval__boundary_error_area_frac,eval__lecr_uncertainty,eval__lecr_boundary_error
test_10_y0_x0,0.4077969789505005,0.6931471824645996,0.3743874132633209,0.9999485015869141,0.272735595703125,0.146759033203125,0.6765638589859009,0.6931471824645996,0.8837697505950928,0.6966105219380329,0.1500091552734375,0.6849724650382996,8.0,0.117706298828125,2.0,9.0,0.21405029296875,2.0,0.030303955078125,2.152884809783051,0.7805345065534715,0.8298921706205901,9.0,2.160246899469287,0.06056743746081957,2.160246899469287,0.0002899169921875,0.00067138671875,0.7954995551224262,0.46349505417115644,0.1087188720703125,0.0893402099609375,0.1616403559461207,0.8217543859533789
test_10_y0_x128,0.39671969413757324,0.6931471824645996,0.3621569871902466,0.9999784231185913,0.2686309814453125,0.150634765625,0.6740385890007019,0.6931471824645996,0.8745577931404114,0.6631888168557536,0.1500091552734375,0.6864312887191772,7.0,0.1226959228515625,2.0,14.0,0.0762786865234375,1.0,0.01918792724609375,1.2361068230415604,0.8062273951585999,0.8715313132292898,13.0,3.7712361663282534,0.06339661013456574,4.027681991198191,0.000244140625,0.00042724609375,0.7838208694574197,0.4799040767411036,0.10577392578125,0.08489990234375,0.1551763958988312,0.8026543565954608
test_10_y0_x256,0.4340325891971588,0.6931471824645996,0.42140108346939087,0.9999525547027588,0.2966156005859375,0.190765380859375,0.673154354095459,0.6931471824645996,0.8751866817474365,0.5730283154695249,0.1549835205078125,0.6917278170585632,17.0,0.12841796875,11.0,20.0,0.0767059326171875,2.0,0.014830780029296876,1.1424304436810755,0.7382189194449224,0.8723733811018622,20.0,6.599663291074444,0.08371860971318809,7.0710678118654755,0.0002593994140625,0.000152587890625,0.7401973626765052,0.46237009402922696,0.1361846923828125,0.11248779296875,0.18131612623279597,0.8259943977498487
test_10_y0_x384,0.4439206123352051,0.6931471824645996,0.4329952597618103,0.9999935626983643,0.3097991943359375,0.18988037109375,0.6755091547966003,0.6931471824645996,0.883120596408844,0.5711989713918354,0.151397705078125,0.6917278170585632,15.0,0.0816192626953125,6.0,20.0,0.0572357177734375,1.0,0.015489959716796875,1.033778359659275,0.804285771271117,0.8595168662662246,19.0,6.847546194724712,0.08157086894427652,6.128258770283412,0.000396728515625,0.000823974609375,0.727792029197028,0.4275186085952262,0.1570587158203125,0.1239013671875,0.20890348859557248,0.7888856504343836
test_10_y0_x512,0.4241943359375,0.6931471824645996,0.3970901370048523,0.9999768733978271,0.3013763427734375,0.1553802490234375,0.6790178418159485,0.6931471824645996,0.8919546008110046,0.6679760384955318,0.1500091552734375,0.6886336803436279,6.0,0.085174560546875,2.0,9.0,0.1095123291015625,1.0,0.033486260308159724,1.2252586080376067,0.8483196435827842,0.7924480369574598,8.0,3.39934634239519,0.06570735337257466,2.6246692913372702,0.0001983642578125,0.000946044921875,0.781779884150127,0.4478878270990092,0.12646484375,0.0972900390625,0.18092221925519453,0.769305019295737
test_10_y0_x640,0.3784105181694031,0.6931471824645996,0.3297654688358307,0.9999995231628418,0.2442626953125,0.1275482177734375,0.6768333911895752,0.6931471824645996,0.8827037215232849,0.816844120110061,0.1500091552734375,0.6640003323554993,6.0,0.0841217041015625,0.0,9.0,0.092437744140625,1.0,0.027140299479166668,1.2266197249380322,0.8924512516902525,0.8483714824229595,9.0,1.4142135623730951,0.04824370640514157,1.4142135623730951,0.0002593994140625,0.0009002685546875,0.8112796765393396,0.474662448452208,0.0833282470703125,0.0721282958984375,0.12848790298711316,0.865592382331705
test_10_y128_x0,0.4306601583957672,0.6931471824645996,0.4128321409225464,0.9999836683273315,0.330352783203125,0.1787109375,0.6731398105621338,0.6931471824645996,0.8755101561546326,0.589566256830601,0.1500091552734375,0.6913036108016968,15.0,0.062042236328125,5.0,17.0,0.118560791015625,2.0,0.019432516659007353,1.4769011737528872,0.8443690708814419,0.8812836216944997,17.0,3.2998316455372216,0.07514024482344074,4.027681991198191,0.0003204345703125,0.0006866455078125,0.7581124896171973,0.4496337717592753,0.1377410888671875,0.1114654541015625,0.1801361359282398,0.8092389498082503
test_10_y128_x128,0.4389665424823761,0.6931471824645996,0.4253336787223816,0.9999954700469971,0.337615966796875,0.1931304931640625,0.6722803711891174,0.6931471824645996,0.8725530505180359,0.5684601406336415,0.1531829833984375,0.6917278170585632,12.0,0.080474853515625,7.0,17.0,0.105743408203125,1.0,0.019859762752757353,1.2518122251825206,0.8088485983409904,0.8449093202322162,17.0,6.649979114420002,0.08209706623031775,8.524474568362947,0.0002899169921875,0.0003662109375,0.7506463736446127,0.45440775522775523,0.1427459716796875,0.115936279296875,0.18172855510185026,0.8121859967844768
test_10_y128_x256,0.45696234703063965,0.6931471824645996,0.4549524188041687,0.9999899864196777,0.361358642578125,0.222076416015625,0.6715388894081116,0.6931471824645996,0.8714950680732727,0.5323622371856535,0.1500091552734375,0.6920343637466431,29.0,0.055999755859375,18.0,22.0,0.0637664794921875,1.0,0.016425392844460228,1.0379526516348723,0.7770637643050878,0.849545110888041,21.0,8.259674462242577,0.090738466714939,8.259674462242577,0.0004730224609375,0.0006103515625,0.7167827770938437,0.4383722065012902,0.1718292236328125,0.139892578125,0.20819268456327328,0.8141372879778515
test_10_y128_x384,0.47125157713890076,0.6931471824645996,0.47948047518730164,0.9999935626983643,0.34912109375,0.2200469970703125,0.6756218671798706,0.6931471824645996,0.8852147459983826,0.5290201789057625,0.1500091552734375,0.692078709602356,24.0,0.083038330078125,15.0,24.0,0.0736083984375,3.0,0.014546712239583334,1.2415777191522626,0.7005415043087103,0.8676602209506679,23.0,9.428090415820632,0.0994265429942684,10.842303978193728,0.0005645751953125,0.000579833984375,0.7091685836352538,0.43607538520490235,0.189056396484375,0.1465606689453125,0.23617967378932353,0.775221953181798
test_10_y128_x512,0.4281434416770935,0.6931471824645996,0.40719592571258545,0.9999971389770508,0.2939300537109375,0.15643310546875,0.6796807646751404,0.6931471824645996,0.893638014793396,0.6195864221615295,0.1500091552734375,0.690913736820221,11.0,0.110809326171875,7.0,13.0,0.0800323486328125,1.0,0.022610004131610576,1.1428223238615092,0.806754009383017,0.8331240043228415,12.0,4.320493798938574,0.07273086400577447,5.0990195135927845,0.000396728515625,0.0010833740234375,0.7711993287540742,0.47137753768636675,0.133148193359375,0.099517822265625,0.19169232311253256,0.7474214989600341
test_10_y128_x640,0.385294109582901,0.6931471824645996,0.339760422706604,0.9999685287475586,0.2580718994140625,0.1350555419921875,0.6752755045890808,0.6931471824645996,0.8760582208633423,0.7801378375324822,0.1500091552734375,0.669867992401123,15.0,0.0414276123046875,6.0,15.0,0.0887451171875,4.0,0.017204793294270833,1.392011055022599,0.8497517008127621,0.8656266497640643,15.0,1.4142135623730951,0.049164055675647085,1.4142135623730951,0.0006561279296875,0.00128173828125,0.7867516098102934,0.47828157240633684,0.095001220703125,0.0769805908203125,0.13892768398016656,0.8103115965176628
test_10_y256_x0,0.44085392355918884,0.6931471824645996,0.4301204979419708,0.999971866607666,0.35833740234375,0.1922454833984375,0.6748180985450745,0.6931471824645996,0.8814591765403748,0.5808397491864433,0.1576690673828125,0.6917278170585632,13.0,0.116912841796875,5.0,13.0,0.089569091796875,0.0,0.027564415564903848,1.0178346745212925,0.843707434111147,0.8317216815164611,13.0,4.642796092394707,0.08303312059191781,5.2493385826745405,0.0003662109375,0.0005340576171875,0.7284731636297422,0.43296019455873197,0.1650390625,0.1304473876953125,0.21013713745912338,0.790403106501568
test_10_y256_x128,0.45860233902931213,0.6931471824645996,0.4546271860599518,0.9999841451644897,0.373016357421875,0.2042236328125,0.6758334636688232,0.6931471824645996,0.8850796222686768,0.5532725642558278,0.1500091552734375,0.6918929219245911,9.0,0.110870361328125,5.0,13.0,0.180419921875,2.0,0.028693565955528848,1.6474016234332858,0.8309162252859537,0.8090909786287288,11.0,6.683312551921141,0.08779689005429024,7.93025150224688,0.0003662109375,0.0007171630859375,0.735598440734069,0.4287890327514063,0.16766357421875,0.1350555419921875,0.210006946257462,0.805515107382549
test_10_y256_x256,0.4764717221260071,0.6931471824645996,0.48048487305641174,0.9999864101409912,0.396820068359375,0.2234649658203125,0.6744154691696167,0.6931471824645996,0.8816393613815308,0.5288494366678047,0.1500091552734375,0.6920356154441833,24.0,0.1043243408203125,13.0,16.0,0.1509857177734375,2.0,0.024801254272460938,1.4949641052873752,0.7646688453901509,0.8195239537734249,11.0,5.557777333511022,0.09204976354794961,4.988876515698588,0.0003814697265625,0.0006866455078125,0.7292968928235404,0.41014704946396924,0.181060791015625,0.1482391357421875,0.21585967946115628,0.8187257711038367
test_10_y256_x384,0.47152888774871826,0.6931471824645996,0.4809761047363281,0.9999842643737793,0.3507537841796875,0.2124176025390625,0.6763824820518494,0.6931471824645996,0.889060378074646,0.5369585518281733,0.1500091552734375,0.6920667290687561,26.0,0.07421875,16.0,24.0,0.092132568359375,4.0,0.014614741007486979,1.429988652501963,0.7042585302639283,0.8676920061772385,21.0,8.48528137423857,0.09906371757480756,8.73053390247253,0.0005035400390625,0.0010223388671875,0.7167930766245703,0.4138828930708402,0.177764892578125,0.1391143798828125,0.22772768400958698,0.7825751072894199
test_10_y256_x512,0.4558537006378174,0.6931471824645996,0.44846564531326294,0.9999971389770508,0.3168792724609375,0.1846160888671875,0.6791409850120544,0.6931471824645996,0.8928607106208801,0.5740143813538309,0.158294677734375,0.6917278170585632,12.0,0.0937042236328125,8.0,15.0,0.0719451904296875,1.0,0.021125284830729167,1.0380814717306157,0.8237786653501682,0.8214886453518224,14.0,5.715476066494082,0.08558244763955755,6.018490028422597,0.0004730224609375,0.0007781982421875,0.7598035511906314,0.47949331891758906,0.1455230712890625,0.112213134765625,0.2013794600799017,0.771102023689094
test_10_y256_x640,0.45294320583343506,0.6931471824645996,0.44256895780563354,0.9999642372131348,0.3458404541015625,0.2046966552734375,0.6746476888656616,0.6931471824645996,0.8784826993942261,0.5563175549757734,0.152801513671875,0.6917278170585632,19.0,0.0520172119140625,11.0,16.0,0.088592529296875,1.0,0.021615028381347656,1.1868601481441046,0.7927118780573552,0.8338102359567563,14.0,4.189935029992179,0.08105097070212683,4.4969125210773475,0.000396728515625,0.0005950927734375,0.7389043542209703,0.4548676406789568,0.151702880859375,0.1220703125,0.18916887613064415,0.8046670689921075
test_10_y384_x0,0.4571459889411926,0.6931471824645996,0.46633318066596985,0.9999945163726807,0.38873291015625,0.222503662109375,0.6738314628601074,0.6931471824645996,0.8818104863166809,0.5072006583459059,0.1500091552734375,0.6924190521240234,25.0,0.127197265625,20.0,16.0,0.1061859130859375,3.0,0.024295806884765625,1.273546529889209,0.7810263971000402,0.8427796793815912,14.0,6.847546194724712,0.10239265020260113,7.586537784494028,0.0004119873046875,0.0005645751953125,0.7126372342917248,0.4088228870950962,0.187713623046875,0.154083251953125,0.23017142141070138,0.8208421394828415
test_10_y384_x128,0.4571675658226013,0.6931471824645996,0.457036554813385,0.999997615814209,0.3467254638671875,0.196929931640625,0.6772502660751343,0.6931471824645996,0.8896508812904358,0.5536184720285139,0.1500091552734375,0.6919542551040649,14.0,0.14044189453125,11.0,19.0,0.0747833251953125,5.0,0.018248708624588817,1.3634441351223232,0.7456862086169823,0.8642437757049399,18.0,7.788880963698615,0.0925854890020996,8.9566858950296,0.0006103515625,0.00103759765625,0.7309271339704029,0.41588884930738906,0.1630096435546875,0.1312255859375,0.20725040185724852,0.8050173172254514
test_10_y384_x256,0.492881178855896,0.6931471824645996,0.5016470551490784,0.9999929666519165,0.395172119140625,0.20733642578125,0.6786917448043823,0.6931471824645996,0.8928024172782898,0.5450397409478952,0.1500091552734375,0.6918807625770569,28.0,0.05859375,20.0,13.0,0.1934661865234375,3.0,0.030397855318509616,1.7700419708915565,0.7870107188597794,0.8479188543256897,9.0,4.4969125210773475,0.0938072827074791,4.0276819911981905,0.0004730224609375,0.00140380859375,0.7322667737694798,0.38071588208386,0.1830902099609375,0.136260986328125,0.2205595141660284,0.7442286857176078
