patch_id,feat__global_uncertainty__mean_entropy,feat__global_uncertainty__max_entropy,feat__global_uncertainty__mean_margin_uncertainty,feat__global_uncertainty__max_margin_uncertainty,feat__global_uncertainty__foreground_area_frac,feat__boundary_risk__pred_boundary_area_frac,feat__boundary_risk__boundary_mean_entropy,feat__boundary_risk__boundary_max_entropy,feat__boundary_risk__boundary_mean_margin_uncertainty,feat__boundary_risk__boundary_high_entropy_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,feat__uncertainty_cluster__high_uncertainty_component_count,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,feat__topology_risk__component_count,feat__topology_risk__largest_component_area_frac,feat__topology_risk__small_component_count,feat__topology_risk__mean_component_area_frac,feat__topology_risk__component_area_cv,feat__topology_risk__mean_eccentricity,feat__topology_risk__mean_solidity,feat__topology_risk__euler_number,feat__topology_risk__threshold_component_count_std,feat__topology_risk__threshold_area_frac_std,feat__topology_risk__threshold_euler_std,feat__anatomical_topological_consistency__opening_residual_frac,feat__anatomical_topological_consistency__closing_residual_frac,eval__dice,eval__boundary_dice,eval__error_area_frac,eval__boundary_error_area_frac,eval__lecr_uncertainty,eval__lecr_boundary_error
test_10_y0_x0,0.28927475214004517,0.6931471824645996,0.25106409192085266,0.9999747276306152,0.2584991455078125,0.1340789794921875,0.6654266119003296,0.6931471824645996,0.8383836150169373,0.8644588596790713,0.1500091552734375,0.6269986033439636,8.0,0.1043853759765625,1.0,7.0,0.2068939208984375,1.0,0.03692844935825893,1.8872575829667224,0.8092453727058422,0.7773523784661318,7.0,1.4142135623730951,0.02859283732432482,1.4142135623730951,9.1552734375e-05,7.62939453125e-05,0.7906098855733438,0.4713956566524271,0.10833740234375,0.0853271484375,0.2174001565957553,0.7876056337917239
test_10_y0_x128,0.2754902243614197,0.6931471824645996,0.23216712474822998,0.999945878982544,0.2617034912109375,0.1357574462890625,0.6573049426078796,0.6931471824645996,0.8106096386909485,0.8648982803192087,0.1500091552734375,0.5991227626800537,8.0,0.09869384765625,0.0,12.0,0.0754547119140625,1.0,0.021808624267578125,1.157483192287875,0.7907973751283662,0.8679848096408902,12.0,1.4142135623730951,0.02568867278232079,1.4142135623730951,0.0001373291015625,9.1552734375e-05,0.8071618372775935,0.5236729559772394,0.093017578125,0.075225830078125,0.19470306043281985,0.8087270341074684
test_10_y0_x256,0.3075351119041443,0.6931471824645996,0.27159836888313293,0.9999961853027344,0.2859954833984375,0.16845703125,0.6584286093711853,0.6931471824645996,0.8173490166664124,0.766213768115942,0.1500091552734375,0.6454567909240723,11.0,0.0526580810546875,0.0,16.0,0.0809173583984375,2.0,0.017874717712402344,1.175357485365224,0.7434515897043682,0.8685007799562982,16.0,2.160246899469287,0.03444825201036659,2.160246899469287,0.00018310546875,0.0001068115234375,0.7461152212028817,0.4593864635003854,0.1303863525390625,0.1078643798828125,0.23971673195176108,0.8272674078311613
test_10_y0_x384,0.3254662752151489,0.6931471824645996,0.29667431116104126,0.9999699592590332,0.318328857421875,0.165557861328125,0.6650046706199646,0.6931471824645996,0.8415981531143188,0.7489400921658986,0.1500091552734375,0.6639100313186646,15.0,0.046630859375,4.0,13.0,0.1006011962890625,2.0,0.024486835186298076,1.3216934889184213,0.7403910725131588,0.831171215272417,12.0,3.681787005729087,0.039328804506887916,3.265986323710904,0.000213623046875,0.0002288818359375,0.7266757010327148,0.4017381772651044,0.1600341796875,0.1241302490234375,0.27557535430308544,0.7756483600231154
test_10_y0_x512,0.3023567199707031,0.6931471824645996,0.26337572932243347,0.9999971389770508,0.306793212890625,0.13397216796875,0.6645549535751343,0.6931471824645996,0.8365827202796936,0.8408883826879271,0.1500091552734375,0.6309036016464233,6.0,0.0717926025390625,1.0,5.0,0.1506805419921875,1.0,0.061358642578125,1.1398021703661478,0.8393855870133935,0.7125327735844698,3.0,1.699673171197595,0.029689199973395083,0.9428090415820634,0.0001678466796875,0.000244140625,0.7971305595414188,0.4437139726575975,0.1186676025390625,0.093292236328125,0.2270814047092412,0.7861643307086773
test_10_y0_x640,0.2509584426879883,0.6931471824645996,0.2018319070339203,0.999994158744812,0.2310028076171875,0.11065673828125,0.656902015209198,0.6931471824645996,0.8086429238319397,0.9298124655267512,0.1500091552734375,0.5476315021514893,7.0,0.06805419921875,0.0,6.0,0.1199798583984375,2.0,0.038500467936197914,1.245332511880691,0.9323383686329662,0.7518298768440236,6.0,0.4714045207910317,0.019877989172908297,0.4714045207910317,0.0001678466796875,0.0001678466796875,0.8381074533282097,0.5336868747768249,0.0693359375,0.06048583984375,0.16162180812863208,0.8723591549103794
test_10_y128_x0,0.31310856342315674,0.6931471824645996,0.2784653306007385,0.9999841451644897,0.3225555419921875,0.1603240966796875,0.663152277469635,0.6931471824645996,0.8313140869140625,0.7780527267535928,0.1500091552734375,0.6502485275268555,12.0,0.0567779541015625,2.0,11.0,0.1298675537109375,1.0,0.029323231090198864,1.5191551601786684,0.836625824940914,0.8224896668092035,10.0,2.357022603955158,0.03439419585514588,2.6246692913372702,0.0001220703125,0.0001983642578125,0.7542925450995591,0.45400802017671665,0.13800048828125,0.10638427734375,0.24220756259531045,0.7708978328088135
test_10_y128_x128,0.3287675082683563,0.6931471824645996,0.29610776901245117,0.9999966621398926,0.325531005859375,0.1782379150390625,0.6637734770774841,0.6931471824645996,0.8351945281028748,0.7415461005050937,0.1500091552734375,0.6613841652870178,10.0,0.058807373046875,2.0,14.0,0.1509552001953125,2.0,0.023252214704241072,1.6370966969598593,0.7940973566822278,0.8284035342817931,13.0,4.109609335312651,0.039338490578916106,4.08248290463863,0.000274658203125,0.0003662109375,0.7601906058549757,0.4687008493257758,0.1343841552734375,0.109527587890625,0.23337152964097174,0.815033496073407
test_10_y128_x256,0.349510133266449,0.6931471824645996,0.3209502100944519,0.9999978542327881,0.361907958984375,0.19879150390625,0.6607376337051392,0.6931471824645996,0.8267701864242554,0.6598096407737182,0.1500091552734375,0.6736889481544495,12.0,0.0447845458984375,0.0,16.0,0.10186767578125,0.0,0.022619247436523438,1.1497413639965144,0.8105478983096823,0.8348054053673615,15.0,3.265986323710904,0.04417223855569819,2.8674417556808756,0.0002288818359375,0.0001373291015625,0.7161846370336553,0.4253979120334575,0.1723480224609375,0.1372528076171875,0.2760955041652858,0.7963700752474867
test_10_y128_x384,0.3593122959136963,0.6931471824645996,0.33763837814331055,0.9999949932098389,0.3661041259765625,0.194976806640625,0.6668428778648376,0.6931471824645996,0.8482062816619873,0.668023164814525,0.1500091552734375,0.6793776750564575,10.0,0.069580078125,3.0,15.0,0.139129638671875,0.0,0.024406941731770833,1.4545169291234064,0.7863823541906747,0.8504268916586086,14.0,5.354126134736337,0.04759327659324873,4.546060565661952,0.000396728515625,0.000244140625,0.7075832094253516,0.3984682051819058,0.1950531005859375,0.1473846435546875,0.3028451617866925,0.755612923407998
