dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
monuseg,point_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.7040816326530612,0.7040816326530612,0.4660925275368967
monuseg,point_seed123,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.6619425547996977,0.6619425547996977,0.4066338437595837
monuseg,point_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.6606198034769463,0.6606198034769463,0.40570115443247823
monuseg,point_seed123,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.6567460317460317,0.6567460317460317,0.45343418668720914
monuseg,point_seed123,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.7420634920634921,0.7420634920634921,0.5711367035968368
monuseg,point_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.7866591080876796,0.7866591080876796,0.6177167761381133
monuseg,point_seed123,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.6698790627362057,0.6698790627362057,0.5301402472619128
monuseg,point_seed123,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.749244142101285,0.749244142101285,0.5554221320946964
monuseg,point_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.7798563869992442,0.7798563869992442,0.6070766012903824
monuseg,point_seed123,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.6623204837490554,0.6623204837490554,0.5102401627626496
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.4340513983371126,0.5659486016628874,0.23095923692364415
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,42,126,0.5510204081632654,0.5510204081632654,0.37472358633262987
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.4550264550264551,0.5449735449735449,0.24192044298720886
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.5956160241874527,0.5956160241874527,0.345231707536241
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.3343726379440665,0.6656273620559334,0.18657800762613724
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.6832010582010581,0.6832010582010581,0.38852132928008604
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,42,126,0.5095427059712774,0.5095427059712774,0.25137794346399267
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,42,126,0.5131330309901738,0.5131330309901738,0.28112576199031153
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.5673658352229781,0.5673658352229781,0.3179721117383894
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,42,126,0.44463340891912323,0.5553665910808767,0.2234462236571973
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.446334089191232,0.553665910808768,0.2328438500809391
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.5425170068027212,0.5425170068027212,0.2561907355843251
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.6405895691609977,0.6405895691609977,0.35780902967305905
