dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,point_seed123,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,168,0.3,51,25,14,0.56,0.27450980392156865,1.866666666666667,0.09401709401709402,0.3682051282051282
monuseg,point_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,168,0.05,9,25,6,0.24,0.6666666666666666,4.8,0.11949685534591195,0.19698113207547163
monuseg,point_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,168,0.1,17,25,9,0.36,0.5294117647058824,3.5999999999999996,0.10596026490066225,0.28794701986754967
monuseg,point_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,168,0.2,34,25,11,0.44,0.3235294117647059,2.1999999999999997,0.1044776119402985,0.297910447761194
monuseg,point_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,168,0.3,51,25,13,0.52,0.2549019607843137,1.7333333333333334,0.10256410256410256,0.3107692307692308
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,168,0.05,9,25,8,0.32,0.8888888888888888,6.3999999999999995,0.1069182389937107,0.28150943396226413
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,168,0.1,17,25,10,0.4,0.5882352941176471,4.0,0.09933774834437085,0.3324503311258279
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,168,0.2,34,25,16,0.64,0.47058823529411764,3.1999999999999997,0.06716417910447761,0.5486567164179105
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,168,0.3,51,25,21,0.84,0.4117647058823529,2.8,0.03418803418803419,0.7702564102564102
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.05,9,25,7,0.28,0.7777777777777778,5.6000000000000005,0.11320754716981132,0.23924528301886794
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.1,17,25,11,0.44,0.6470588235294118,4.3999999999999995,0.09271523178807947,0.3769536423841059
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.2,34,25,14,0.56,0.4117647058823529,2.8000000000000003,0.08208955223880597,0.4483582089552238
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.3,51,25,20,0.8,0.39215686274509803,2.666666666666667,0.042735042735042736,0.7128205128205127
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,168,0.05,9,25,5,0.2,0.5555555555555556,4.0,0.12578616352201258,0.15471698113207544
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,168,0.1,17,25,6,0.24,0.35294117647058826,2.4,0.12582781456953643,0.15443708609271523
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,168,0.2,34,25,9,0.36,0.2647058823529412,1.7999999999999998,0.11940298507462686,0.19761194029850748
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,168,0.3,51,25,11,0.44,0.21568627450980393,1.4666666666666668,0.11965811965811966,0.1958974358974358
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.05,9,25,0,0.0,0.0,0.0,0.15723270440251572,-0.05660377358490565
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.1,17,25,5,0.2,0.29411764705882354,2.0,0.13245033112582782,0.109933774834437
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.2,34,25,10,0.4,0.29411764705882354,2.0,0.11194029850746269,0.24776119402985075
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.3,51,25,11,0.44,0.21568627450980393,1.4666666666666668,0.11965811965811966,0.1958974358974358
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.05,9,25,2,0.08,0.2222222222222222,1.5999999999999999,0.14465408805031446,0.027924528301886853
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.1,17,25,5,0.2,0.29411764705882354,2.0,0.13245033112582782,0.109933774834437
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.2,34,25,9,0.36,0.2647058823529412,1.7999999999999998,0.11940298507462686,0.19761194029850748
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.3,51,25,11,0.44,0.21568627450980393,1.4666666666666668,0.11965811965811966,0.1958974358974358
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.05,9,25,3,0.12,0.3333333333333333,2.4,0.13836477987421383,0.07018867924528305
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.1,17,25,6,0.24,0.35294117647058826,2.4,0.12582781456953643,0.15443708609271523
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.2,34,25,9,0.36,0.2647058823529412,1.7999999999999998,0.11940298507462686,0.19761194029850748
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.3,51,25,13,0.52,0.2549019607843137,1.7333333333333334,0.10256410256410256,0.3107692307692308
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,25,2,0.08,0.2222222222222222,1.5999999999999999,0.14465408805031446,0.027924528301886853
