dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.05,9,69,5,0.07246376811594203,0.5555555555555556,1.4492753623188406,0.4025157232704403,0.01996171725458018
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.1,17,69,8,0.11594202898550725,0.47058823529411764,1.1594202898550725,0.40397350993377484,0.016412323639504733
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.2,34,69,11,0.15942028985507245,0.3235294117647059,0.7971014492753622,0.43283582089552236,-0.05386112913692398
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.3,51,69,16,0.2318840579710145,0.3137254901960784,0.7729468599033816,0.452991452991453,-0.10293571163136384
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.05,9,69,1,0.014492753623188406,0.1111111111111111,0.2898550724637681,0.4276729559748428,-0.04129067541700859
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.1,17,69,3,0.043478260869565216,0.17647058823529413,0.43478260869565216,0.4370860927152318,-0.06420961704578176
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.2,34,69,6,0.08695652173913043,0.17647058823529413,0.43478260869565216,0.4701492537313433,-0.14471122647631418
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.3,51,69,13,0.18840579710144928,0.2549019607843137,0.6280193236714976,0.47863247863247865,-0.16536603493125246
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.1,20,69,11,0.15942028985507245,0.55,1.5942028985507244,0.3918918918918919,0.04582843713278495
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.2,35,69,21,0.30434782608695654,0.6,1.5217391304347827,0.3609022556390977,0.1212814645308925
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.3,53,69,30,0.43478260869565216,0.5660377358490566,1.4492753623188406,0.3391304347826087,0.17429111531190922
monuseg,prototype_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.05,10,69,2,0.028985507246376812,0.2,0.5797101449275363,0.4240506329113924,-0.03247110621904237
monuseg,prototype_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.1,20,69,6,0.08695652173913043,0.3,0.8695652173913043,0.42567567567567566,-0.03642773207990602
monuseg,prototype_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.2,35,69,10,0.14492753623188406,0.2857142857142857,0.7246376811594203,0.44360902255639095,-0.08009153318077811
monuseg,prototype_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.3,53,69,19,0.2753623188405797,0.3584905660377358,0.9178743961352658,0.43478260869565216,-0.05860113421550106
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.1,20,69,11,0.15942028985507245,0.55,1.5942028985507244,0.3918918918918919,0.04582843713278495
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.2,35,69,21,0.30434782608695654,0.6,1.5217391304347827,0.3609022556390977,0.1212814645308925
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.3,53,69,27,0.391304347826087,0.5094339622641509,1.3043478260869565,0.3652173913043478,0.11077504725897913
monuseg,prototype_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.05,10,69,2,0.028985507246376812,0.2,0.5797101449275363,0.4240506329113924,-0.03247110621904237
monuseg,prototype_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.1,20,69,4,0.057971014492753624,0.2,0.5797101449275363,0.4391891891891892,-0.06933019976498245
monuseg,prototype_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.2,35,69,9,0.13043478260869565,0.2571428571428571,0.6521739130434782,0.45112781954887216,-0.09839816933638446
monuseg,prototype_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.3,53,69,17,0.2463768115942029,0.32075471698113206,0.8212560386473431,0.45217391304347826,-0.10094517958412097
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,69,13,0.18840579710144928,0.65,1.8840579710144927,0.3783783783783784,0.07873090481786127
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,69,22,0.3188405797101449,0.6285714285714286,1.5942028985507244,0.3533834586466165,0.13958810068649885
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,69,31,0.4492753623188406,0.5849056603773585,1.497584541062802,0.33043478260869563,0.19546313799621928
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.05,10,69,4,0.057971014492753624,0.4,1.1594202898550725,0.41139240506329117,-0.001651073197578512
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.1,20,69,6,0.08695652173913043,0.3,0.8695652173913043,0.42567567567567566,-0.03642773207990602
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.2,35,69,12,0.17391304347826086,0.34285714285714286,0.8695652173913043,0.42857142857142855,-0.04347826086956519
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.3,53,69,16,0.2318840579710145,0.3018867924528302,0.7729468599033816,0.4608695652173913,-0.12211720226843115
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.1,20,69,12,0.17391304347826086,0.6,1.7391304347826086,0.38513513513513514,0.062279670975323054
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.2,35,69,21,0.30434782608695654,0.6,1.5217391304347827,0.3609022556390977,0.1212814645308925
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.3,53,69,28,0.4057971014492754,0.5283018867924528,1.352657004830918,0.3565217391304348,0.1319470699432892
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,69,10,0.14492753623188406,0.5,1.4492753623188406,0.39864864864864863,0.029377203290246734
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,69,18,0.2608695652173913,0.5142857142857142,1.3043478260869563,0.38345864661654133,0.06636155606407323
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,69,26,0.37681159420289856,0.49056603773584906,1.2560386473429952,0.3739130434782609,0.08960302457466918
monuseg,prototype_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.05,10,69,5,0.07246376811594203,0.5,1.4492753623188406,0.4050632911392405,0.013758943313153527
monuseg,prototype_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.1,20,69,11,0.15942028985507245,0.55,1.5942028985507244,0.3918918918918919,0.04582843713278495
monuseg,prototype_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.2,35,69,16,0.2318840579710145,0.45714285714285713,1.1594202898550725,0.39849624060150374,0.029748283752860427
monuseg,prototype_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.3,53,69,24,0.34782608695652173,0.4528301886792453,1.1594202898550725,0.391304347826087,0.047258979206049045
monuseg,prototype_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
