dataset,model,label,score,positives,negatives,auroc_directional,auprc
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,69,99,0.6372419850680721,0.38175514036671243
monuseg,prototype_seed7,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,69,99,0.5100278143756405,0.3916377185073262
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,69,99,0.6865759039672084,0.31394510623646954
monuseg,prototype_seed7,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,69,99,0.8711755233494364,0.26129424590486006
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,69,99,0.7962231005709267,0.805736549033816
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,69,99,0.8487044356609574,0.26635428801673383
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,69,99,0.6544429805299371,0.5676485961252087
monuseg,prototype_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,69,99,0.5211535646318255,0.41146076452072433
monuseg,prototype_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,69,99,0.7110232762406675,0.3043898873542974
monuseg,prototype_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,69,99,0.564558629776021,0.3572076651274109
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,69,99,0.5408432147562582,0.40556598687432144
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,69,99,0.6308007612355438,0.33068074279926174
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,69,99,0.6043771043771043,0.5113951493214247
monuseg,prototype_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,69,99,0.5802225150051237,0.356267078545502
monuseg,prototype_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,69,99,0.5816864295125165,0.4980458107424324
