dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_entropy,predefined_score,none,504,0.05,26,199,1,0.005025125628140704,0.038461538461538464,0.10050251256281406,0.41422594142259417,-0.04909484661802743
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_entropy,predefined_score,none,504,0.1,51,199,5,0.02512562814070352,0.09803921568627451,0.25125628140703515,0.4282560706401766,-0.0846284402143167
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_entropy,predefined_score,none,504,0.2,101,199,12,0.06030150753768844,0.1188118811881188,0.3015075376884422,0.4640198511166253,-0.17520605508934262
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_entropy,predefined_score,none,504,0.3,152,199,24,0.12060301507537688,0.15789473684210525,0.4020100502512563,0.4971590909090909,-0.2591365920511648
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_max_entropy,predefined_score,none,504,0.05,26,199,24,0.12060301507537688,0.9230769230769231,2.4120603015075375,0.36610878661087864,0.07276970627194546
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_max_entropy,predefined_score,none,504,0.1,51,199,33,0.1658291457286432,0.6470588235294118,1.658291457286432,0.36644591611479027,0.07191587074445072
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_max_entropy,predefined_score,none,504,0.2,101,199,62,0.31155778894472363,0.6138613861386139,1.5577889447236182,0.3399503722084367,0.13902016284898433
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_max_entropy,predefined_score,none,504,0.3,152,199,96,0.4824120603015075,0.631578947368421,1.6080402010050252,0.29261363636363635,0.2589081772498858
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.05,26,199,3,0.01507537688442211,0.11538461538461539,0.3015075376884422,0.4100418410041841,-0.038497928975421036
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.1,51,199,5,0.02512562814070352,0.09803921568627451,0.25125628140703515,0.4282560706401766,-0.0846284402143167
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.2,101,199,13,0.06532663316582915,0.12871287128712872,0.32663316582914576,0.46153846153846156,-0.16892153073057603
consep,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.3,152,199,24,0.12060301507537688,0.15789473684210525,0.4020100502512563,0.4971590909090909,-0.2591365920511648
consep,prototype_seed42,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,199,4,0.020100502512562814,0.15384615384615385,0.40201005025125625,0.40794979079497906,-0.03319947015411784
consep,prototype_seed42,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,199,5,0.02512562814070352,0.09803921568627451,0.25125628140703515,0.4282560706401766,-0.0846284402143167
consep,prototype_seed42,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,199,6,0.03015075376884422,0.0594059405940594,0.1507537688442211,0.47890818858560796,-0.2129132012419419
consep,prototype_seed42,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,199,15,0.07537688442211055,0.09868421052631579,0.25125628140703515,0.5227272727272727,-0.3238921882137962
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,199,15,0.07537688442211055,0.5769230769230769,1.507537688442211,0.38493723849372385,0.025083576880216896
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,199,26,0.1306532663316583,0.5098039215686274,1.306532663316583,0.3818984547461369,0.03277979300475886
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,199,48,0.24120603015075376,0.4752475247524752,1.2060301507537687,0.3746898263027295,0.05103682182625291
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,199,63,0.3165829145728643,0.4144736842105263,1.0552763819095476,0.38636363636363635,0.021470991320237554
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,199,3,0.01507537688442211,0.11538461538461539,0.3015075376884422,0.4100418410041841,-0.038497928975421036
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,199,7,0.035175879396984924,0.13725490196078433,0.3517587939698492,0.423841059602649,-0.07344670371726192
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,199,19,0.09547738693467336,0.18811881188118812,0.4773869346733668,0.4466501240694789,-0.13121438457797674
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,199,40,0.20100502512562815,0.2631578947368421,0.6700167504187605,0.45170454545454547,-0.1440155322064871
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,199,9,0.04522613065326633,0.34615384615384615,0.9045226130653267,0.39748953974895396,-0.00670717604760207
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,199,16,0.08040201005025126,0.3137254901960784,0.8040201005025125,0.40397350993377484,-0.02312888948051528
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,199,41,0.20603015075376885,0.40594059405940597,1.0301507537688441,0.3920595533498759,0.007045151314887144
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,199,69,0.34673366834170855,0.45394736842105265,1.155778894472362,0.3693181818181818,0.06464138876199177
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,199,10,0.05025125628140704,0.38461538461538464,1.0050251256281406,0.39539748953974896,-0.0014087172262988723
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.1,51,199,17,0.08542713567839195,0.3333333333333333,0.8542713567839195,0.40176600441501104,-0.017538021231987777
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.2,101,199,32,0.16080402010050251,0.31683168316831684,0.8040201005025125,0.4143920595533499,-0.04951556791401179
consep,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.3,152,199,51,0.2562814070351759,0.3355263157894737,0.8542713567839196,0.42045454545454547,-0.06486980356327088
consep,prototype_seed42,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.05,26,199,9,0.04522613065326633,0.34615384615384615,0.9045226130653267,0.39748953974895396,-0.00670717604760207
consep,prototype_seed42,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.1,51,199,11,0.05527638190954774,0.21568627450980393,0.5527638190954773,0.41501103752759383,-0.05108323072315235
consep,prototype_seed42,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.2,101,199,28,0.1407035175879397,0.27722772277227725,0.7035175879396984,0.42431761786600497,-0.07465366534907791
consep,prototype_seed42,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.3,152,199,50,0.25125628140703515,0.32894736842105265,0.8375209380234505,0.42329545454545453,-0.0720648698035633
consep,prototype_seed42,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.05,26,199,2,0.010050251256281407,0.07692307692307693,0.20100502512562812,0.4121338912133891,-0.043796387796724234
consep,prototype_seed42,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.1,51,199,6,0.03015075376884422,0.11764705882352941,0.3015075376884422,0.4260485651214128,-0.0790375719657892
consep,prototype_seed42,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.2,101,199,14,0.07035175879396985,0.13861386138613863,0.3517587939698492,0.45905707196029777,-0.16263700637180944
consep,prototype_seed42,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.3,152,199,33,0.1658291457286432,0.21710526315789475,0.5527638190954774,0.4715909090909091,-0.19438099588853364
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,199,6,0.03015075376884422,0.23076923076923078,0.6030150753768844,0.40376569037656906,-0.022602552511511664
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,199,11,0.05527638190954774,0.21568627450980393,0.5527638190954773,0.41501103752759383,-0.05108323072315235
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,199,21,0.10552763819095477,0.2079207920792079,0.5276381909547738,0.44168734491315137,-0.11864533586044379
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,199,39,0.19597989949748743,0.2565789473684211,0.6532663316582914,0.45454545454545453,-0.1512105984467793
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,199,6,0.03015075376884422,0.23076923076923078,0.6030150753768844,0.40376569037656906,-0.022602552511511664
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,199,9,0.04522613065326633,0.17647058823529413,0.45226130653266333,0.4194260485651214,-0.06226496722020691
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,199,19,0.09547738693467336,0.18811881188118812,0.4773869346733668,0.4466501240694789,-0.13121438457797674
consep,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,199,40,0.20100502512562815,0.2631578947368421,0.6700167504187605,0.45170454545454547,-0.1440155322064871
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.05,26,199,26,0.1306532663316583,1.0,2.613065326633166,0.3619246861924686,0.08336662391455185
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.1,51,199,51,0.2562814070351759,1.0,2.5628140703517586,0.32671081677704195,0.172551499217944
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.2,101,199,87,0.4371859296482412,0.8613861386138614,2.185929648241206,0.27791563275434245,0.29613327181814775
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.3,152,199,125,0.628140703517588,0.8223684210526315,2.0938023450586267,0.21022727272727273,0.46756509821836456
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.05,26,199,26,0.1306532663316583,1.0,2.613065326633166,0.3619246861924686,0.08336662391455185
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.1,51,199,51,0.2562814070351759,1.0,2.5628140703517586,0.32671081677704195,0.172551499217944
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.2,101,199,89,0.4472361809045226,0.8811881188118812,2.236180904522613,0.2729528535980149,0.3087023205356808
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.3,152,199,127,0.6381909547738693,0.8355263157894737,2.1273031825795647,0.20454545454545456,0.4819552306989492
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.05,26,199,21,0.10552763819095477,0.8076923076923077,2.1105527638190953,0.3723849372384937,0.056874329808036084
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.1,51,199,41,0.20603015075376885,0.803921568627451,2.0603015075376883,0.3487858719646799,0.11664281673266996
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.2,101,199,82,0.4120603015075377,0.8118811881188119,2.0603015075376883,0.2903225806451613,0.26471065002431504
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.3,152,199,113,0.5678391959798995,0.743421052631579,1.8927973199329984,0.24431818181818182,0.381224303334856
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.05,26,199,17,0.08542713567839195,0.6538461538461539,1.708542713567839,0.3807531380753138,0.03568049452282329
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.1,51,199,41,0.20603015075376885,0.803921568627451,2.0603015075376883,0.3487858719646799,0.11664281673266996
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.2,101,199,85,0.4271356783919598,0.8415841584158416,2.135678391959799,0.28287841191067,0.2835642231006147
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.3,152,199,121,0.6080402010050251,0.7960526315789473,2.0268006700167502,0.2215909090909091,0.4387848332571951
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.05,26,199,17,0.08542713567839195,0.6538461538461539,1.708542713567839,0.3807531380753138,0.03568049452282329
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.1,51,199,40,0.20100502512562815,0.7843137254901961,2.0100502512562812,0.3509933774834437,0.11105194848414246
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.2,101,199,84,0.4221105527638191,0.8316831683168316,2.1105527638190953,0.2853598014888337,0.2772796987418482
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.3,152,199,120,0.6030150753768844,0.7894736842105263,2.0100502512562812,0.22443181818181818,0.43158976701690266
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.05,26,199,24,0.12060301507537688,0.9230769230769231,2.4120603015075375,0.36610878661087864,0.07276970627194546
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.1,51,199,49,0.24623115577889448,0.9607843137254902,2.4623115577889445,0.33112582781456956,0.1613697627208891
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.2,101,199,90,0.45226130653266333,0.8910891089108911,2.2613065326633164,0.2704714640198511,0.3149868448944474
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.3,152,199,123,0.6180904522613065,0.8092105263157895,2.0603015075376887,0.2159090909090909,0.4531749657377798
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,199,18,0.09045226130653267,0.6923076923076923,1.8090452261306533,0.3786610878661088,0.04097895334412638
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,199,42,0.21105527638190955,0.8235294117647058,2.1105527638190953,0.3465783664459161,0.12223368498119735
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,199,85,0.4271356783919598,0.8415841584158416,2.135678391959799,0.28287841191067,0.2835642231006147
consep,prototype_seed42,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,199,123,0.6180904522613065,0.8092105263157895,2.0603015075376887,0.2159090909090909,0.4531749657377798
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,199,17,0.08542713567839195,0.6538461538461539,1.708542713567839,0.3807531380753138,0.03568049452282329
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,199,42,0.21105527638190955,0.8235294117647058,2.1105527638190953,0.3465783664459161,0.12223368498119735
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,199,88,0.44221105527638194,0.8712871287128713,2.2110552763819094,0.27543424317617865,0.30241779617691433
consep,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,199,124,0.6231155778894473,0.8157894736842105,2.0770519262981577,0.21306818181818182,0.46037003197807214
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,199,24,0.12060301507537688,0.9230769230769231,2.4120603015075375,0.36610878661087864,0.07276970627194546
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,199,49,0.24623115577889448,0.9607843137254902,2.4623115577889445,0.33112582781456956,0.1613697627208891
consep,prototype_seed42,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,199,89,0.4472361809045226,0.8811881188118812,2.236180904522613,0.2729528535980149,0.3087023205356808
