target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__dice,feat__global_uncertainty__mean_entropy,0.5345313315767818,0.5345313315767818,1.3857666550135777e-38,504
eval__dice,feat__global_uncertainty__max_entropy,0.17517001204760393,0.17517001204760393,7.704827556592136e-05,504
eval__dice,feat__global_uncertainty__mean_margin_uncertainty,0.5171380955192937,0.5171380955192937,8.171434309067894e-36,504
eval__dice,feat__global_uncertainty__max_margin_uncertainty,0.3126556166205656,0.3126556166205656,6.84397614281798e-13,504
eval__dice,feat__global_uncertainty__foreground_area_frac,0.5836957178123088,0.5836957178123088,2.3619534039101666e-47,504
eval__dice,feat__boundary_risk__pred_boundary_area_frac,0.4428012413030758,0.4428012413030758,1.29144933047592e-25,504
eval__dice,feat__boundary_risk__boundary_mean_entropy,0.3426884788086306,0.3426884788086306,2.4694152048500327e-15,504
eval__dice,feat__boundary_risk__boundary_max_entropy,0.17517001204760393,0.17517001204760393,7.704827556592136e-05,504
eval__dice,feat__boundary_risk__boundary_mean_margin_uncertainty,0.31210029572916814,0.31210029572916814,7.550232722985143e-13,504
eval__dice,feat__boundary_risk__boundary_high_entropy_frac,-0.3790273280704017,0.3790273280704017,1.1526397228196765e-18,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.2532600826546233,0.2532600826546233,8.126153135773449e-09,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.4673117533436278,0.4673117533436278,1.0485930517797375e-28,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_component_count,-0.17194763117429798,0.17194763117429798,0.00010464485457281232,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.37968406711025254,0.37968406711025254,9.942937786760757e-19,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.08231643748846841,0.08231643748846841,0.06481301913269288,504
eval__dice,feat__topology_risk__component_count,-0.17160969674655166,0.17160969674655166,0.00010802490520439441,504
eval__dice,feat__topology_risk__largest_component_area_frac,0.5821371758471721,0.5821371758471721,4.7252732508798725e-47,504
eval__dice,feat__topology_risk__small_component_count,-0.2709488642051058,0.2709488642051058,6.26063724184052e-10,504
eval__dice,feat__topology_risk__mean_component_area_frac,0.6242585036691685,0.6242585036691685,8.438980421126574e-56,504
