dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.2,34,25,6,0.24,0.17647058823529413,1.2,0.1417910447761194,0.04716417910447768
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.3,51,25,9,0.36,0.17647058823529413,1.2,0.13675213675213677,0.08102564102564092
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,9,0.36,1.0,7.199999999999999,0.10062893081761007,0.3237735849056603
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,14,0.56,0.8235294117647058,5.6000000000000005,0.0728476821192053,0.5104635761589404
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,18,0.72,0.5294117647058824,3.5999999999999996,0.05223880597014925,0.648955223880597
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,20,0.8,0.39215686274509803,2.666666666666667,0.042735042735042736,0.7128205128205127
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,0,0.0,0.0,0.0,0.15723270440251572,-0.05660377358490565
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,0,0.0,0.0,0.0,0.16556291390728478,-0.11258278145695377
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,0,0.0,0.0,0.0,0.1865671641791045,-0.25373134328358216
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,0,0.0,0.0,0.0,0.21367521367521367,-0.4358974358974359
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,6,0.24,0.6666666666666666,4.8,0.11949685534591195,0.19698113207547163
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,8,0.32,0.47058823529411764,3.1999999999999997,0.11258278145695365,0.24344370860927145
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,15,0.6,0.4411764705882353,2.9999999999999996,0.07462686567164178,0.4985074626865672
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,15,0.6,0.29411764705882354,2.0,0.08547008547008547,0.42564102564102557
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,3,0.12,0.3333333333333333,2.4,0.13836477987421383,0.07018867924528305
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,4,0.16,0.23529411764705882,1.5999999999999999,0.1390728476821192,0.065430463576159
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,8,0.32,0.23529411764705882,1.5999999999999999,0.12686567164179105,0.1474626865671641
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,12,0.48,0.23529411764705882,1.6,0.1111111111111111,0.2533333333333334
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,0,0.0,0.0,0.0,0.15723270440251572,-0.05660377358490565
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,6,0.24,0.35294117647058826,2.4,0.12582781456953643,0.15443708609271523
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,13,0.52,0.38235294117647056,2.6,0.08955223880597014,0.39820895522388067
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,13,0.52,0.2549019607843137,1.7333333333333334,0.10256410256410256,0.3107692307692308
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,6,0.24,0.6666666666666666,4.8,0.11949685534591195,0.19698113207547163
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,7,0.28,0.4117647058823529,2.8000000000000003,0.11920529801324503,0.19894039735099334
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,11,0.44,0.3235294117647059,2.1999999999999997,0.1044776119402985,0.297910447761194
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,11,0.44,0.21568627450980393,1.4666666666666668,0.11965811965811966,0.1958974358974358
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,8,0.32,0.8888888888888888,6.3999999999999995,0.1069182389937107,0.28150943396226413
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,10,0.4,0.5882352941176471,4.0,0.09933774834437085,0.3324503311258279
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,13,0.52,0.38235294117647056,2.6,0.08955223880597014,0.39820895522388067
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,14,0.56,0.27450980392156865,1.866666666666667,0.09401709401709402,0.3682051282051282
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.05,9,25,6,0.24,0.6666666666666666,4.8,0.11949685534591195,0.19698113207547163
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.1,17,25,9,0.36,0.5294117647058824,3.5999999999999996,0.10596026490066225,0.28794701986754967
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.2,34,25,11,0.44,0.3235294117647059,2.1999999999999997,0.1044776119402985,0.297910447761194
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.3,51,25,13,0.52,0.2549019607843137,1.7333333333333334,0.10256410256410256,0.3107692307692308
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.05,10,25,6,0.24,0.6,4.8,0.12025316455696203,0.19189873417721515
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.1,20,25,10,0.4,0.5,4.0,0.10135135135135136,0.3189189189189189
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.2,35,25,16,0.64,0.45714285714285713,3.1999999999999997,0.06766917293233082,0.5452631578947369
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.3,53,25,18,0.72,0.33962264150943394,2.4,0.06086956521739131,0.5909565217391304
monuseg,point_seed123,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.05,10,25,0,0.0,0.0,0.0,0.15822784810126583,-0.06329113924050644
monuseg,point_seed123,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.1,20,25,2,0.08,0.1,0.7999999999999999,0.1554054054054054,-0.044324324324324316
monuseg,point_seed123,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.2,35,25,5,0.2,0.14285714285714285,1.0,0.15037593984962405,-0.010526315789473717
monuseg,point_seed123,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.3,53,25,7,0.28,0.1320754716981132,0.9333333333333335,0.1565217391304348,-0.05182608695652191
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.05,10,25,6,0.24,0.6,4.8,0.12025316455696203,0.19189873417721515
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.1,20,25,10,0.4,0.5,4.0,0.10135135135135136,0.3189189189189189
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.2,35,25,14,0.56,0.4,2.8000000000000003,0.08270676691729323,0.4442105263157895
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.3,53,25,19,0.76,0.3584905660377358,2.5333333333333337,0.05217391304347826,0.6493913043478261
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.05,10,25,0,0.0,0.0,0.0,0.15822784810126583,-0.06329113924050644
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.1,20,25,1,0.04,0.05,0.39999999999999997,0.16216216216216217,-0.0897297297297297
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.2,35,25,2,0.08,0.05714285714285714,0.39999999999999997,0.17293233082706766,-0.16210526315789475
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.3,53,25,3,0.12,0.05660377358490566,0.4,0.19130434782608696,-0.28556521739130436
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,25,8,0.32,0.8,6.3999999999999995,0.10759493670886076,0.27696202531645564
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,25,15,0.6,0.75,5.999999999999999,0.06756756756756757,0.5459459459459459
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,25,18,0.72,0.5142857142857142,3.5999999999999996,0.05263157894736842,0.6463157894736842
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,25,19,0.76,0.3584905660377358,2.5333333333333337,0.05217391304347826,0.6493913043478261
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.05,10,25,1,0.04,0.1,0.7999999999999999,0.1518987341772152,-0.020759493670886142
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.1,20,25,1,0.04,0.05,0.39999999999999997,0.16216216216216217,-0.0897297297297297
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.2,35,25,1,0.04,0.02857142857142857,0.19999999999999998,0.18045112781954886,-0.21263157894736828
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.3,53,25,2,0.08,0.03773584905660377,0.26666666666666666,0.2,-0.3440000000000001
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.05,10,25,5,0.2,0.5,4.0,0.12658227848101267,0.14936708860759484
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.1,20,25,9,0.36,0.45,3.5999999999999996,0.10810810810810811,0.2735135135135135
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.2,35,25,14,0.56,0.4,2.8000000000000003,0.08270676691729323,0.4442105263157895
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,168,0.3,53,25,18,0.72,0.33962264150943394,2.4,0.06086956521739131,0.5909565217391304
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,25,3,0.12,0.3,2.4,0.13924050632911392,0.06430379746835446
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,25,3,0.12,0.15,1.2,0.14864864864864866,0.00108108108108107
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,25,7,0.28,0.2,1.4000000000000001,0.13533834586466165,0.09052631578947368
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,25,10,0.4,0.18867924528301888,1.3333333333333335,0.13043478260869565,0.12347826086956526
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.05,10,25,4,0.16,0.4,3.1999999999999997,0.13291139240506328,0.10683544303797476
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.1,20,25,8,0.32,0.4,3.1999999999999997,0.11486486486486487,0.2281081081081081
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.2,35,25,10,0.4,0.2857142857142857,2.0,0.11278195488721804,0.24210526315789482
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,168,0.3,53,25,12,0.48,0.22641509433962265,1.6,0.11304347826086956,0.24034782608695648
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,25,8,0.32,0.8,6.3999999999999995,0.10759493670886076,0.27696202531645564
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,25,10,0.4,0.5,4.0,0.10135135135135136,0.3189189189189189
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,25,13,0.52,0.37142857142857144,2.6,0.09022556390977443,0.39368421052631586
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,25,16,0.64,0.3018867924528302,2.1333333333333333,0.0782608695652174,0.47408695652173904
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.05,10,25,8,0.32,0.8,6.3999999999999995,0.10759493670886076,0.27696202531645564
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.1,20,25,12,0.48,0.6,4.8,0.08783783783783784,0.40972972972972965
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.2,35,25,16,0.64,0.45714285714285713,3.1999999999999997,0.06766917293233082,0.5452631578947369
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.3,53,25,18,0.72,0.33962264150943394,2.4,0.06086956521739131,0.5909565217391304
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.05,10,25,6,0.24,0.6,4.8,0.12025316455696203,0.19189873417721515
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.1,20,25,11,0.44,0.55,4.3999999999999995,0.0945945945945946,0.36432432432432427
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.2,35,25,15,0.6,0.42857142857142855,2.9999999999999996,0.07518796992481203,0.49473684210526314
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.3,53,25,19,0.76,0.3584905660377358,2.5333333333333337,0.05217391304347826,0.6493913043478261
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
monuseg,point_seed123,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,point_seed123,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
monuseg,point_seed123,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
monuseg,point_seed123,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
monuseg,point_seed123,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.2,34,42,6,0.14285714285714285,0.17647058823529413,0.7142857142857142,0.26865671641791045,-0.07462686567164178
monuseg,point_seed123,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,168,0.3,51,42,9,0.21428571428571427,0.17647058823529413,0.7142857142857143,0.28205128205128205,-0.1282051282051282
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,16,0.38095238095238093,0.9411764705882353,3.8095238095238093,0.17218543046357615,0.3112582781456954
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,23,0.5476190476190477,0.6764705882352942,2.738095238095238,0.1417910447761194,0.4328358208955224
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,27,0.6428571428571429,0.5294117647058824,2.1428571428571432,0.1282051282051282,0.4871794871794872
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,1,0.023809523809523808,0.0196078431372549,0.07936507936507936,0.3504273504273504,-0.4017094017094016
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,8,0.19047619047619047,0.8888888888888888,3.8095238095238093,0.2138364779874214,0.14465408805031443
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,11,0.2619047619047619,0.6470588235294118,2.619047619047619,0.2052980132450331,0.17880794701986757
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,18,0.42857142857142855,0.5294117647058824,2.142857142857143,0.1791044776119403,0.28358208955223885
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,21,0.5,0.4117647058823529,1.6666666666666667,0.1794871794871795,0.28205128205128205
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,3,0.07142857142857142,0.3333333333333333,1.4285714285714284,0.24528301886792453,0.018867924528301883
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,5,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,15,0.35714285714285715,0.29411764705882354,1.1904761904761905,0.23076923076923078,0.07692307692307687
monuseg,point_seed123,low_boundary_dice_le_q25,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,6,0.14285714285714285,0.35294117647058826,1.4285714285714284,0.23841059602649006,0.04635761589403975
monuseg,point_seed123,low_boundary_dice_le_q25,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,point_seed123,low_boundary_dice_le_q25,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,point_seed123,low_boundary_dice_le_q25,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,42,6,0.14285714285714285,0.6666666666666666,2.8571428571428568,0.22641509433962265,0.09433962264150941
monuseg,point_seed123,low_boundary_dice_le_q25,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
monuseg,point_seed123,low_boundary_dice_le_q25,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,point_seed123,low_boundary_dice_le_q25,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
