dataset,model,label,score,positives,negatives,auroc_directional,auprc
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,25,143,0.7423776223776224,0.5902136996249672
monuseg,point_seed123,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,25,143,0.6503496503496504,0.21194134503148562
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,25,143,0.7225174825174825,0.5661925431589376
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,25,143,0.5504895104895104,0.14803137320501714
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,25,143,0.8604195804195804,0.7456569713021733
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,25,143,0.8355244755244755,0.09056342804107678
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,25,143,0.7188811188811188,0.46763114978242887
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,25,143,0.6344055944055944,0.25437027238575216
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,25,143,0.6025174825174826,0.25369249131790145
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,25,143,0.6593006993006993,0.41119155952192404
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,25,143,0.7169230769230769,0.5188539580549283
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,25,143,0.6495104895104895,0.40066106630353976
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_entropy__area_ranked,25,143,0.8516083916083916,0.46826665892545494
monuseg,point_seed123,bad_dice_lt_0.65,global_max_entropy__area_ranked,25,143,0.579020979020979,0.16687651543352178
monuseg,point_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,25,143,0.8432167832167832,0.45017207585745
monuseg,point_seed123,bad_dice_lt_0.65,foreground_area_frac__area_ranked,25,143,0.6584615384615384,0.11054991431906867
monuseg,point_seed123,bad_dice_lt_0.65,boundary_risk_score__area_ranked,25,143,0.8439160839160839,0.6333478096782444
monuseg,point_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,25,143,0.8523076923076923,0.09706028846698733
monuseg,point_seed123,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,25,143,0.7206993006993008,0.3639727857699421
monuseg,point_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,25,143,0.6248951048951049,0.21694211696861782
monuseg,point_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,25,143,0.6630769230769231,0.2727669444624835
monuseg,point_seed123,bad_dice_lt_0.65,topology_risk_score__area_ranked,25,143,0.7541258741258741,0.46828903477128175
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,25,143,0.8240559440559441,0.560465756148521
monuseg,point_seed123,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,25,143,0.7928671328671328,0.4911622666545782
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,42,126,0.5279667422524565,0.42803199818868254
monuseg,point_seed123,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,42,126,0.5151171579743008,0.24489378973291961
monuseg,point_seed123,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,42,126,0.5073696145124718,0.42064011876959506
monuseg,point_seed123,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,42,126,0.6507936507936508,0.19495210415040068
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,42,126,0.7916666666666666,0.6955092561353128
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,42,126,0.8321995464852607,0.15402018199913195
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,42,126,0.6319916855631142,0.5105692566606854
monuseg,point_seed123,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,42,126,0.5214474678760394,0.29902458988411174
monuseg,point_seed123,low_boundary_dice_le_q25,uncertainty_cluster_score__raw_global_ranking,42,126,0.6287792894935752,0.23073242723286466
