dataset,model,label,score_a,score_b,hypothesis,budget,n_patches,n_sources,positives,score_a_recall,score_b_recall,recall_diff,bootstrap_ci95_low,bootstrap_ci95_high,ci_excludes_zero
consep,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,predefined::global_mean_entropy,SFRM improves local boundary-error screening over global mean entropy.,0.1,504,14,126,0.21428571428571427,0.15873015873015872,0.05555555555555555,-0.1300108695652174,0.23931623931623933,False
consep,point_seed42,low_boundary_dice_le_q25,logistic_l2::sfrm_features,predefined::global_max_entropy,SFRM improves low-boundary-quality screening over global max entropy.,0.1,504,14,126,0.1984126984126984,0.2222222222222222,-0.023809523809523808,-0.20689655172413793,0.18840579710144928,False
consep,point_seed42,low_boundary_dice_le_q25,logistic_l2::sfrm_features,logistic_l2::global_features,SFRM is compared against a trained global-feature reliability predictor for low-boundary-quality screening.,0.1,504,14,126,0.1984126984126984,0.24603174603174602,-0.047619047619047616,-0.1714795918367347,0.044780311923528396,False
consep,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,logistic_l2::global_features,SFRM is compared against a trained global-feature reliability predictor for local boundary-error screening.,0.1,504,14,126,0.21428571428571427,0.1746031746031746,0.03968253968253968,-0.08001149425287356,0.2083447802197802,False
consep,point_seed42,bad_dice_lt_0.65,logistic_l2::global_features,logistic_l2::sfrm_features,Global features remain competitive for macro-area failures.,0.1,504,14,255,0.2,0.17647058823529413,0.023529411764705882,-0.03226179808841099,0.05844536323051948,False
