dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_entropy,predefined_score,none,0,31,137,0.416058394160584,0.583941605839416,0.1762666733616809
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::global_max_entropy,predefined_score,none,0,31,137,0.4459618554273605,0.5540381445726394,0.16669579679332586
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::global_mean_margin_uncertainty,predefined_score,none,0,31,137,0.3367082646574052,0.6632917353425948,0.14410081416138665
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,0,31,137,0.0807628914527902,0.9192371085472097,0.10565325378068319
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,0,31,137,0.9709206498704968,0.9709206498704968,0.904165928014708
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,0,31,137,0.023899222980927712,0.9761007770190723,0.1030114060349868
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,0,31,137,0.9509065222510007,0.9509065222510007,0.8969057448606436
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,0,31,137,0.8465975983046857,0.8465975983046857,0.6717677406287996
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,0,31,137,0.34377207440546265,0.6562279255945374,0.1440423729130345
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,0,31,137,0.4477278078643749,0.5522721921356251,0.16113338885650014
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,0,31,137,0.5827643042147399,0.5827643042147399,0.22431867123185095
monuseg,prototype_seed42,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,0,31,137,0.5264892865552154,0.5264892865552154,0.19370489236759203
monuseg,prototype_seed42,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,5,31,137,0.8321167883211679,0.8321167883211679,0.41176594543712824
monuseg,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,5,31,137,0.8476571697668943,0.8476571697668943,0.438643041067086
monuseg,prototype_seed42,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,5,31,137,0.8069225335530963,0.8069225335530963,0.3777196869053432
monuseg,prototype_seed42,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,31,137,0.9109959971744761,0.9109959971744761,0.6919209703828697
monuseg,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,31,137,0.9284200612196846,0.9284200612196846,0.7807932314050537
monuseg,prototype_seed42,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,5,31,137,0.8975747586531669,0.8975747586531669,0.6023968880949662
monuseg,prototype_seed42,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,31,137,0.9180598069225334,0.9180598069225334,0.6944880093083922
monuseg,prototype_seed42,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,31,137,0.9333647280433247,0.9333647280433247,0.7932919805443556
monuseg,prototype_seed42,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,31,137,0.8768542500588651,0.8768542500588651,0.5615309209319155
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.34467120181405897,0.655328798185941,0.1995427677994915
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,0,42,126,0.4971655328798187,0.5028344671201813,0.24015265365152333
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.2671957671957672,0.7328042328042328,0.17340317118243298
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.1092214663643235,0.8907785336356765,0.14693643241516094
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.8934240362811791,0.8934240362811791,0.8220556819077148
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.07095616024187454,0.9290438397581254,0.14386056895562185
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,0,42,126,0.8201058201058201,0.8201058201058201,0.8222462112114314
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,0,42,126,0.7118291761148904,0.7118291761148904,0.6049668717612453
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.2709750566893424,0.7290249433106576,0.17316034465168822
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,0,42,126,0.3444822373393802,0.6555177626606198,0.1874354558973192
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.46655328798185935,0.5334467120181406,0.2338693781858383
monuseg,prototype_seed42,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.38888888888888895,0.611111111111111,0.20527864894303222
monuseg,prototype_seed42,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.8157596371882087,0.8157596371882087,0.6350444007916074
monuseg,prototype_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.8095238095238095,0.8095238095238095,0.6243016554205317
monuseg,prototype_seed42,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,5,42,126,0.7573696145124716,0.7573696145124716,0.4064470634762891
monuseg,prototype_seed42,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.9002267573696144,0.9002267573696144,0.7715538724045278
monuseg,prototype_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.8945578231292517,0.8945578231292517,0.7567897134519143
monuseg,prototype_seed42,low_boundary_dice_le_q25,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.8520408163265305,0.8520408163265305,0.6018568344675163
monuseg,prototype_seed42,low_boundary_dice_le_q25,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.8964474678760392,0.8964474678760392,0.7699515804673392
monuseg,prototype_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.8892668178382463,0.8892668178382463,0.7512557431170743
monuseg,prototype_seed42,low_boundary_dice_le_q25,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.8450491307634165,0.8450491307634165,0.5885024118692979
monuseg,prototype_seed42,high_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.737339380196523,0.737339380196523,0.5136050989783977
monuseg,prototype_seed42,high_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,42,126,0.23393801965230537,0.7660619803476947,0.16446093316655186
monuseg,prototype_seed42,high_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.7617157974300832,0.7617157974300832,0.5903157876094032
monuseg,prototype_seed42,high_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.6717687074829932,0.6717687074829932,0.641092789789953
monuseg,prototype_seed42,high_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.581254724111867,0.581254724111867,0.4472456695410606
monuseg,prototype_seed42,high_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.5105820105820106,0.5105820105820106,0.29558979565603005
