label,feature,auc_raw,auc_directional,positives,negatives,mannwhitney_u,mannwhitney_p
bad_dice_lt_0.65,feat__global_uncertainty__mean_entropy,0.416058394160584,0.583941605839416,31,137,1767.0,0.14549016468477147
bad_dice_lt_0.65,feat__global_uncertainty__max_entropy,0.5,0.5,31,137,2123.5,1.0
bad_dice_lt_0.65,feat__global_uncertainty__mean_margin_uncertainty,0.3367082646574052,0.6632917353425948,31,137,1430.0,0.004602612380305881
bad_dice_lt_0.65,feat__global_uncertainty__max_margin_uncertainty,0.5436778902754885,0.5436778902754885,31,137,2309.0,0.44916088753754435
bad_dice_lt_0.65,feat__global_uncertainty__foreground_area_frac,0.0807628914527902,0.9192371085472097,31,137,343.0,3.382129300171358e-13
bad_dice_lt_0.65,feat__boundary_risk__pred_boundary_area_frac,0.11937838474217095,0.880621615257829,31,137,507.0,3.904387680230871e-11
bad_dice_lt_0.65,feat__boundary_risk__boundary_mean_entropy,0.9670355545090653,0.9670355545090653,31,137,4107.0,5.134039772168846e-16
bad_dice_lt_0.65,feat__boundary_risk__boundary_max_entropy,0.5,0.5,31,137,2123.5,1.0
bad_dice_lt_0.65,feat__boundary_risk__boundary_mean_margin_uncertainty,0.9660937132093242,0.9660937132093242,31,137,4103.0,5.872830119603875e-16
bad_dice_lt_0.65,feat__boundary_risk__boundary_high_entropy_frac,0.9406639981163174,0.9406639981163174,31,137,3995.0,2.0047082218318005e-14
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_area_frac,0.4656227925594537,0.5343772074405463,31,137,1977.5,0.4232769184106402
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_threshold,0.4443136331528137,0.5556863668471863,31,137,1887.0,0.3345547117482657
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_component_count,0.43195196609371317,0.5680480339062868,31,137,1834.5,0.2378133055776852
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.35731104308923944,0.6426889569107606,31,137,1517.5,0.013292390433063636
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.31528137508829757,0.6847186249117024,31,137,1339.0,0.001320076520493271
bad_dice_lt_0.65,feat__topology_risk__component_count,0.5023546032493524,0.5023546032493524,31,137,2133.5,0.968962962005572
bad_dice_lt_0.65,feat__topology_risk__largest_component_area_frac,0.12373440075347304,0.8762655992465269,31,137,525.5,6.488099276006668e-11
