dataset,model,label,score_a,score_b,hypothesis,budget,n_patches,n_sources,positives,score_a_recall,score_b_recall,recall_diff,bootstrap_ci95_low,bootstrap_ci95_high,ci_excludes_zero
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,predefined::global_mean_entropy,SFRM improves local boundary-error screening over global mean entropy.,0.1,168,14,42,0.19047619047619047,0.09523809523809523,0.09523809523809523,-0.054545454545454564,0.2727272727272727,False
monuseg,prototype_seed123,low_boundary_dice_le_q25,logistic_l2::sfrm_features,predefined::global_max_entropy,SFRM improves low-boundary-quality screening over global max entropy.,0.1,168,14,42,0.3333333333333333,0.0,0.3333333333333333,0.0625,0.5666666666666667,True
monuseg,prototype_seed123,low_boundary_dice_le_q25,logistic_l2::sfrm_features,logistic_l2::global_features,SFRM is compared against a trained global-feature reliability predictor for low-boundary-quality screening.,0.1,168,14,42,0.3333333333333333,0.30952380952380953,0.02380952380952378,-0.19999999999999998,0.16666666666666666,False
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,logistic_l2::global_features,SFRM is compared against a trained global-feature reliability predictor for local boundary-error screening.,0.1,168,14,42,0.19047619047619047,0.16666666666666666,0.023809523809523808,-0.13513513513513514,0.24999999999999997,False
monuseg,prototype_seed123,bad_dice_lt_0.65,logistic_l2::global_features,logistic_l2::sfrm_features,Global features remain competitive for macro-area failures.,0.1,168,14,18,0.6111111111111112,0.7222222222222222,-0.11111111111111105,-0.5,1.0,False
