dataset,model,label,score,positives,negatives,auroc_directional,auprc
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,189,315,0.7651633492903335,0.25231808521912724
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,189,315,0.5664735029814394,0.4797572135201536
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,189,315,0.7578735197782818,0.2546513612500495
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,189,315,0.7806332409507013,0.2515054931659615
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,189,315,0.6715125556395398,0.2819742276289788
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,189,315,0.5717981019568321,0.4220984398331022
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,189,315,0.6484756865709246,0.5746751673474901
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,189,315,0.5653985050810448,0.5038904840183496
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,189,315,0.6555723523977492,0.29459004814004414
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,189,315,0.6377425044091711,0.29104921800042444
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,189,315,0.6763332493491224,0.27629024503428873
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,189,315,0.6228353069622911,0.2990182008366342
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,189,315,0.5058536995044931,0.36518440117315065
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,189,315,0.5410262870580331,0.3565273025799853
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,189,315,0.5053497942386832,0.3704143031894629
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,189,315,0.5329050138573949,0.35580941357823687
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,189,315,0.5904761904761905,0.3271559043620201
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,189,315,0.5979507852523726,0.4647782249508019
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,189,315,0.5155958679768203,0.41368831939715295
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,189,315,0.5479969765684052,0.4306135634080054
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,189,315,0.5200218358948518,0.3892313152827806
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,189,315,0.5558578987150415,0.4110979472341788
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,189,315,0.5048038968673889,0.3699547743564464
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,189,315,0.5760477030318301,0.42541931318668486
consep,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,126,378,0.5186025027294868,0.25190541276344425
consep,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,126,378,0.698307718148988,0.18659537514978108
consep,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,126,378,0.5262030738221215,0.25638257551408145
consep,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,126,378,0.5567313345091123,0.30782073368056645
consep,point_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,126,378,0.5254787100025196,0.2570184920351812
consep,point_seed7,low_boundary_dice_le_q25,boundary_overconfidence_score__raw_global_ranking,126,378,0.5102145796590241,0.2664551344311533
consep,point_seed7,low_boundary_dice_le_q25,boundary_abnormality_score__raw_global_ranking,126,378,0.5245653817082387,0.2605900230885984
consep,point_seed7,low_boundary_dice_le_q25,boundary_dual_risk_score__raw_global_ranking,126,378,0.5210905349794239,0.27892051353192543
consep,point_seed7,low_boundary_dice_le_q25,uncertainty_cluster_score__raw_global_ranking,126,378,0.5568678088519359,0.3164182776047191
consep,point_seed7,low_boundary_dice_le_q25,topology_risk_score__raw_global_ranking,126,378,0.6447467876039306,0.34927819440595553
consep,point_seed7,low_boundary_dice_le_q25,sfrm_composite_score__raw_global_ranking,126,378,0.5976316452506929,0.2889064538388878
consep,point_seed7,low_boundary_dice_le_q25,sfrm_balanced_score__raw_global_ranking,126,378,0.6051902242378433,0.3199838795373712
consep,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__area_ranked,126,378,0.5958259847148735,0.2160765688487261
consep,point_seed7,low_boundary_dice_le_q25,global_max_entropy__area_ranked,126,378,0.6589716133366927,0.1872518210227653
consep,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__area_ranked,126,378,0.5766145964558662,0.2299887356590937
consep,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__area_ranked,126,378,0.5543377844965146,0.2216374630621413
consep,point_seed7,low_boundary_dice_le_q25,boundary_risk_score__area_ranked,126,378,0.5193688586545729,0.2628108967585068
consep,point_seed7,low_boundary_dice_le_q25,boundary_overconfidence_score__area_ranked,126,378,0.5015222138238011,0.2689467426339901
