dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.05,26,189,0,0.0,0.0,0.0,0.39539748953974896,-0.05439330543933063
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.1,51,189,3,0.015873015873015872,0.058823529411764705,0.15873015873015872,0.4105960264900662,-0.09492273730684331
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.2,101,189,11,0.0582010582010582,0.10891089108910891,0.291005291005291,0.44168734491315137,-0.17783291976840365
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.3,152,189,20,0.10582010582010581,0.13157894736842105,0.3527336860670194,0.48011363636363635,-0.2803030303030303
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.05,26,189,21,0.1111111111111111,0.8076923076923077,2.222222222222222,0.3514644351464435,0.06276150627615074
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.1,51,189,31,0.164021164021164,0.6078431372549019,1.64021164021164,0.3487858719646799,0.06990434142752022
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.2,101,189,48,0.25396825396825395,0.4752475247524752,1.2698412698412698,0.34987593052109184,0.0669975186104218
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.3,152,189,71,0.37566137566137564,0.46710526315789475,1.252204585537919,0.3352272727272727,0.10606060606060608
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.05,26,189,0,0.0,0.0,0.0,0.39539748953974896,-0.05439330543933063
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.1,51,189,4,0.021164021164021163,0.0784313725490196,0.21164021164021163,0.4083885209713024,-0.08903605592347308
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.2,101,189,14,0.07407407407407407,0.13861386138613863,0.37037037037037035,0.43424317617866004,-0.1579818031430935
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.3,152,189,22,0.1164021164021164,0.14473684210526316,0.3880070546737213,0.4744318181818182,-0.26515151515151514
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.05,26,189,3,0.015873015873015872,0.11538461538461539,0.31746031746031744,0.3891213389121339,-0.03765690376569042
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.1,51,189,8,0.042328042328042326,0.1568627450980392,0.42328042328042326,0.3995584988962472,-0.0654893303899926
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.2,101,189,9,0.047619047619047616,0.0891089108910891,0.23809523809523808,0.4466501240694789,-0.19106699751861034
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.3,152,189,24,0.12698412698412698,0.15789473684210525,0.42328042328042326,0.46875,-0.25
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,2,0.010582010582010581,0.07692307692307693,0.21164021164021163,0.3912133891213389,-0.04323570432357049
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,6,0.031746031746031744,0.11764705882352941,0.31746031746031744,0.40397350993377484,-0.07726269315673284
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,17,0.08994708994708994,0.16831683168316833,0.4497354497354497,0.4267990074441687,-0.13813068651778315
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,39,0.20634920634920634,0.2565789473684211,0.6878306878306878,0.42613636363636365,-0.13636363636363646
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,10,0.05291005291005291,0.38461538461538464,1.0582010582010581,0.37447698744769875,0.001394700139469962
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,19,0.10052910052910052,0.37254901960784315,1.0052910052910051,0.37527593818984545,-0.0007358351729211954
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,47,0.24867724867724866,0.46534653465346537,1.2433862433862433,0.3523573200992556,0.06038047973531846
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,68,0.35978835978835977,0.4473684210526316,1.199294532627866,0.34375,0.08333333333333337
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,21,0.1111111111111111,0.8076923076923077,2.222222222222222,0.3514644351464435,0.06276150627615074
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,40,0.21164021164021163,0.7843137254901961,2.1164021164021163,0.32891832229580575,0.12288447387785129
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,64,0.3386243386243386,0.6336633663366337,1.693121693121693,0.31017369727047145,0.17287014061207617
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,82,0.43386243386243384,0.5394736842105263,1.4462081128747795,0.3039772727272727,0.18939393939393945
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,18,0.09523809523809523,0.6923076923076923,1.9047619047619047,0.3577405857740586,0.046025104602510414
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,31,0.164021164021164,0.6078431372549019,1.64021164021164,0.3487858719646799,0.06990434142752022
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,58,0.30687830687830686,0.5742574257425742,1.5343915343915342,0.3250620347394541,0.13316790736145567
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,72,0.38095238095238093,0.47368421052631576,1.2698412698412698,0.33238636363636365,0.11363636363636365
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,5,0.026455026455026454,0.19230769230769232,0.5291005291005291,0.38493723849372385,-0.02649930264993028
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,12,0.06349206349206349,0.23529411764705882,0.6349206349206349,0.39072847682119205,-0.04194260485651213
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,20,0.10582010582010581,0.19801980198019803,0.5291005291005291,0.41935483870967744,-0.11827956989247324
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,30,0.15873015873015872,0.19736842105263158,0.5291005291005291,0.45170454545454547,-0.20454545454545459
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,2,0.010582010582010581,0.07692307692307693,0.21164021164021163,0.3912133891213389,-0.04323570432357049
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,7,0.037037037037037035,0.13725490196078433,0.37037037037037035,0.40176600441501104,-0.07137601177336284
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,17,0.08994708994708994,0.16831683168316833,0.4497354497354497,0.4267990074441687,-0.13813068651778315
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,34,0.17989417989417988,0.2236842105263158,0.599647266313933,0.4403409090909091,-0.1742424242424243
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,2,0.010582010582010581,0.07692307692307693,0.21164021164021163,0.3912133891213389,-0.04323570432357049
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,6,0.031746031746031744,0.11764705882352941,0.31746031746031744,0.40397350993377484,-0.07726269315673284
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,11,0.0582010582010582,0.10891089108910891,0.291005291005291,0.44168734491315137,-0.17783291976840365
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,25,0.13227513227513227,0.16447368421052633,0.4409171075837742,0.4659090909090909,-0.24242424242424243
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,504,0.05,26,189,5,0.026455026455026454,0.19230769230769232,0.5291005291005291,0.38493723849372385,-0.02649930264993028
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,504,0.1,51,189,11,0.0582010582010582,0.21568627450980393,0.582010582010582,0.39293598233995586,-0.04782928623988236
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,504,0.2,101,189,16,0.08465608465608465,0.15841584158415842,0.42328042328042326,0.4292803970223325,-0.1447477253928866
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,504,0.3,152,189,30,0.15873015873015872,0.19736842105263158,0.5291005291005291,0.45170454545454547,-0.20454545454545459
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,504,0.05,29,189,11,0.0582010582010582,0.3793103448275862,1.164021164021164,0.37473684210526315,0.0007017543859649811
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,504,0.1,54,189,19,0.10052910052910052,0.35185185185185186,1.0052910052910051,0.37777777777777777,-0.007407407407407307
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,504,0.2,104,189,33,0.1746031746031746,0.3173076923076923,0.8730158730158729,0.39,-0.040000000000000036
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,504,0.3,154,189,54,0.2857142857142857,0.35064935064935066,0.9523809523809523,0.38571428571428573,-0.028571428571428692
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,504,0.05,29,189,11,0.0582010582010582,0.3793103448275862,1.164021164021164,0.37473684210526315,0.0007017543859649811
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,504,0.1,54,189,20,0.10582010582010581,0.37037037037037035,1.0582010582010581,0.37555555555555553,-0.001481481481481417
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,504,0.2,104,189,37,0.19576719576719576,0.3557692307692308,0.9788359788359787,0.38,-0.01333333333333342
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,504,0.3,154,189,48,0.25396825396825395,0.3116883116883117,0.8465608465608465,0.40285714285714286,-0.07428571428571429
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,504,0.05,29,189,10,0.05291005291005291,0.3448275862068966,1.0582010582010581,0.37684210526315787,-0.004912280701754312
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,504,0.1,54,189,19,0.10052910052910052,0.35185185185185186,1.0052910052910051,0.37777777777777777,-0.007407407407407307
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,504,0.2,104,189,36,0.19047619047619047,0.34615384615384615,0.9523809523809523,0.3825,-0.020000000000000018
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,504,0.3,154,189,56,0.2962962962962963,0.36363636363636365,0.9876543209876543,0.38,-0.01333333333333342
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,504,0.05,29,189,10,0.05291005291005291,0.3448275862068966,1.0582010582010581,0.37684210526315787,-0.004912280701754312
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,504,0.1,54,189,21,0.1111111111111111,0.3888888888888889,1.111111111111111,0.37333333333333335,0.004444444444444362
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,504,0.2,104,189,34,0.17989417989417988,0.3269230769230769,0.8994708994708994,0.3875,-0.03333333333333344
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,504,0.3,154,189,52,0.2751322751322751,0.33766233766233766,0.9171075837742504,0.3914285714285714,-0.04380952380952374
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,504,0.05,29,189,9,0.047619047619047616,0.3103448275862069,0.9523809523809523,0.37894736842105264,-0.010526315789473717
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,504,0.1,54,189,18,0.09523809523809523,0.3333333333333333,0.9523809523809523,0.38,-0.01333333333333342
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,504,0.2,104,189,34,0.17989417989417988,0.3269230769230769,0.8994708994708994,0.3875,-0.03333333333333344
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,504,0.3,154,189,46,0.24338624338624337,0.2987012987012987,0.8112874779541446,0.4085714285714286,-0.08952380952380956
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,504,0.05,29,189,15,0.07936507936507936,0.5172413793103449,1.5873015873015872,0.3663157894736842,0.023157894736842155
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,504,0.1,54,189,30,0.15873015873015872,0.5555555555555556,1.5873015873015872,0.35333333333333333,0.05777777777777782
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,504,0.2,104,189,54,0.2857142857142857,0.5192307692307693,1.4285714285714284,0.3375,0.09999999999999998
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,504,0.3,154,189,75,0.3968253968253968,0.487012987012987,1.3227513227513228,0.32571428571428573,0.13142857142857134
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,504,0.05,29,189,16,0.08465608465608465,0.5517241379310345,1.693121693121693,0.3642105263157895,0.028771929824561338
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,504,0.1,54,189,22,0.1164021164021164,0.4074074074074074,1.164021164021164,0.3711111111111111,0.010370370370370363
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,504,0.2,104,189,38,0.20105820105820105,0.36538461538461536,1.0052910052910051,0.3775,-0.006666666666666599
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score__area_ranked,area_stratified_ranking,504,0.3,154,189,61,0.32275132275132273,0.3961038961038961,1.0758377425044092,0.3657142857142857,0.024761904761904763
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,504,0.05,29,189,16,0.08465608465608465,0.5517241379310345,1.693121693121693,0.3642105263157895,0.028771929824561338
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,504,0.1,54,189,25,0.13227513227513227,0.46296296296296297,1.3227513227513226,0.36444444444444446,0.028148148148148144
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,504,0.2,104,189,45,0.23809523809523808,0.4326923076923077,1.1904761904761902,0.36,0.040000000000000036
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__area_ranked,area_stratified_ranking,504,0.3,154,189,65,0.3439153439153439,0.42207792207792205,1.146384479717813,0.35428571428571426,0.05523809523809531
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,504,0.05,29,189,12,0.06349206349206349,0.41379310344827586,1.2698412698412698,0.3726315789473684,0.0063157894736841635
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,504,0.1,54,189,21,0.1111111111111111,0.3888888888888889,1.111111111111111,0.37333333333333335,0.004444444444444362
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,504,0.2,104,189,40,0.21164021164021163,0.38461538461538464,1.0582010582010581,0.3725,0.00666666666666671
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__area_ranked,area_stratified_ranking,504,0.3,154,189,61,0.32275132275132273,0.3961038961038961,1.0758377425044092,0.3657142857142857,0.024761904761904763
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,504,0.05,29,189,11,0.0582010582010582,0.3793103448275862,1.164021164021164,0.37473684210526315,0.0007017543859649811
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,504,0.1,54,189,23,0.12169312169312169,0.42592592592592593,1.2169312169312168,0.3688888888888889,0.016296296296296364
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,504,0.2,104,189,45,0.23809523809523808,0.4326923076923077,1.1904761904761902,0.36,0.040000000000000036
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,504,0.3,154,189,66,0.3492063492063492,0.42857142857142855,1.164021164021164,0.3514285714285714,0.06285714285714283
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,504,0.05,29,189,9,0.047619047619047616,0.3103448275862069,0.9523809523809523,0.37894736842105264,-0.010526315789473717
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,504,0.1,54,189,19,0.10052910052910052,0.35185185185185186,1.0052910052910051,0.37777777777777777,-0.007407407407407307
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,504,0.2,104,189,38,0.20105820105820105,0.36538461538461536,1.0052910052910051,0.3775,-0.006666666666666599
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,504,0.3,154,189,55,0.291005291005291,0.35714285714285715,0.9700176366843033,0.38285714285714284,-0.020952380952380834
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,504,0.05,29,189,14,0.07407407407407407,0.4827586206896552,1.4814814814814814,0.3684210526315789,0.01754385964912286
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,504,0.1,54,189,25,0.13227513227513227,0.46296296296296297,1.3227513227513226,0.36444444444444446,0.028148148148148144
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,504,0.2,104,189,47,0.24867724867724866,0.4519230769230769,1.2433862433862433,0.355,0.053333333333333344
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,504,0.3,154,189,65,0.3439153439153439,0.42207792207792205,1.146384479717813,0.35428571428571426,0.05523809523809531
consep,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.05,26,126,1,0.007936507936507936,0.038461538461538464,0.15873015873015872,0.2615062761506276,-0.046025104602510414
consep,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.1,51,126,8,0.06349206349206349,0.1568627450980392,0.6349206349206349,0.26048565121412803,-0.04194260485651213
consep,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.2,101,126,28,0.2222222222222222,0.27722772277227725,1.111111111111111,0.24317617866004962,0.027295285359801524
consep,point_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,504,0.3,152,126,39,0.30952380952380953,0.2565789473684211,1.0317460317460319,0.2471590909090909,0.011363636363636354
consep,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.05,26,126,2,0.015873015873015872,0.07692307692307693,0.31746031746031744,0.2594142259414226,-0.03765690376569042
consep,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.1,51,126,7,0.05555555555555555,0.13725490196078433,0.5555555555555555,0.26269315673289184,-0.050772626931567366
consep,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.2,101,126,13,0.10317460317460317,0.12871287128712872,0.5158730158730158,0.2803970223325062,-0.12158808933002474
consep,point_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,504,0.3,152,126,17,0.1349206349206349,0.1118421052631579,0.4497354497354497,0.3096590909090909,-0.23863636363636354
consep,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.05,26,126,1,0.007936507936507936,0.038461538461538464,0.15873015873015872,0.2615062761506276,-0.046025104602510414
consep,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.1,51,126,9,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
consep,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.2,101,126,28,0.2222222222222222,0.27722772277227725,1.111111111111111,0.24317617866004962,0.027295285359801524
consep,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,504,0.3,152,126,40,0.31746031746031744,0.2631578947368421,1.0582010582010581,0.24431818181818182,0.022727272727272707
consep,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.05,26,126,8,0.06349206349206349,0.3076923076923077,1.2698412698412698,0.24686192468619247,0.012552301255230103
consep,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.1,51,126,19,0.15079365079365079,0.37254901960784315,1.5079365079365077,0.23620309050772628,0.05518763796909487
consep,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.2,101,126,36,0.2857142857142857,0.3564356435643564,1.4285714285714284,0.22332506203473945,0.10669975186104219
consep,point_seed7,low_boundary_dice_le_q25,foreground_area_frac__raw_global_ranking,raw_global_ranking,504,0.3,152,126,53,0.42063492063492064,0.34868421052631576,1.402116402116402,0.20738636363636365,0.17045454545454541
consep,point_seed7,low_boundary_dice_le_q25,boundary_risk_score__raw_global_ranking,raw_global_ranking,504,0.05,26,126,3,0.023809523809523808,0.11538461538461539,0.47619047619047616,0.25732217573221755,-0.029288702928870203
