epoch,train_loss,baseline_dice,coarse_dice,refined_dice,delta_dice,baseline_boundary_dice,coarse_boundary_dice,refined_boundary_dice,delta_boundary_dice,baseline_aji,coarse_aji,refined_aji,delta_aji,baseline_pq,coarse_pq,refined_pq,delta_pq,delta_high_risk_error,delta_low_risk_error,delta_confounder_fpr
1,1.0275278334976525,0.8331114252642203,0.8331114252642203,0.8384720030601367,0.005360577795916334,0.6174643680963448,0.6174643680963448,0.6261012806456008,0.008636912549256073,0.40909303674309594,0.40909303674309594,0.4127596939359176,0.0036666571928215936,0.3405035484457114,0.3405035484457114,0.3497145283086785,0.00921097986296711,-0.012113179775984166,-4.8642833105339455e-05,0.009407911650836459
2,0.9988712341554703,0.8331114252642203,0.8331114252642203,0.8370474246567272,0.003935999392506957,0.6174643680963448,0.6174643680963448,0.6227753981708707,0.005311030074525857,0.40909303674309594,0.40909303674309594,0.4029752308783128,-0.006117805864783189,0.3405035484457114,0.3405035484457114,0.3448814202838417,0.004377871838130244,-0.0024424430115199706,0.0004074156764991345,0.024287552562851186
3,1.046556072850381,0.8331114252642203,0.826857804297628,0.8279425789198623,-0.00516884634435797,0.6174643680963448,0.6157002695584156,0.6223371661328856,0.004872798036540708,0.40909303674309594,0.4131346565138797,0.4362152922986713,0.02712225555557524,0.3405035484457114,0.3309558803315882,0.34233262249363294,0.001829074047921561,0.015978255940176794,0.001331785795710813,0.01665291545282642
4,0.9986267282116797,0.8331114252642203,0.8363917566789789,0.8373257636725785,0.004214338408358127,0.6174643680963448,0.6392842760282087,0.6443834225000552,0.026919054403710323,0.40909303674309594,0.4820512710409503,0.5043251869176891,0.09523215017459313,0.3405035484457114,0.4051411654758838,0.4111812083631098,0.07067765991739838,-0.022966214135131263,-0.0045575599963467855,-0.04592267855749185
5,0.9685526752984652,0.8331114252642203,0.8343943500397152,0.8381312274705041,0.005019802206283823,0.6174643680963448,0.626026740540907,0.6412017847415021,0.023737416645157407,0.40909303674309594,0.41812486191896553,0.45177285860020105,0.04267982185710509,0.3405035484457114,0.35076638822044764,0.38566303583237166,0.04515948738666028,-0.017195312652768722,-0.0024550350464478785,-0.019495504517070217
6,0.9670557418177205,0.8331114252642203,0.8307600346937474,0.8322414937121628,-0.0008699315520575645,0.6174643680963448,0.6371216683165016,0.6404928450636869,0.02302847696734207,0.40909303674309594,0.48385129740068256,0.482047443420425,0.07295440667732896,0.3405035484457114,0.41745026097536897,0.42157452610758944,0.08107097766187804,-0.009872999956613551,-0.0050698385661486385,-0.05567217332692947
7,0.9563524062915515,0.8331114252642203,0.8340637893304413,0.8376590210998784,0.0045475958356582,0.6174643680963448,0.6233527003998979,0.63482666907461,0.017362300978265355,0.40909303674309594,0.4149506341559152,0.4331809799604729,0.024087943217376912,0.3405035484457114,0.3560850965249228,0.3658718685186462,0.02536832007293484,-0.0011098689328878368,-0.0037064824386893675,0.004747219611236929
8,0.9337359897551998,0.8331114252642203,0.8393970942305276,0.8381092803255603,0.00499785506133998,0.6174643680963448,0.6372365791719582,0.6330827573683462,0.015618389272001309,0.40909303674309594,0.43390883109621675,0.42079829242517447,0.01170525568207851,0.3405035484457114,0.3789843298720521,0.364019100907129,0.023515552461417608,0.00722497681734577,-0.007652239019408109,0.0004099529246631012
