target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__dice,feat__global_uncertainty__mean_entropy,0.30944872722855227,0.30944872722855227,4.472495619048891e-05,168
eval__dice,feat__global_uncertainty__max_entropy,,,,168
eval__dice,feat__global_uncertainty__mean_margin_uncertainty,0.42444612043875063,0.42444612043875063,9.819761183158027e-09,168
eval__dice,feat__global_uncertainty__max_margin_uncertainty,-0.1642376114335126,0.1642376114335126,0.03339211933335163,168
eval__dice,feat__global_uncertainty__foreground_area_frac,0.6186798001629877,0.6186798001629877,4.009634085088733e-19,168
eval__dice,feat__boundary_risk__pred_boundary_area_frac,0.5856444338710577,0.5856444338710577,7.548031281666851e-17,168
eval__dice,feat__boundary_risk__boundary_mean_entropy,-0.6819767059288019,0.6819767059288019,2.5216643758403437e-24,168
eval__dice,feat__boundary_risk__boundary_max_entropy,,,,168
eval__dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.6970935559143759,0.6970935559143759,9.10823189018325e-26,168
eval__dice,feat__boundary_risk__boundary_high_entropy_frac,-0.6524162157510845,0.6524162157510845,9.663597152716786e-22,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.36592384773164316,0.36592384773164316,1.0730218749049938e-06,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.443857846437303,0.443857846437303,1.678684884444643e-09,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.45597664678510214,0.45597664678510214,5.260310439615619e-10,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.32793942626551426,0.32793942626551426,1.4283088865231571e-05,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.524119202090518,0.524119202090518,3.0771124420813706e-13,168
eval__dice,feat__topology_risk__component_count,0.08945934027934119,0.08945934027934119,0.24883559328213542,168
eval__dice,feat__topology_risk__largest_component_area_frac,0.3123588638189338,0.3123588638189338,3.7555876416589884e-05,168
eval__dice,feat__topology_risk__small_component_count,-0.20494799371457276,0.20494799371457276,0.007700072353940936,168
eval__dice,feat__topology_risk__mean_component_area_frac,0.47769043485303275,0.47769043485303275,5.85043622520877e-11,168
