dataset,model,label,score,positives,negatives,auroc_directional,auprc
consep,prototype_seed42,bad_dice_lt_0.65,global_mean_entropy,199,305,0.7547409177032705,0.2708483334955824
consep,prototype_seed42,bad_dice_lt_0.65,global_max_entropy,199,305,0.7284455062196228,0.6322787819909185
consep,prototype_seed42,bad_dice_lt_0.65,global_mean_margin_uncertainty,199,305,0.7525990608781613,0.27221748669212575
consep,prototype_seed42,bad_dice_lt_0.65,foreground_area_frac,199,305,0.8186671060219128,0.2569694984903906
consep,prototype_seed42,bad_dice_lt_0.65,boundary_risk_score,199,305,0.5003871818106929,0.4323577901180282
consep,prototype_seed42,bad_dice_lt_0.65,boundary_overconfidence_score,199,305,0.6355630612076778,0.3136162675166927
consep,prototype_seed42,bad_dice_lt_0.65,boundary_abnormality_score,199,305,0.5477798830216657,0.4161014968580831
consep,prototype_seed42,bad_dice_lt_0.65,boundary_dual_risk_score,199,305,0.5693055441140127,0.35634388786058147
consep,prototype_seed42,bad_dice_lt_0.65,uncertainty_cluster_score,199,305,0.5133536535134691,0.37168235473014977
consep,prototype_seed42,bad_dice_lt_0.65,topology_risk_score,199,305,0.668366422275311,0.29637425128856576
consep,prototype_seed42,bad_dice_lt_0.65,sfrm_composite_score,199,305,0.5607875442787709,0.34236804573893287
consep,prototype_seed42,bad_dice_lt_0.65,sfrm_balanced_score,199,305,0.6269544443529121,0.32283801125769407
consep,prototype_seed42,low_boundary_dice_le_q25,global_mean_entropy,126,378,0.6061980347694633,0.24804171254174323
consep,prototype_seed42,low_boundary_dice_le_q25,global_max_entropy,126,378,0.5690350214159738,0.3279696117381347
consep,prototype_seed42,low_boundary_dice_le_q25,global_mean_margin_uncertainty,126,378,0.5998362307886117,0.24196180572050474
consep,prototype_seed42,low_boundary_dice_le_q25,foreground_area_frac,126,378,0.6637062232300328,0.24979905541671152
consep,prototype_seed42,low_boundary_dice_le_q25,boundary_risk_score,126,378,0.6941714957587973,0.5304023699376382
consep,prototype_seed42,low_boundary_dice_le_q25,boundary_overconfidence_score,126,378,0.7603090618963635,0.16877311107847726
consep,prototype_seed42,low_boundary_dice_le_q25,boundary_abnormality_score,126,378,0.660808767951625,0.36470912994401505
consep,prototype_seed42,low_boundary_dice_le_q25,boundary_dual_risk_score,126,378,0.5876900142773159,0.3268316916952793
consep,prototype_seed42,low_boundary_dice_le_q25,uncertainty_cluster_score,126,378,0.5138888888888888,0.26861339875885126
consep,prototype_seed42,low_boundary_dice_le_q25,topology_risk_score,126,378,0.5274313429075335,0.22667642811708444
consep,prototype_seed42,low_boundary_dice_le_q25,sfrm_composite_score,126,378,0.5921411774586377,0.3043240993172498
consep,prototype_seed42,low_boundary_dice_le_q25,sfrm_balanced_score,126,378,0.5197992777357857,0.2893087141588464
consep,prototype_seed42,high_error_ge_q0.75,global_mean_entropy,126,378,0.9398043167884438,0.8426462535579898
consep,prototype_seed42,high_error_ge_q0.75,global_max_entropy,126,378,0.5178676408835139,0.23170671778110657
consep,prototype_seed42,high_error_ge_q0.75,global_mean_margin_uncertainty,126,378,0.941609977324263,0.8531098676826531
consep,prototype_seed42,high_error_ge_q0.75,foreground_area_frac,126,378,0.8898337112622827,0.7630453990883309
consep,prototype_seed42,high_error_ge_q0.75,boundary_risk_score,126,378,0.7396174519190392,0.5075545498314704
consep,prototype_seed42,high_error_ge_q0.75,boundary_overconfidence_score,126,378,0.5528260686990845,0.22898972798374256
consep,prototype_seed42,high_error_ge_q0.75,boundary_abnormality_score,126,378,0.594450743260267,0.3227342972051168
consep,prototype_seed42,high_error_ge_q0.75,boundary_dual_risk_score,126,378,0.614082052574116,0.33285901708304877
consep,prototype_seed42,high_error_ge_q0.75,uncertainty_cluster_score,126,378,0.8060594608213656,0.7085948432469898
consep,prototype_seed42,high_error_ge_q0.75,topology_risk_score,126,378,0.8891933316536491,0.7247058193520847
consep,prototype_seed42,high_error_ge_q0.75,sfrm_composite_score,126,378,0.8957126060300664,0.7989590932065616
consep,prototype_seed42,high_error_ge_q0.75,sfrm_balanced_score,126,378,0.8909570000839842,0.8071412967315291
consep,prototype_seed42,high_boundary_error_ge_q0.75,global_mean_entropy,126,378,0.9775552196187117,0.9319206672551021
consep,prototype_seed42,high_boundary_error_ge_q0.75,global_max_entropy,126,378,0.5963928781389098,0.20487372176734575
consep,prototype_seed42,high_boundary_error_ge_q0.75,global_mean_margin_uncertainty,126,378,0.9779331485680691,0.9348426277817076
consep,prototype_seed42,high_boundary_error_ge_q0.75,foreground_area_frac,126,378,0.9556773326614596,0.8974497411612065
consep,prototype_seed42,high_boundary_error_ge_q0.75,boundary_risk_score,126,378,0.6951373141849333,0.42054568510899837
