target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__boundary_dice,feat__topology_risk__mean_component_area_frac,0.3,0.3,0.623837664781073,5
eval__boundary_dice,feat__topology_risk__component_area_cv,-0.7,0.7,0.1881204043741873,5
eval__boundary_dice,feat__topology_risk__mean_eccentricity,0.19999999999999998,0.19999999999999998,0.7470600781046621,5
eval__boundary_dice,feat__topology_risk__mean_solidity,-0.6,0.6,0.28475697986529386,5
eval__boundary_dice,feat__topology_risk__euler_number,-0.15389675281277312,0.15389675281277312,0.8048288166080632,5
eval__boundary_dice,feat__topology_risk__threshold_component_count_std,0.7,0.7,0.1881204043741873,5
eval__boundary_dice,feat__topology_risk__threshold_area_frac_std,0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__boundary_dice,feat__topology_risk__threshold_euler_std,0.49999999999999994,0.49999999999999994,0.3910022189557703,5
eval__boundary_dice,feat__anatomical_topological_consistency__opening_residual_frac,0.46169025843831935,0.46169025843831935,0.43376615616902764,5
eval__boundary_dice,feat__anatomical_topological_consistency__closing_residual_frac,-0.6,0.6,0.28475697986529386,5
eval__error_area_frac,feat__global_uncertainty__mean_entropy,0.6,0.6,0.28475697986529386,5
eval__error_area_frac,feat__global_uncertainty__max_entropy,,,,5
eval__error_area_frac,feat__global_uncertainty__mean_margin_uncertainty,0.6,0.6,0.28475697986529386,5
eval__error_area_frac,feat__global_uncertainty__max_margin_uncertainty,0.49999999999999994,0.49999999999999994,0.3910022189557703,5
eval__error_area_frac,feat__global_uncertainty__foreground_area_frac,0.3,0.3,0.623837664781073,5
eval__error_area_frac,feat__boundary_risk__pred_boundary_area_frac,0.3,0.3,0.623837664781073,5
eval__error_area_frac,feat__boundary_risk__boundary_mean_entropy,0.7,0.7,0.1881204043741873,5
eval__error_area_frac,feat__boundary_risk__boundary_max_entropy,,,,5
eval__error_area_frac,feat__boundary_risk__boundary_mean_margin_uncertainty,0.7,0.7,0.1881204043741873,5
eval__error_area_frac,feat__boundary_risk__boundary_high_entropy_frac,-0.3,0.3,0.623837664781073,5
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,-0.7071067811865475,0.7071067811865475,0.1816901138162094,5
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,0.3,0.3,0.623837664781073,5
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_component_count,-0.19999999999999998,0.19999999999999998,0.7470600781046621,5
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,-0.4103913408340617,0.4103913408340617,0.49253578170279744,5
eval__error_area_frac,feat__topology_risk__component_count,-0.4103913408340617,0.4103913408340617,0.49253578170279744,5
eval__error_area_frac,feat__topology_risk__largest_component_area_frac,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__error_area_frac,feat__topology_risk__small_component_count,-0.28867513459481287,0.28867513459481287,0.6376180914006019,5
eval__error_area_frac,feat__topology_risk__mean_component_area_frac,0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__error_area_frac,feat__topology_risk__component_area_cv,-0.7,0.7,0.1881204043741873,5
eval__error_area_frac,feat__topology_risk__mean_eccentricity,0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__error_area_frac,feat__topology_risk__mean_solidity,-0.6,0.6,0.28475697986529386,5
eval__error_area_frac,feat__topology_risk__euler_number,-0.8720815992723809,0.8720815992723809,0.05385421772754213,5
eval__error_area_frac,feat__topology_risk__threshold_component_count_std,0.0,0.0,1.0,5
eval__error_area_frac,feat__topology_risk__threshold_area_frac_std,0.6,0.6,0.28475697986529386,5
eval__error_area_frac,feat__topology_risk__threshold_euler_std,0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__error_area_frac,feat__anatomical_topological_consistency__opening_residual_frac,0.6155870112510925,0.6155870112510925,0.2689977701158222,5
eval__error_area_frac,feat__anatomical_topological_consistency__closing_residual_frac,0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__boundary_error_area_frac,feat__global_uncertainty__mean_entropy,0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__boundary_error_area_frac,feat__global_uncertainty__max_entropy,,,,5
eval__boundary_error_area_frac,feat__global_uncertainty__mean_margin_uncertainty,0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__boundary_error_area_frac,feat__global_uncertainty__max_margin_uncertainty,0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__boundary_error_area_frac,feat__global_uncertainty__foreground_area_frac,0.8999999999999998,0.8999999999999998,0.03738607346849875,5
eval__boundary_error_area_frac,feat__boundary_risk__pred_boundary_area_frac,0.8999999999999998,0.8999999999999998,0.03738607346849875,5
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_entropy,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__boundary_error_area_frac,feat__boundary_risk__boundary_max_entropy,,,,5
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__boundary_error_area_frac,feat__boundary_risk__boundary_high_entropy_frac,-0.8999999999999998,0.8999999999999998,0.03738607346849875,5
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,-0.35355339059327373,0.35355339059327373,0.5594043441634877,5
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,0.8999999999999998,0.8999999999999998,0.03738607346849875,5
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_component_count,0.49999999999999994,0.49999999999999994,0.3910022189557703,5
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.7,0.7,0.1881204043741873,5
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.35909242322980395,0.35909242322980395,0.5528147466433508,5
eval__boundary_error_area_frac,feat__topology_risk__component_count,0.35909242322980395,0.35909242322980395,0.5528147466433508,5
eval__boundary_error_area_frac,feat__topology_risk__largest_component_area_frac,-0.7,0.7,0.1881204043741873,5
eval__boundary_error_area_frac,feat__topology_risk__small_component_count,-0.8660254037844386,0.8660254037844386,0.05766888562243734,5
eval__boundary_error_area_frac,feat__topology_risk__mean_component_area_frac,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__boundary_error_area_frac,feat__topology_risk__component_area_cv,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__boundary_error_area_frac,feat__topology_risk__mean_eccentricity,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__boundary_error_area_frac,feat__topology_risk__mean_solidity,0.3,0.3,0.623837664781073,5
eval__boundary_error_area_frac,feat__topology_risk__euler_number,0.05129891760425771,0.05129891760425771,0.934712848108234,5
eval__boundary_error_area_frac,feat__topology_risk__threshold_component_count_std,0.6,0.6,0.28475697986529386,5
eval__boundary_error_area_frac,feat__topology_risk__threshold_area_frac_std,0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__boundary_error_area_frac,feat__topology_risk__threshold_euler_std,0.7,0.7,0.1881204043741873,5
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__opening_residual_frac,0.4103913408340617,0.4103913408340617,0.49253578170279744,5
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__closing_residual_frac,-0.19999999999999998,0.19999999999999998,0.7470600781046621,5
eval__lecr_uncertainty,feat__global_uncertainty__mean_entropy,0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__lecr_uncertainty,feat__global_uncertainty__max_entropy,,,,5
eval__lecr_uncertainty,feat__global_uncertainty__mean_margin_uncertainty,0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__lecr_uncertainty,feat__global_uncertainty__max_margin_uncertainty,0.39999999999999997,0.39999999999999997,0.5046315754686912,5
eval__lecr_uncertainty,feat__global_uncertainty__foreground_area_frac,-0.3,0.3,0.623837664781073,5
eval__lecr_uncertainty,feat__boundary_risk__pred_boundary_area_frac,-0.3,0.3,0.623837664781073,5
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_entropy,0.9999999999999999,0.9999999999999999,1.4042654220543608e-24,5
eval__lecr_uncertainty,feat__boundary_risk__boundary_max_entropy,,,,5
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_margin_uncertainty,0.9999999999999999,0.9999999999999999,1.4042654220543608e-24,5
eval__lecr_uncertainty,feat__boundary_risk__boundary_high_entropy_frac,0.3,0.3,0.623837664781073,5
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_area_frac,-0.7071067811865475,0.7071067811865475,0.1816901138162094,5
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_threshold,-0.3,0.3,0.623837664781073,5
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_component_count,-0.7,0.7,0.1881204043741873,5
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.49999999999999994,0.49999999999999994,0.3910022189557703,5
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_small_component_count,-0.8207826816681234,0.8207826816681234,0.08858700531354378,5
eval__lecr_uncertainty,feat__topology_risk__component_count,-0.8207826816681234,0.8207826816681234,0.08858700531354378,5
eval__lecr_uncertainty,feat__topology_risk__largest_component_area_frac,0.6,0.6,0.28475697986529386,5
eval__lecr_uncertainty,feat__topology_risk__small_component_count,0.0,0.0,1.0,5
eval__lecr_uncertainty,feat__topology_risk__mean_component_area_frac,0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__lecr_uncertainty,feat__topology_risk__component_area_cv,-0.19999999999999998,0.19999999999999998,0.7470600781046621,5
eval__lecr_uncertainty,feat__topology_risk__mean_eccentricity,0.7,0.7,0.1881204043741873,5
eval__lecr_uncertainty,feat__topology_risk__mean_solidity,-0.49999999999999994,0.49999999999999994,0.3910022189557703,5
eval__lecr_uncertainty,feat__topology_risk__euler_number,-0.8207826816681234,0.8207826816681234,0.08858700531354378,5
eval__lecr_uncertainty,feat__topology_risk__threshold_component_count_std,-0.7,0.7,0.1881204043741873,5
eval__lecr_uncertainty,feat__topology_risk__threshold_area_frac_std,0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__lecr_uncertainty,feat__topology_risk__threshold_euler_std,-0.6,0.6,0.28475697986529386,5
eval__lecr_uncertainty,feat__anatomical_topological_consistency__opening_residual_frac,0.05129891760425771,0.05129891760425771,0.934712848108234,5
eval__lecr_uncertainty,feat__anatomical_topological_consistency__closing_residual_frac,0.39999999999999997,0.39999999999999997,0.5046315754686912,5
eval__lecr_boundary_error,feat__global_uncertainty__mean_entropy,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__lecr_boundary_error,feat__global_uncertainty__max_entropy,,,,5
eval__lecr_boundary_error,feat__global_uncertainty__mean_margin_uncertainty,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__lecr_boundary_error,feat__global_uncertainty__max_margin_uncertainty,-0.39999999999999997,0.39999999999999997,0.5046315754686912,5
eval__lecr_boundary_error,feat__global_uncertainty__foreground_area_frac,0.3,0.3,0.623837664781073,5
eval__lecr_boundary_error,feat__boundary_risk__pred_boundary_area_frac,0.3,0.3,0.623837664781073,5
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_entropy,-0.9999999999999999,0.9999999999999999,1.4042654220543608e-24,5
eval__lecr_boundary_error,feat__boundary_risk__boundary_max_entropy,,,,5
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.9999999999999999,0.9999999999999999,1.4042654220543608e-24,5
eval__lecr_boundary_error,feat__boundary_risk__boundary_high_entropy_frac,-0.3,0.3,0.623837664781073,5
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_area_frac,0.7071067811865475,0.7071067811865475,0.1816901138162094,5
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_threshold,0.3,0.3,0.623837664781073,5
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_component_count,0.7,0.7,0.1881204043741873,5
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.49999999999999994,0.49999999999999994,0.3910022189557703,5
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.8207826816681234,0.8207826816681234,0.08858700531354378,5
eval__lecr_boundary_error,feat__topology_risk__component_count,0.8207826816681234,0.8207826816681234,0.08858700531354378,5
eval__lecr_boundary_error,feat__topology_risk__largest_component_area_frac,-0.6,0.6,0.28475697986529386,5
eval__lecr_boundary_error,feat__topology_risk__small_component_count,0.0,0.0,1.0,5
eval__lecr_boundary_error,feat__topology_risk__mean_component_area_frac,-0.7999999999999999,0.7999999999999999,0.10408803866182788,5
eval__lecr_boundary_error,feat__topology_risk__component_area_cv,0.19999999999999998,0.19999999999999998,0.7470600781046621,5
eval__lecr_boundary_error,feat__topology_risk__mean_eccentricity,-0.7,0.7,0.1881204043741873,5
eval__lecr_boundary_error,feat__topology_risk__mean_solidity,0.49999999999999994,0.49999999999999994,0.3910022189557703,5
eval__lecr_boundary_error,feat__topology_risk__euler_number,0.8207826816681234,0.8207826816681234,0.08858700531354378,5
eval__lecr_boundary_error,feat__topology_risk__threshold_component_count_std,0.7,0.7,0.1881204043741873,5
eval__lecr_boundary_error,feat__topology_risk__threshold_area_frac_std,-0.09999999999999999,0.09999999999999999,0.8728885715695384,5
eval__lecr_boundary_error,feat__topology_risk__threshold_euler_std,0.6,0.6,0.28475697986529386,5
eval__lecr_boundary_error,feat__anatomical_topological_consistency__opening_residual_frac,-0.05129891760425771,0.05129891760425771,0.934712848108234,5
eval__lecr_boundary_error,feat__anatomical_topological_consistency__closing_residual_frac,-0.39999999999999997,0.39999999999999997,0.5046315754686912,5
