dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,19,8,0.42105263157894735,0.23529411764705882,2.1052631578947367,0.08208955223880597,0.27415553809897875
monuseg,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,19,11,0.5789473684210527,0.21568627450980393,1.929824561403509,0.06837606837606838,0.3954116059379217
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.05,9,19,3,0.15789473684210525,0.3333333333333333,3.157894736842105,0.10062893081761007,0.11022840119165833
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.1,17,19,7,0.3684210526315789,0.4117647058823529,3.684210526315789,0.07947019867549669,0.29731613802718715
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.2,34,19,11,0.5789473684210527,0.3235294117647059,2.8947368421052633,0.05970149253731343,0.4721131186174391
monuseg,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,raw_global_ranking,168,0.3,51,19,11,0.5789473684210527,0.21568627450980393,1.929824561403509,0.06837606837606838,0.3954116059379217
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.05,9,19,0,0.0,0.0,0.0,0.11949685534591195,-0.05660377358490565
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.1,17,19,2,0.10526315789473684,0.11764705882352941,1.0526315789473684,0.11258278145695365,0.004531195538515109
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.2,34,19,9,0.47368421052631576,0.2647058823529412,2.3684210526315788,0.07462686567164178,0.340141398271799
monuseg,point_seed7,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,raw_global_ranking,168,0.3,51,19,11,0.5789473684210527,0.21568627450980393,1.929824561403509,0.06837606837606838,0.3954116059379217
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.05,9,19,5,0.2631578947368421,0.5555555555555556,5.263157894736842,0.0880503144654088,0.2214498510427011
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.1,17,19,10,0.5263157894736842,0.5882352941176471,5.263157894736842,0.059602649006622516,0.4729871035203904
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.2,34,19,12,0.631578947368421,0.35294117647058826,3.157894736842105,0.05223880597014925,0.5380989787902593
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,raw_global_ranking,168,0.3,51,19,14,0.7368421052631579,0.27450980392156865,2.456140350877193,0.042735042735042736,0.6221322537112011
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.05,9,19,4,0.21052631578947367,0.4444444444444444,4.2105263157894735,0.09433962264150944,0.16583912611717966
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.1,17,19,7,0.3684210526315789,0.4117647058823529,3.684210526315789,0.07947019867549669,0.29731613802718715
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.2,34,19,12,0.631578947368421,0.35294117647058826,3.157894736842105,0.05223880597014925,0.5380989787902593
monuseg,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,raw_global_ranking,168,0.3,51,19,12,0.631578947368421,0.23529411764705882,2.1052631578947367,0.05982905982905983,0.4709851551956815
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.05,10,19,6,0.3157894736842105,0.6,6.31578947368421,0.08227848101265822,0.2724850099933378
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.1,20,19,11,0.5789473684210527,0.55,5.7894736842105265,0.05405405405405406,0.5220483641536273
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.2,35,19,16,0.8421052631578947,0.45714285714285713,4.2105263157894735,0.022556390977443608,0.8005540166204986
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_entropy__area_ranked,area_stratified_ranking,168,0.3,53,19,17,0.8947368421052632,0.32075471698113206,2.982456140350877,0.017391304347826087,0.8462242562929062
monuseg,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.05,10,19,0,0.0,0.0,0.0,0.12025316455696203,-0.06329113924050644
monuseg,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.1,20,19,1,0.05263157894736842,0.05,0.5263157894736842,0.12162162162162163,-0.07539118065433859
monuseg,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.2,35,19,3,0.15789473684210525,0.08571428571428572,0.7894736842105262,0.12030075187969924,-0.06371191135734056
monuseg,point_seed7,bad_dice_lt_0.65,global_max_entropy__area_ranked,area_stratified_ranking,168,0.3,53,19,5,0.2631578947368421,0.09433962264150944,0.8771929824561403,0.12173913043478261,-0.07643020594965688
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.05,10,19,7,0.3684210526315789,0.7,7.368421052631578,0.0759493670886076,0.32844770153231173
