dataset,model,area_bin,n,area_min,area_max,area_mean
monuseg,point_seed7,0,34,0.1311187744140625,0.2204742431640625,0.18671955781824448
monuseg,point_seed7,1,33,0.2206268310546875,0.2498626708984375,0.23451602820194128
monuseg,point_seed7,2,34,0.2508697509765625,0.2809295654296875,0.266420700970818
monuseg,point_seed7,3,33,0.281280517578125,0.35565185546875,0.31035452178030304
monuseg,point_seed7,4,34,0.3589324951171875,0.5539398193359375,0.42900848388671875
