dataset,model,label,score,positives,negatives,auroc_directional,auprc
consep,prototype_seed123,bad_dice_lt_0.65,global_mean_entropy__raw_global_ranking,330,174,0.6521595262974573,0.5487431374042799
consep,prototype_seed123,bad_dice_lt_0.65,global_max_entropy__raw_global_ranking,330,174,0.6539707419017765,0.7579971933170856
consep,prototype_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__raw_global_ranking,330,174,0.6401602229188437,0.5550759205342535
consep,prototype_seed123,bad_dice_lt_0.65,foreground_area_frac__raw_global_ranking,330,174,0.6946708463949843,0.5210325678670641
consep,prototype_seed123,bad_dice_lt_0.65,boundary_risk_score__raw_global_ranking,330,174,0.5402298850574713,0.7208409637621686
consep,prototype_seed123,bad_dice_lt_0.65,boundary_overconfidence_score__raw_global_ranking,330,174,0.6373998606757227,0.5686856172947656
consep,prototype_seed123,bad_dice_lt_0.65,boundary_abnormality_score__raw_global_ranking,330,174,0.5638975966562174,0.6897461531123161
consep,prototype_seed123,bad_dice_lt_0.65,boundary_dual_risk_score__raw_global_ranking,330,174,0.5216213862765587,0.6698828905064531
consep,prototype_seed123,bad_dice_lt_0.65,uncertainty_cluster_score__raw_global_ranking,330,174,0.6044932079414838,0.5939968399994509
consep,prototype_seed123,bad_dice_lt_0.65,topology_risk_score__raw_global_ranking,330,174,0.5900818530128875,0.5730690714079719
consep,prototype_seed123,bad_dice_lt_0.65,sfrm_composite_score__raw_global_ranking,330,174,0.5669540229885057,0.6254270301931663
consep,prototype_seed123,bad_dice_lt_0.65,sfrm_balanced_score__raw_global_ranking,330,174,0.6024120515499826,0.6065690421516376
consep,prototype_seed123,bad_dice_lt_0.65,global_mean_entropy__area_ranked,330,174,0.5342911877394636,0.6874718269551517
consep,prototype_seed123,bad_dice_lt_0.65,global_max_entropy__area_ranked,330,174,0.5801288749564611,0.7014683862687507
consep,prototype_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,330,174,0.5625043538836643,0.7028016101858571
