epoch,train_loss,dice,boundary_dice,aji,pq,confounder_fpr
1,1.5776071032962284,9.175210952955147e-12,9.169673453920002e-12,0.0,0.0,0.0
2,1.3915227587158616,0.09360825807783008,0.0703049191005222,0.050138684757048295,0.03173589582226081,0.016535437956275736
3,1.329526247204961,0.17358058504475574,0.15304274329707981,0.09982834457816961,0.10263139061527683,0.027200155725485693
4,1.2673397160865165,0.5958982443350407,0.5004591403621512,0.3679238556304533,0.33169953162340754,0.21623386852618431
5,1.2075987087713707,0.7488110948318438,0.5597099376410328,0.42541309252946913,0.3443754190768207,0.4184411102707219
6,1.1681542783170134,0.7776677616006981,0.6275224696212587,0.4829740254966261,0.4096493516841777,0.38210526801020417
7,1.142335113641378,0.7926276883000395,0.6425045083014574,0.4878248270842488,0.4320044284196128,0.37854977315366933
8,1.0948004335970491,0.7900791036949749,0.633386875503737,0.5119851621686023,0.43909981462169806,0.3838171867379909
