target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__dice,feat__global_uncertainty__mean_entropy,0.46500078501217773,0.46500078501217773,2.102763032926445e-28,504
eval__dice,feat__global_uncertainty__max_entropy,0.012748702901088907,0.012748702901088907,0.7752545000101188,504
eval__dice,feat__global_uncertainty__mean_margin_uncertainty,0.4569952547774934,0.4569952547774934,2.2488326317603212e-27,504
eval__dice,feat__global_uncertainty__max_margin_uncertainty,0.21826220119637058,0.21826220119637058,7.514122336228626e-07,504
eval__dice,feat__global_uncertainty__foreground_area_frac,0.5981476140445194,0.5981476140445194,3.1737609367539152e-50,504
eval__dice,feat__boundary_risk__pred_boundary_area_frac,0.5002909116319326,0.5002909116319326,2.8033653912003314e-33,504
eval__dice,feat__boundary_risk__boundary_mean_entropy,-0.10675579409520627,0.10675579409520627,0.0165044133736246,504
eval__dice,feat__boundary_risk__boundary_max_entropy,0.012748763984775369,0.012748763984775369,0.7752534520302251,504
eval__dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.06724140516767865,0.06724140516767865,0.1316763641543767,504
eval__dice,feat__boundary_risk__boundary_high_entropy_frac,-0.5485923894797636,0.5485923894797636,6.041550650815725e-41,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.012364288904202003,0.012364288904202003,0.7818576920005533,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.4224628759564138,0.4224628759564138,3.101243219264044e-23,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_component_count,-0.22824890494354547,0.22824890494354547,2.219047035596803e-07,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.45351360093837856,0.45351360093837856,6.181982318184392e-27,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.013131170991911311,0.013131170991911311,0.7687007732634383,504
eval__dice,feat__topology_risk__component_count,-0.025722905737007945,0.025722905737007945,0.5645210532273689,504
eval__dice,feat__topology_risk__largest_component_area_frac,0.6254592823740708,0.6254592823740708,4.540466278197283e-56,504
eval__dice,feat__topology_risk__small_component_count,-0.2683267502879273,0.2683267502879273,9.265388363839846e-10,504
eval__dice,feat__topology_risk__mean_component_area_frac,0.6846058815479413,0.6846058815479413,6.001882385079647e-71,504
eval__dice,feat__topology_risk__component_area_cv,0.4267135145619325,0.4267135145619325,1.0168932701419382e-23,504
eval__dice,feat__topology_risk__mean_eccentricity,0.007129881840387977,0.007129881840387977,0.8731410039863184,504
eval__dice,feat__topology_risk__mean_solidity,-0.52232463055203,0.52232463055203,1.2671698647505842e-36,504
eval__dice,feat__topology_risk__euler_number,-0.08442255805964526,0.08442255805964526,0.058230585230947804,504
eval__dice,feat__topology_risk__threshold_component_count_std,0.29561948197078086,0.29561948197078086,1.2692559277100669e-11,504
eval__dice,feat__topology_risk__threshold_area_frac_std,0.4177783964143564,0.4177783964143564,1.0406531595192549e-22,504
eval__dice,feat__topology_risk__threshold_euler_std,0.31968666156972875,0.31968666156972875,1.9387151063768961e-13,504
eval__dice,feat__anatomical_topological_consistency__opening_residual_frac,0.09763008302989808,0.09763008302989808,0.02840944722094284,504
eval__dice,feat__anatomical_topological_consistency__closing_residual_frac,0.43938416350302417,0.43938416350302417,3.329353002332637e-25,504
