dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
monuseg,prototype_seed7,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.6286848072562359,0.6286848072562359,0.2910700952606678
monuseg,prototype_seed7,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.6307634164777023,0.6307634164777023,0.29142665656977507
monuseg,prototype_seed7,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,5,42,126,0.5708616780045351,0.5708616780045351,0.31839749753939445
monuseg,prototype_seed7,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.6543839758125473,0.6543839758125473,0.36387852186395436
monuseg,prototype_seed7,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.6615646258503401,0.6615646258503401,0.37869093471695925
monuseg,prototype_seed7,low_boundary_dice_le_q25,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.5521541950113379,0.5521541950113379,0.27468176244123693
monuseg,prototype_seed7,low_boundary_dice_le_q25,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.6502267573696145,0.6502267573696145,0.3476910835325937
monuseg,prototype_seed7,low_boundary_dice_le_q25,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.6615646258503401,0.6615646258503401,0.3654916042416851
monuseg,prototype_seed7,low_boundary_dice_le_q25,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.5553665910808768,0.5553665910808768,0.2889273149107646
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.3994708994708995,0.6005291005291005,0.19953656184479562
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,42,126,0.3008314436885865,0.6991685563114135,0.17872815838134454
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.38964474678760397,0.610355253212396,0.19673930299315204
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.3881330309901738,0.6118669690098262,0.19627152915540733
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.5702003023431595,0.5702003023431595,0.3271179079631273
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.4126984126984127,0.5873015873015873,0.22073087793768473
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,42,126,0.51067649281935,0.51067649281935,0.25591709365181925
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,42,126,0.5241874527588813,0.5241874527588813,0.25506901834761686
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.2437641723356009,0.7562358276643991,0.16833796433254186
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,42,126,0.38416477702191987,0.6158352229780801,0.19790161019504998
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.3420256991685563,0.6579743008314437,0.18583418971246846
monuseg,prototype_seed7,high_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.3260582010582011,0.6739417989417988,0.1826801026572647
monuseg,prototype_seed7,high_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.3926681783824641,0.6073318216175358,0.2001701932483465
monuseg,prototype_seed7,high_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.3862433862433862,0.6137566137566137,0.19883946495388558
monuseg,prototype_seed7,high_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.4743008314436886,0.5256991685563114,0.23725791907846372
monuseg,prototype_seed7,high_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.38492063492063494,0.6150793650793651,0.1993969261609123
monuseg,prototype_seed7,high_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.4421768707482993,0.5578231292517006,0.22246524379766527
monuseg,prototype_seed7,high_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.3134920634920635,0.6865079365079365,0.18200401782400438
monuseg,prototype_seed7,high_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.33975812547241113,0.6602418745275889,0.18616142510334427
monuseg,prototype_seed7,high_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.38000755857898716,0.6199924414210128,0.19944295237948548
monuseg,prototype_seed7,high_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.32785336356764927,0.6721466364323507,0.1853097097636423
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.5428949357520786,0.5428949357520786,0.25582869600670255
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,42,126,0.2613378684807256,0.7386621315192744,0.17128364927221984
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.5534769463340892,0.5534769463340892,0.2702710287021708
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.5685941043083901,0.5685941043083901,0.30313735377521456
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.5081254724111867,0.5081254724111867,0.26533405912545827
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.5317460317460317,0.5317460317460317,0.27422540122408257
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,42,126,0.45549886621315194,0.5445011337868481,0.22398494475243103
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,42,126,0.524848828420257,0.524848828420257,0.2571276739389719
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.38151927437641725,0.6184807256235827,0.2387054983548537
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,42,126,0.5117157974300831,0.5117157974300831,0.25908553596103545
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.44784580498866217,0.5521541950113378,0.23015785960868762
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.4478458049886621,0.5521541950113379,0.2734051043064114
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.28401360544217685,0.7159863945578231,0.1772158461442794
