dataset,model,label,score,positives,negatives,auroc_directional,auprc
consep,prototype_seed123,bad_dice_lt_0.65,global_mean_entropy,330,174,0.6521595262974573,0.5487431374042799
consep,prototype_seed123,bad_dice_lt_0.65,global_max_entropy,330,174,0.6539707419017765,0.7579971933170856
consep,prototype_seed123,bad_dice_lt_0.65,global_mean_margin_uncertainty,330,174,0.6401602229188437,0.5550759205342535
consep,prototype_seed123,bad_dice_lt_0.65,foreground_area_frac,330,174,0.6946708463949843,0.5210325678670641
consep,prototype_seed123,bad_dice_lt_0.65,boundary_risk_score,330,174,0.5402298850574713,0.7208409637621686
consep,prototype_seed123,bad_dice_lt_0.65,boundary_overconfidence_score,330,174,0.6373998606757227,0.5686856172947656
consep,prototype_seed123,bad_dice_lt_0.65,boundary_abnormality_score,330,174,0.5638975966562174,0.6897461531123161
consep,prototype_seed123,bad_dice_lt_0.65,boundary_dual_risk_score,330,174,0.5216213862765587,0.6698828905064531
consep,prototype_seed123,bad_dice_lt_0.65,uncertainty_cluster_score,330,174,0.6044932079414838,0.5939968399994509
consep,prototype_seed123,bad_dice_lt_0.65,topology_risk_score,330,174,0.5900818530128875,0.5730690714079719
consep,prototype_seed123,bad_dice_lt_0.65,sfrm_composite_score,330,174,0.5669540229885057,0.6254270301931663
consep,prototype_seed123,bad_dice_lt_0.65,sfrm_balanced_score,330,174,0.6024120515499826,0.6065690421516376
consep,prototype_seed123,low_boundary_dice_le_q25,global_mean_entropy,126,378,0.6909171075837742,0.1796791005126567
consep,prototype_seed123,low_boundary_dice_le_q25,global_max_entropy,126,378,0.6519274376417235,0.38599350136867894
consep,prototype_seed123,low_boundary_dice_le_q25,global_mean_margin_uncertainty,126,378,0.6763038548752833,0.18413529188021233
consep,prototype_seed123,low_boundary_dice_le_q25,foreground_area_frac,126,378,0.6930167128579827,0.17637998772254973
consep,prototype_seed123,low_boundary_dice_le_q25,boundary_risk_score,126,378,0.5036113210716384,0.39898681130980246
consep,prototype_seed123,low_boundary_dice_le_q25,boundary_overconfidence_score,126,378,0.5642269253380364,0.24777492511963084
consep,prototype_seed123,low_boundary_dice_le_q25,boundary_abnormality_score,126,378,0.7145901570504746,0.4393234693342443
consep,prototype_seed123,low_boundary_dice_le_q25,boundary_dual_risk_score,126,378,0.7211724195851179,0.44923757248883667
consep,prototype_seed123,low_boundary_dice_le_q25,uncertainty_cluster_score,126,378,0.5688670529940372,0.22605243136959755
consep,prototype_seed123,low_boundary_dice_le_q25,topology_risk_score,126,378,0.5539913496262703,0.2352078736207553
consep,prototype_seed123,low_boundary_dice_le_q25,sfrm_composite_score,126,378,0.5627886957252037,0.3104627323562049
consep,prototype_seed123,low_boundary_dice_le_q25,sfrm_balanced_score,126,378,0.5122511967750063,0.31817920553743306
consep,prototype_seed123,high_error_ge_q0.75,global_mean_entropy,126,378,0.8714201730074747,0.6393290368583658
consep,prototype_seed123,high_error_ge_q0.75,global_max_entropy,126,378,0.5332577475434619,0.24729403964573635
