target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__dice,feat__global_uncertainty__mean_entropy,-0.02402042913328036,0.02402042913328036,0.7572755377513737,168
eval__dice,feat__global_uncertainty__max_entropy,,,,168
eval__dice,feat__global_uncertainty__mean_margin_uncertainty,0.128745045833945,0.128745045833945,0.09627306168914838,168
eval__dice,feat__global_uncertainty__max_margin_uncertainty,-0.11344177966478464,0.11344177966478464,0.14315946484825903,168
eval__dice,feat__global_uncertainty__foreground_area_frac,0.555134869736436,0.555134869736436,5.7665137150116925e-15,168
eval__dice,feat__boundary_risk__pred_boundary_area_frac,0.5132671132379845,0.5132671132379845,1.1273472063882113e-12,168
eval__dice,feat__boundary_risk__boundary_mean_entropy,-0.7382352792302126,0.7382352792302126,3.4398357283292576e-30,168
eval__dice,feat__boundary_risk__boundary_max_entropy,,,,168
eval__dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.7661405844270885,0.7661405844270885,1.0751615010207198e-33,168
eval__dice,feat__boundary_risk__boundary_high_entropy_frac,-0.5754172129114553,0.5754172129114553,3.395351544750403e-16,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.019976854121033113,0.019976854121033113,0.7971617224698121,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_threshold,-0.022231122432520505,0.022231122432520505,0.7748533828415346,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.05534430549426674,0.05534430549426674,0.47613366478085944,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.14799292114381266,0.14799292114381266,0.055563765687326155,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.1797206993728255,0.1797206993728255,0.019749788214879167,168
eval__dice,feat__topology_risk__component_count,0.006820587976047349,0.006820587976047349,0.9300786332222942,168
eval__dice,feat__topology_risk__largest_component_area_frac,0.4619299682029032,0.4619299682029032,2.924959678187749e-10,168
eval__dice,feat__topology_risk__small_component_count,-0.2998786059682134,0.2998786059682134,7.843627139092958e-05,168
eval__dice,feat__topology_risk__mean_component_area_frac,0.5643294982309263,0.5643294982309263,1.635691344964147e-15,168
eval__dice,feat__topology_risk__component_area_cv,0.05933104205789605,0.05933104205789605,0.4448970569209454,168
eval__dice,feat__topology_risk__mean_eccentricity,0.2827050885549274,0.2827050885549274,0.00020485631423149584,168
eval__dice,feat__topology_risk__mean_solidity,-0.24001447654142272,0.24001447654142272,0.0017264532338830488,168
eval__dice,feat__topology_risk__euler_number,0.012681742389182777,0.012681742389182777,0.8703975790572123,168
eval__dice,feat__topology_risk__threshold_component_count_std,0.36572867874978854,0.36572867874978854,1.088341860674271e-06,168
eval__dice,feat__topology_risk__threshold_area_frac_std,0.2485586730174478,0.2485586730174478,0.0011590323809440933,168
eval__dice,feat__topology_risk__threshold_euler_std,0.38242463692187545,0.38242463692187545,3.127665312147386e-07,168
eval__dice,feat__anatomical_topological_consistency__opening_residual_frac,-0.24214613320616918,0.24214613320616918,0.0015650790370842279,168
eval__dice,feat__anatomical_topological_consistency__closing_residual_frac,0.02157955634926544,0.02157955634926544,0.7812832941978979,168
eval__boundary_dice,feat__global_uncertainty__mean_entropy,0.1020646787574471,0.1020646787574471,0.18801528181398128,168
eval__boundary_dice,feat__global_uncertainty__max_entropy,,,,168
eval__boundary_dice,feat__global_uncertainty__mean_margin_uncertainty,0.2453394141556279,0.2453394141556279,0.001348964988710715,168
eval__boundary_dice,feat__global_uncertainty__max_margin_uncertainty,-0.056412606925030126,0.056412606925030126,0.4676484509459263,168
eval__boundary_dice,feat__global_uncertainty__foreground_area_frac,0.4409853159277388,0.4409853159277388,2.1956052593563588e-09,168
eval__boundary_dice,feat__boundary_risk__pred_boundary_area_frac,0.5054669858089057,0.5054669858089057,2.787571316098631e-12,168
eval__boundary_dice,feat__boundary_risk__boundary_mean_entropy,-0.6553140548994995,0.6553140548994995,5.554468664649757e-22,168
eval__boundary_dice,feat__boundary_risk__boundary_max_entropy,,,,168
eval__boundary_dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.6307039344809958,0.6307039344809958,5.091076232050169e-20,168
eval__boundary_dice,feat__boundary_risk__boundary_high_entropy_frac,-0.5648027697774359,0.5648027697774359,1.531352509570999e-15,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.06909549134470724,0.06909549134470724,0.37348862058439775,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.1521543676095078,0.1521543676095078,0.04896446807107418,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.19870891371364474,0.19870891371364474,0.009819133335192416,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.19084190192919648,0.19084190192919648,0.013214200987924914,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.3313834533119386,0.3313834533119386,1.1451439279412991e-05,168
eval__boundary_dice,feat__topology_risk__component_count,0.16101835204631534,0.16101835204631534,0.037062060670228165,168
eval__boundary_dice,feat__topology_risk__largest_component_area_frac,0.318445891825169,0.318445891825169,2.590618712192911e-05,168
eval__boundary_dice,feat__topology_risk__small_component_count,-0.2837391729991396,0.2837391729991396,0.00019368180361095452,168
eval__boundary_dice,feat__topology_risk__mean_component_area_frac,0.4031716786207805,0.4031716786207805,6.011821464829386e-08,168
eval__boundary_dice,feat__topology_risk__component_area_cv,0.0067574065731596826,0.0067574065731596826,0.930724715585208,168
eval__boundary_dice,feat__topology_risk__mean_eccentricity,0.31970631855477555,0.31970631855477555,2.3964586635210234e-05,168
eval__boundary_dice,feat__topology_risk__mean_solidity,-0.27888095322457374,0.27888095322457374,0.0002516053383658542,168
eval__boundary_dice,feat__topology_risk__euler_number,0.14229353442012796,0.14229353442012796,0.0657772159416506,168
eval__boundary_dice,feat__topology_risk__threshold_component_count_std,0.49209848821876845,0.49209848821876845,1.2483100165805539e-11,168
