dataset,model,label,score,positives,negatives,auroc_directional,auprc
consep,point_seed7,bad_dice_lt_0.65,global_mean_entropy,189,315,0.7651633492903335,0.25231808521912724
consep,point_seed7,bad_dice_lt_0.65,global_max_entropy,189,315,0.5664735029814394,0.4797572135201536
consep,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty,189,315,0.7578735197782818,0.2546513612500495
consep,point_seed7,bad_dice_lt_0.65,foreground_area_frac,189,315,0.7806332409507013,0.2515054931659615
consep,point_seed7,bad_dice_lt_0.65,boundary_risk_score,189,315,0.6715125556395398,0.2819742276289788
consep,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score,189,315,0.5717981019568321,0.4220984398331022
consep,point_seed7,bad_dice_lt_0.65,boundary_abnormality_score,189,315,0.6484756865709246,0.5746751673474901
consep,point_seed7,bad_dice_lt_0.65,boundary_dual_risk_score,189,315,0.5653985050810448,0.5038904840183496
consep,point_seed7,bad_dice_lt_0.65,uncertainty_cluster_score,189,315,0.6555723523977492,0.29459004814004414
consep,point_seed7,bad_dice_lt_0.65,topology_risk_score,189,315,0.6377425044091711,0.29104921800042444
consep,point_seed7,bad_dice_lt_0.65,sfrm_composite_score,189,315,0.6763332493491224,0.27629024503428873
consep,point_seed7,bad_dice_lt_0.65,sfrm_balanced_score,189,315,0.6228353069622911,0.2990182008366342
consep,point_seed7,low_boundary_dice_le_q25,global_mean_entropy,126,378,0.5186025027294868,0.25190541276344425
consep,point_seed7,low_boundary_dice_le_q25,global_max_entropy,126,378,0.698307718148988,0.18659537514978108
consep,point_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty,126,378,0.5262030738221215,0.25638257551408145
consep,point_seed7,low_boundary_dice_le_q25,foreground_area_frac,126,378,0.5567313345091123,0.30782073368056645
consep,point_seed7,low_boundary_dice_le_q25,boundary_risk_score,126,378,0.5254787100025196,0.2570184920351812
consep,point_seed7,low_boundary_dice_le_q25,boundary_overconfidence_score,126,378,0.5102145796590241,0.2664551344311533
consep,point_seed7,low_boundary_dice_le_q25,boundary_abnormality_score,126,378,0.5245653817082387,0.2605900230885984
consep,point_seed7,low_boundary_dice_le_q25,boundary_dual_risk_score,126,378,0.5210905349794239,0.27892051353192543
consep,point_seed7,low_boundary_dice_le_q25,uncertainty_cluster_score,126,378,0.5568678088519359,0.3164182776047191
consep,point_seed7,low_boundary_dice_le_q25,topology_risk_score,126,378,0.6447467876039306,0.34927819440595553
consep,point_seed7,low_boundary_dice_le_q25,sfrm_composite_score,126,378,0.5976316452506929,0.2889064538388878
consep,point_seed7,low_boundary_dice_le_q25,sfrm_balanced_score,126,378,0.6051902242378433,0.3199838795373712
consep,point_seed7,high_error_ge_q0.75,global_mean_entropy,126,378,0.9149659863945578,0.7733579462961027
