dataset,model,label,score,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,global_max_entropy,168,0.2,34,42,2,0.047619047619047616,0.058823529411764705,0.23809523809523808,0.29850746268656714,-0.19402985074626855
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,global_max_entropy,168,0.3,51,42,2,0.047619047619047616,0.0392156862745098,0.15873015873015872,0.3418803418803419,-0.36752136752136755
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,global_mean_margin_uncertainty,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,global_mean_margin_uncertainty,168,0.1,17,42,5,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,global_mean_margin_uncertainty,168,0.2,34,42,22,0.5238095238095238,0.6470588235294118,2.619047619047619,0.14925373134328357,0.4029850746268657
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,global_mean_margin_uncertainty,168,0.3,51,42,37,0.8809523809523809,0.7254901960784313,2.9365079365079367,0.042735042735042736,0.829059829059829
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,foreground_area_frac,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,foreground_area_frac,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,foreground_area_frac,168,0.2,34,42,22,0.5238095238095238,0.6470588235294118,2.619047619047619,0.14925373134328357,0.4029850746268657
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,foreground_area_frac,168,0.3,51,42,35,0.8333333333333334,0.6862745098039216,2.777777777777778,0.05982905982905983,0.7606837606837606
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_risk_score,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_risk_score,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_risk_score,168,0.2,34,42,1,0.023809523809523808,0.029411764705882353,0.11904761904761904,0.30597014925373134,-0.22388059701492535
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_risk_score,168,0.3,51,42,4,0.09523809523809523,0.0784313725490196,0.31746031746031744,0.3247863247863248,-0.2991452991452992
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_overconfidence_score,168,0.05,9,42,7,0.16666666666666666,0.7777777777777778,3.333333333333333,0.22012578616352202,0.11949685534591192
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_overconfidence_score,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_overconfidence_score,168,0.2,34,42,15,0.35714285714285715,0.4411764705882353,1.7857142857142856,0.20149253731343283,0.19402985074626866
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_overconfidence_score,168,0.3,51,42,22,0.5238095238095238,0.43137254901960786,1.7460317460317463,0.17094017094017094,0.3162393162393162
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_abnormality_score,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_abnormality_score,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_abnormality_score,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_abnormality_score,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_dual_risk_score,168,0.05,9,42,4,0.09523809523809523,0.4444444444444444,1.9047619047619047,0.2389937106918239,0.04402515723270439
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_dual_risk_score,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_dual_risk_score,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,boundary_dual_risk_score,168,0.3,51,42,17,0.40476190476190477,0.3333333333333333,1.3492063492063493,0.21367521367521367,0.14529914529914534
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,uncertainty_cluster_score,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,uncertainty_cluster_score,168,0.1,17,42,5,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,uncertainty_cluster_score,168,0.2,34,42,22,0.5238095238095238,0.6470588235294118,2.619047619047619,0.14925373134328357,0.4029850746268657
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,uncertainty_cluster_score,168,0.3,51,42,36,0.8571428571428571,0.7058823529411765,2.857142857142857,0.05128205128205128,0.7948717948717949
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,topology_risk_score,168,0.05,9,42,5,0.11904761904761904,0.5555555555555556,2.3809523809523805,0.23270440251572327,0.0691823899371069
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,topology_risk_score,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,topology_risk_score,168,0.2,34,42,22,0.5238095238095238,0.6470588235294118,2.619047619047619,0.14925373134328357,0.4029850746268657
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,topology_risk_score,168,0.3,51,42,33,0.7857142857142857,0.6470588235294118,2.619047619047619,0.07692307692307693,0.6923076923076923
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_composite_score,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_composite_score,168,0.1,17,42,5,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_composite_score,168,0.2,34,42,22,0.5238095238095238,0.6470588235294118,2.619047619047619,0.14925373134328357,0.4029850746268657
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_composite_score,168,0.3,51,42,32,0.7619047619047619,0.6274509803921569,2.5396825396825395,0.08547008547008547,0.6581196581196581
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_balanced_score,168,0.05,9,42,4,0.09523809523809523,0.4444444444444444,1.9047619047619047,0.2389937106918239,0.04402515723270439
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_balanced_score,168,0.1,17,42,8,0.19047619047619047,0.47058823529411764,1.9047619047619047,0.2251655629139073,0.09933774834437081
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_balanced_score,168,0.2,34,42,22,0.5238095238095238,0.6470588235294118,2.619047619047619,0.14925373134328357,0.4029850746268657
MoNuSeg,point_seed42,high_boundary_error_ge_q0.75,sfrm_balanced_score,168,0.3,51,42,36,0.8571428571428571,0.7058823529411765,2.857142857142857,0.05128205128205128,0.7948717948717949
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_entropy,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_entropy,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_entropy,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_entropy,168,0.3,51,42,2,0.047619047619047616,0.0392156862745098,0.15873015873015872,0.3418803418803419,-0.36752136752136755
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_max_entropy,168,0.05,9,42,8,0.19047619047619047,0.8888888888888888,3.8095238095238093,0.2138364779874214,0.14465408805031443
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_max_entropy,168,0.1,17,42,13,0.30952380952380953,0.7647058823529411,3.0952380952380953,0.19205298013245034,0.23178807947019864
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_max_entropy,168,0.2,34,42,16,0.38095238095238093,0.47058823529411764,1.9047619047619047,0.19402985074626866,0.22388059701492535
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_max_entropy,168,0.3,51,42,18,0.42857142857142855,0.35294117647058826,1.4285714285714286,0.20512820512820512,0.17948717948717952
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_margin_uncertainty,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_margin_uncertainty,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_margin_uncertainty,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,global_mean_margin_uncertainty,168,0.3,51,42,2,0.047619047619047616,0.0392156862745098,0.15873015873015872,0.3418803418803419,-0.36752136752136755
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,foreground_area_frac,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,foreground_area_frac,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,foreground_area_frac,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,foreground_area_frac,168,0.3,51,42,0,0.0,0.0,0.0,0.358974358974359,-0.4358974358974359
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_risk_score,168,0.05,9,42,2,0.047619047619047616,0.2222222222222222,0.9523809523809523,0.25157232704402516,-0.0062893081761006275
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_risk_score,168,0.1,17,42,2,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_risk_score,168,0.2,34,42,5,0.11904761904761904,0.14705882352941177,0.5952380952380951,0.27611940298507465,-0.10447761194029859
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_risk_score,168,0.3,51,42,9,0.21428571428571427,0.17647058823529413,0.7142857142857143,0.28205128205128205,-0.1282051282051282
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_overconfidence_score,168,0.05,9,42,3,0.07142857142857142,0.3333333333333333,1.4285714285714284,0.24528301886792453,0.018867924528301883
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_overconfidence_score,168,0.1,17,42,6,0.14285714285714285,0.35294117647058826,1.4285714285714284,0.23841059602649006,0.04635761589403975
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_overconfidence_score,168,0.2,34,42,14,0.3333333333333333,0.4117647058823529,1.6666666666666665,0.208955223880597,0.16417910447761197
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_overconfidence_score,168,0.3,51,42,21,0.5,0.4117647058823529,1.6666666666666667,0.1794871794871795,0.28205128205128205
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_abnormality_score,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_abnormality_score,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_abnormality_score,168,0.2,34,42,6,0.14285714285714285,0.17647058823529413,0.7142857142857142,0.26865671641791045,-0.07462686567164178
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_abnormality_score,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_dual_risk_score,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_dual_risk_score,168,0.1,17,42,4,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_dual_risk_score,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,boundary_dual_risk_score,168,0.3,51,42,16,0.38095238095238093,0.3137254901960784,1.2698412698412698,0.2222222222222222,0.11111111111111116
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,uncertainty_cluster_score,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,uncertainty_cluster_score,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,uncertainty_cluster_score,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,uncertainty_cluster_score,168,0.3,51,42,2,0.047619047619047616,0.0392156862745098,0.15873015873015872,0.3418803418803419,-0.36752136752136755
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,topology_risk_score,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,topology_risk_score,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,topology_risk_score,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,topology_risk_score,168,0.3,51,42,0,0.0,0.0,0.0,0.358974358974359,-0.4358974358974359
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_composite_score,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_composite_score,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_composite_score,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_composite_score,168,0.3,51,42,2,0.047619047619047616,0.0392156862745098,0.15873015873015872,0.3418803418803419,-0.36752136752136755
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_balanced_score,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_balanced_score,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_balanced_score,168,0.2,34,42,1,0.023809523809523808,0.029411764705882353,0.11904761904761904,0.30597014925373134,-0.22388059701492535
MoNuSeg,point_seed42,high_lecr_boundary_ge_q0.75,sfrm_balanced_score,168,0.3,51,42,3,0.07142857142857142,0.058823529411764705,0.23809523809523808,0.3333333333333333,-0.33333333333333326
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_entropy,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_entropy,168,0.1,17,42,17,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_entropy,168,0.2,34,42,34,0.8095238095238095,1.0,4.0476190476190474,0.05970149253731343,0.7611940298507462
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_entropy,168,0.3,51,42,42,1.0,0.8235294117647058,3.3333333333333335,0.0,1.0
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_max_entropy,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_max_entropy,168,0.1,17,42,2,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_max_entropy,168,0.2,34,42,12,0.2857142857142857,0.35294117647058826,1.4285714285714284,0.22388059701492538,0.10447761194029848
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_max_entropy,168,0.3,51,42,14,0.3333333333333333,0.27450980392156865,1.1111111111111112,0.23931623931623933,0.042735042735042694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_margin_uncertainty,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_margin_uncertainty,168,0.1,17,42,17,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_margin_uncertainty,168,0.2,34,42,34,0.8095238095238095,1.0,4.0476190476190474,0.05970149253731343,0.7611940298507462
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,global_mean_margin_uncertainty,168,0.3,51,42,42,1.0,0.8235294117647058,3.3333333333333335,0.0,1.0
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,foreground_area_frac,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,foreground_area_frac,168,0.1,17,42,17,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,foreground_area_frac,168,0.2,34,42,34,0.8095238095238095,1.0,4.0476190476190474,0.05970149253731343,0.7611940298507462
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,foreground_area_frac,168,0.3,51,42,42,1.0,0.8235294117647058,3.3333333333333335,0.0,1.0
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_risk_score,168,0.05,9,42,2,0.047619047619047616,0.2222222222222222,0.9523809523809523,0.25157232704402516,-0.0062893081761006275
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_risk_score,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_risk_score,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_risk_score,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_overconfidence_score,168,0.05,9,42,2,0.047619047619047616,0.2222222222222222,0.9523809523809523,0.25157232704402516,-0.0062893081761006275
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_overconfidence_score,168,0.1,17,42,4,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_overconfidence_score,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_overconfidence_score,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_abnormality_score,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_abnormality_score,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_abnormality_score,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_abnormality_score,168,0.3,51,42,18,0.42857142857142855,0.35294117647058826,1.4285714285714286,0.20512820512820512,0.17948717948717952
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_dual_risk_score,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_dual_risk_score,168,0.1,17,42,2,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_dual_risk_score,168,0.2,34,42,7,0.16666666666666666,0.20588235294117646,0.8333333333333333,0.26119402985074625,-0.04477611940298498
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,boundary_dual_risk_score,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,uncertainty_cluster_score,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,uncertainty_cluster_score,168,0.1,17,42,17,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,uncertainty_cluster_score,168,0.2,34,42,33,0.7857142857142857,0.9705882352941176,3.9285714285714284,0.06716417910447761,0.7313432835820896
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,uncertainty_cluster_score,168,0.3,51,42,41,0.9761904761904762,0.803921568627451,3.253968253968254,0.008547008547008548,0.9658119658119658
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,topology_risk_score,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,topology_risk_score,168,0.1,17,42,17,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,topology_risk_score,168,0.2,34,42,32,0.7619047619047619,0.9411764705882353,3.8095238095238093,0.07462686567164178,0.7014925373134329
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,topology_risk_score,168,0.3,51,42,41,0.9761904761904762,0.803921568627451,3.253968253968254,0.008547008547008548,0.9658119658119658
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_composite_score,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_composite_score,168,0.1,17,42,17,0.40476190476190477,1.0,4.0476190476190474,0.16556291390728478,0.3377483443708609
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_composite_score,168,0.2,34,42,33,0.7857142857142857,0.9705882352941176,3.9285714285714284,0.06716417910447761,0.7313432835820896
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_composite_score,168,0.3,51,42,39,0.9285714285714286,0.7647058823529411,3.0952380952380953,0.02564102564102564,0.8974358974358975
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_balanced_score,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_balanced_score,168,0.1,17,42,16,0.38095238095238093,0.9411764705882353,3.8095238095238093,0.17218543046357615,0.3112582781456954
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_balanced_score,168,0.2,34,42,30,0.7142857142857143,0.8823529411764706,3.571428571428571,0.08955223880597014,0.6417910447761195
MoNuSeg,point_seed42,high_lecr_uncertainty_ge_q0.75,sfrm_balanced_score,168,0.3,51,42,40,0.9523809523809523,0.7843137254901961,3.1746031746031744,0.017094017094017096,0.9316239316239316
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_entropy,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_entropy,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_entropy,168,0.2,34,8,3,0.375,0.08823529411764706,1.875,0.03731343283582089,0.21641791044776126
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_entropy,168,0.3,51,8,6,0.75,0.11764705882352941,2.5,0.017094017094017096,0.641025641025641
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_max_entropy,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_max_entropy,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_max_entropy,168,0.2,34,8,0,0.0,0.0,0.0,0.05970149253731343,-0.25373134328358216
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_max_entropy,168,0.3,51,8,0,0.0,0.0,0.0,0.06837606837606838,-0.4358974358974361
