dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
consep,prototype_seed123,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.05,26,330,10,0.030303030303030304,0.38461538461538464,0.6060606060606061,0.6694560669456067,-0.022441993153290207
consep,prototype_seed123,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.1,51,330,19,0.05757575757575758,0.37254901960784315,0.5757575757575758,0.6865342163355408,-0.048524984948825844
consep,prototype_seed123,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.2,101,330,50,0.15151515151515152,0.49504950495049505,0.7575757575757576,0.6947890818858561,-0.06113241597112573
consep,prototype_seed123,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.3,152,330,80,0.24242424242424243,0.5263157894736842,0.8080808080808082,0.7102272727272727,-0.08471074380165278
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,330,17,0.051515151515151514,0.6538461538461539,1.0303030303030303,0.6548117154811716,-7.607455306191113e-05
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,330,28,0.08484848484848485,0.5490196078431373,0.8484848484848485,0.6666666666666666,-0.018181818181818077
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,330,56,0.1696969696969697,0.5544554455445545,0.8484848484848485,0.6799007444168734,-0.038393864200315875
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,330,84,0.2545454545454545,0.5526315789473685,0.8484848484848484,0.6988636363636364,-0.06735537190082641
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,330,15,0.045454545454545456,0.5769230769230769,0.9090909090909091,0.6589958158995816,-0.006466337010269996
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,330,29,0.08787878787878788,0.5686274509803921,0.8787878787878787,0.6644591611479028,-0.014810355207706127
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,330,53,0.1606060606060606,0.5247524752475248,0.803030303030303,0.6873449131513648,-0.0497631400857208
consep,prototype_seed123,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,330,77,0.23333333333333334,0.506578947368421,0.7777777777777778,0.71875,-0.09772727272727266
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.05,26,330,23,0.0696969696969697,0.8846153846153846,1.393939393939394,0.6422594142259415,0.01909471281856212
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.1,51,330,41,0.12424242424242424,0.803921568627451,1.2424242424242422,0.6379690949227373,0.02564720048163749
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.2,101,330,84,0.2545454545454545,0.8316831683168316,1.2727272727272725,0.6104218362282878,0.06771937739679679
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.3,152,330,121,0.36666666666666664,0.7960526315789473,1.222222222222222,0.59375,0.09318181818181814
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.05,26,330,18,0.05454545454545454,0.6923076923076923,1.0909090909090908,0.6527196652719666,0.00311905667554202
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.1,51,330,41,0.12424242424242424,0.803921568627451,1.2424242424242422,0.6379690949227373,0.02564720048163749
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.2,101,330,81,0.24545454545454545,0.801980198019802,1.2272727272727273,0.6178660049627791,0.05635010151139197
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.3,152,330,122,0.3696969696969697,0.8026315789473685,1.2323232323232323,0.5909090909090909,0.09752066115702474
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.05,26,330,23,0.0696969696969697,0.8846153846153846,1.393939393939394,0.6422594142259415,0.01909471281856212
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.1,51,330,40,0.12121212121212122,0.7843137254901961,1.2121212121212122,0.6401766004415012,0.02227573750752554
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.2,101,330,82,0.24848484848484848,0.8118811881188119,1.2424242424242422,0.6153846153846154,0.06013986013986006
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.3,152,330,123,0.37272727272727274,0.8092105263157895,1.2424242424242424,0.5880681818181818,0.10185950413223144
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.05,26,330,26,0.07878787878787878,1.0,1.5757575757575755,0.6359832635983264,0.02868010650437436
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.1,51,330,49,0.1484848484848485,0.9607843137254902,1.4848484848484849,0.6203090507726269,0.05261890427453353
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.2,101,330,93,0.2818181818181818,0.9207920792079208,1.409090909090909,0.5880893300248139,0.10182720505301146
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.3,152,330,135,0.4090909090909091,0.8881578947368421,1.3636363636363638,0.5539772727272727,0.15392561983471076
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.05,26,330,25,0.07575757575757576,0.9615384615384616,1.5151515151515151,0.6380753138075314,0.025484975275770316
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.1,51,330,47,0.14242424242424243,0.9215686274509803,1.424242424242424,0.6247240618101545,0.04587597832630952
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.2,101,330,90,0.2727272727272727,0.8910891089108911,1.3636363636363635,0.5955334987593052,0.09045792916760664
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.3,152,330,132,0.4,0.868421052631579,1.3333333333333335,0.5625,0.14090909090909087
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.05,26,330,26,0.07878787878787878,1.0,1.5757575757575755,0.6359832635983264,0.02868010650437436
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.1,51,330,49,0.1484848484848485,0.9607843137254902,1.4848484848484849,0.6203090507726269,0.05261890427453353
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.2,101,330,95,0.2878787878787879,0.9405940594059405,1.4393939393939394,0.5831265508684863,0.10940672230994819
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.3,152,330,135,0.4090909090909091,0.8881578947368421,1.3636363636363638,0.5539772727272727,0.15392561983471076
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,330,26,0.07878787878787878,1.0,1.5757575757575755,0.6359832635983264,0.02868010650437436
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,330,49,0.1484848484848485,0.9607843137254902,1.4848484848484849,0.6203090507726269,0.05261890427453353
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,330,94,0.28484848484848485,0.9306930693069307,1.424242424242424,0.5856079404466501,0.10561696368147988
consep,prototype_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,330,135,0.4090909090909091,0.8881578947368421,1.3636363636363638,0.5539772727272727,0.15392561983471076
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,330,23,0.0696969696969697,0.8846153846153846,1.393939393939394,0.6422594142259415,0.01909471281856212
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,330,46,0.1393939393939394,0.9019607843137255,1.393939393939394,0.6269315673289183,0.04250451535219746
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,330,89,0.2696969696969697,0.8811881188118812,1.3484848484848484,0.598014888337469,0.08666817053913833
consep,prototype_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,330,132,0.4,0.868421052631579,1.3333333333333335,0.5625,0.14090909090909087
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,330,26,0.07878787878787878,1.0,1.5757575757575755,0.6359832635983264,0.02868010650437436
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,330,50,0.15151515151515152,0.9803921568627451,1.5151515151515151,0.6181015452538632,0.05599036724864537
consep,prototype_seed123,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,330,99,0.3,0.9801980198019802,1.4999999999999998,0.5732009925558312,0.12456575682382143
