target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.051678102041179286,0.051678102041179286,0.5058787609429469,168
eval__error_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,-0.0911889099334137,0.0911889099334137,0.2397667983169531,168
eval__error_area_frac,feat__topology_risk__component_count,-0.004417261858875146,0.004417261858875146,0.9546829510205667,168
eval__error_area_frac,feat__topology_risk__largest_component_area_frac,-0.15451626829370466,0.15451626829370466,0.045518210364185276,168
eval__error_area_frac,feat__topology_risk__small_component_count,-0.04130801134967241,0.04130801134967241,0.5949735588045953,168
eval__error_area_frac,feat__topology_risk__mean_component_area_frac,0.06772342955052552,0.06772342955052552,0.383075152707668,168
eval__error_area_frac,feat__topology_risk__component_area_cv,-0.2360272498287393,0.2360272498287393,0.0020695945397696774,168
eval__error_area_frac,feat__topology_risk__mean_eccentricity,0.08526106193852083,0.08526106193852083,0.27182865819094926,168
eval__error_area_frac,feat__topology_risk__mean_solidity,0.032426714044475065,0.032426714044475065,0.6764808998571207,168
eval__error_area_frac,feat__topology_risk__euler_number,-0.0072726792169474095,0.0072726792169474095,0.9254569819144995,168
eval__error_area_frac,feat__topology_risk__threshold_component_count_std,-0.053523177309421736,0.053523177309421736,0.49078910503771445,168
eval__error_area_frac,feat__topology_risk__threshold_area_frac_std,0.019244701158570802,0.019244701158570802,0.8044435759593638,168
eval__error_area_frac,feat__topology_risk__threshold_euler_std,-0.05757762225759155,0.05757762225759155,0.4584905182760267,168
eval__error_area_frac,feat__anatomical_topological_consistency__opening_residual_frac,0.058397975130415856,0.058397975130415856,0.45210216102260886,168
eval__error_area_frac,feat__anatomical_topological_consistency__closing_residual_frac,-0.07339379979254915,0.07339379979254915,0.3444211238266096,168
eval__boundary_error_area_frac,feat__global_uncertainty__mean_entropy,0.15072879712083637,0.15072879712083637,0.05114762911412739,168
eval__boundary_error_area_frac,feat__global_uncertainty__max_entropy,,,,168
eval__boundary_error_area_frac,feat__global_uncertainty__mean_margin_uncertainty,0.18109170562810134,0.18109170562810134,0.018816368191895038,168
eval__boundary_error_area_frac,feat__global_uncertainty__max_margin_uncertainty,0.038694180696795796,0.038694180696795796,0.618500976731433,168
eval__boundary_error_area_frac,feat__global_uncertainty__foreground_area_frac,0.3394953814726421,0.3394953814726421,6.73329791409441e-06,168
eval__boundary_error_area_frac,feat__boundary_risk__pred_boundary_area_frac,0.3592376999418476,0.3592376999418476,1.734733918499225e-06,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_entropy,-0.1307437419380725,0.1307437419380725,0.09117360134157985,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_max_entropy,,,,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.1793175621869417,0.1793175621869417,0.020031767932905075,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_high_entropy_frac,-0.2952544193853498,0.2952544193853498,0.00010218593002187281,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,0.16784226583915413,0.16784226583915413,0.029653099507353276,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,0.25338303192141226,0.25338303192141226,0.0009198810630562567,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_component_count,0.1705014360250817,0.1705014360250817,0.02712897350177531,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.081195467171418,0.081195467171418,0.2954295741146512,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.0075587315977303175,0.0075587315977303175,0.9225339946979868,168
eval__boundary_error_area_frac,feat__topology_risk__component_count,0.2490929640901407,0.2490929640901407,0.0011299912539036092,168
eval__boundary_error_area_frac,feat__topology_risk__largest_component_area_frac,-0.013751901378026293,0.013751901378026293,0.8595691956974738,168
eval__boundary_error_area_frac,feat__topology_risk__small_component_count,-0.07509329177995294,0.07509329177995294,0.33333403759288693,168
