dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
consep,prototype_seed7,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,243,2,0.00823045267489712,0.07692307692307693,0.1646090534979424,0.50418410041841,-0.04571517123818358
consep,prototype_seed7,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,243,4,0.01646090534979424,0.0784313725490196,0.1646090534979424,0.5275938189845475,-0.09426866159758007
consep,prototype_seed7,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,243,7,0.02880658436213992,0.06930693069306931,0.14403292181069957,0.5856079404466501,-0.2145942468523112
consep,prototype_seed7,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,243,20,0.0823045267489712,0.13157894736842105,0.27434842249657065,0.6335227272727273,-0.313973063973064
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,243,12,0.04938271604938271,0.46153846153846156,0.9876543209876543,0.48326359832635984,-0.002324500232450122
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,243,23,0.09465020576131687,0.45098039215686275,0.9465020576131686,0.4856512141280353,-0.00727659226555466
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,243,43,0.17695473251028807,0.42574257425742573,0.8847736625514403,0.49627791563275436,-0.029317158349416506
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,243,71,0.29218106995884774,0.46710526315789475,0.9739368998628258,0.48863636363636365,-0.013468013468013407
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,243,3,0.012345679012345678,0.11538461538461539,0.24691358024691357,0.502092050209205,-0.04137610413761039
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,243,11,0.04526748971193416,0.21568627450980393,0.45267489711934156,0.5121412803532008,-0.06221895184367576
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,243,35,0.1440329218106996,0.3465346534653465,0.720164609053498,0.5161290322580645,-0.07048984468339303
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,243,57,0.2345679012345679,0.375,0.7818930041152263,0.5284090909090909,-0.09595959595959602
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,243,16,0.06584362139917696,0.6153846153846154,1.316872427983539,0.47489539748953974,0.015031768169843529
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,243,31,0.12757201646090535,0.6078431372549019,1.2757201646090535,0.46799116997792495,0.029351647453192742
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,243,53,0.21810699588477367,0.5247524752475248,1.0905349794238683,0.47146401985111663,0.02214869956805443
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,243,78,0.32098765432098764,0.5131578947368421,1.0699588477366255,0.46875,0.02777777777777779
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,243,13,0.053497942386831275,0.5,1.0699588477366255,0.4811715481171548,0.002014566868123402
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.1,51,243,22,0.09053497942386832,0.43137254901960786,0.9053497942386831,0.4878587196467991,-0.011855122230398196
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.2,101,243,40,0.1646090534979424,0.39603960396039606,0.8230452674897119,0.5037220843672456,-0.044756915724657675
consep,prototype_seed7,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,504,0.3,152,243,65,0.2674897119341564,0.4276315789473684,0.8916323731138547,0.5056818181818182,-0.04882154882154888
consep,prototype_seed7,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.05,26,243,7,0.02880658436213992,0.2692307692307692,0.5761316872427983,0.49372384937238495,-0.024019835735316963
consep,prototype_seed7,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.1,51,243,16,0.06584362139917696,0.3137254901960784,0.6584362139917695,0.5011037527593819,-0.03932630201945875
consep,prototype_seed7,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.2,101,243,35,0.1440329218106996,0.3465346534653465,0.720164609053498,0.5161290322580645,-0.07048984468339303
consep,prototype_seed7,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,504,0.3,152,243,50,0.205761316872428,0.32894736842105265,0.6858710562414266,0.5482954545454546,-0.13720538720538733
consep,prototype_seed7,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.05,26,243,3,0.012345679012345678,0.11538461538461539,0.24691358024691357,0.502092050209205,-0.04137610413761039
consep,prototype_seed7,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.1,51,243,13,0.053497942386831275,0.2549019607843137,0.5349794238683128,0.5077262693156733,-0.053061891913989134
consep,prototype_seed7,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.2,101,243,30,0.12345679012345678,0.297029702970297,0.6172839506172839,0.5285359801488834,-0.09622277364212839
consep,prototype_seed7,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,504,0.3,152,243,52,0.2139917695473251,0.34210526315789475,0.7133058984910837,0.5426136363636364,-0.12542087542087543
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,243,8,0.03292181069958848,0.3076923076923077,0.6584362139917695,0.4916317991631799,-0.01968076863474355
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,243,16,0.06584362139917696,0.3137254901960784,0.6584362139917695,0.5011037527593819,-0.03932630201945875
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,243,34,0.13991769547325103,0.33663366336633666,0.6995884773662551,0.5186104218362283,-0.07563643047514024
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,243,54,0.2222222222222222,0.35526315789473684,0.7407407407407407,0.5369318181818182,-0.11363636363636376
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,243,8,0.03292181069958848,0.3076923076923077,0.6584362139917695,0.4916317991631799,-0.01968076863474355
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,243,14,0.05761316872427984,0.27450980392156865,0.5761316872427983,0.5055187637969095,-0.0484833619491456
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,243,35,0.1440329218106996,0.3465346534653465,0.720164609053498,0.5161290322580645,-0.07048984468339303
consep,prototype_seed7,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,243,55,0.22633744855967078,0.3618421052631579,0.7544581618655692,0.5340909090909091,-0.1077441077441077
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.05,26,243,21,0.08641975308641975,0.8076923076923077,1.728395061728395,0.46443514644351463,0.03672710367271037
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.1,51,243,43,0.17695473251028807,0.8431372549019608,1.7695473251028806,0.44150110375275936,0.08429400703131396
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.2,101,243,82,0.3374485596707819,0.8118811881188119,1.6872427983539096,0.39950372208436724,0.1713996875287198
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,504,0.3,152,243,115,0.4732510288065844,0.756578947368421,1.5775034293552812,0.36363636363636365,0.24579124579124578
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.05,26,243,20,0.0823045267489712,0.7692307692307693,1.6460905349794237,0.4665271966527197,0.03238803657213696
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.1,51,243,43,0.17695473251028807,0.8431372549019608,1.7695473251028806,0.44150110375275936,0.08429400703131396
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.2,101,243,82,0.3374485596707819,0.8118811881188119,1.6872427983539096,0.39950372208436724,0.1713996875287198
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.3,152,243,116,0.4773662551440329,0.7631578947368421,1.5912208504801097,0.36079545454545453,0.25168350168350173
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.05,26,243,16,0.06584362139917696,0.6153846153846154,1.316872427983539,0.47489539748953974,0.015031768169843529
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.1,51,243,37,0.1522633744855967,0.7254901960784313,1.522633744855967,0.45474613686534215,0.05682282724225329
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.2,101,243,80,0.3292181069958848,0.7920792079207921,1.6460905349794237,0.4044665012406948,0.16110651594522563
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,504,0.3,152,243,112,0.4609053497942387,0.7368421052631579,1.5363511659807958,0.3721590909090909,0.22811447811447816
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.05,26,243,26,0.10699588477366255,1.0,2.139917695473251,0.45397489539748953,0.05842243917557732
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.1,51,243,50,0.205761316872428,0.9803921568627451,2.05761316872428,0.4260485651214128,0.11634371678521793
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.2,101,243,93,0.38271604938271603,0.9207920792079208,1.91358024691358,0.37220843672456577,0.22801213123793762
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.3,152,243,132,0.5432098765432098,0.868421052631579,1.8106995884773662,0.3153409090909091,0.3459595959595959
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.05,26,243,26,0.10699588477366255,1.0,2.139917695473251,0.45397489539748953,0.05842243917557732
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.1,51,243,51,0.20987654320987653,1.0,2.098765432098765,0.423841059602649,0.12092224675006136
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.2,101,243,94,0.3868312757201646,0.9306930693069307,1.9341563786008231,0.369727047146402,0.23315871702968483
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.3,152,243,130,0.5349794238683128,0.8552631578947368,1.7832647462277094,0.3210227272727273,0.3341750841750841
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.05,26,243,21,0.08641975308641975,0.8076923076923077,1.728395061728395,0.46443514644351463,0.03672710367271037
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.1,51,243,40,0.1646090534979424,0.7843137254901961,1.6460905349794237,0.4481236203090508,0.07055841713678357
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.2,101,243,75,0.30864197530864196,0.7425742574257426,1.5432098765432096,0.41687344913151364,0.13537358698649027
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.3,152,243,109,0.448559670781893,0.7171052631578947,1.4951989026063102,0.3806818181818182,0.21043771043771042
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,243,26,0.10699588477366255,1.0,2.139917695473251,0.45397489539748953,0.05842243917557732
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,243,51,0.20987654320987653,1.0,2.098765432098765,0.423841059602649,0.12092224675006136
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,243,93,0.38271604938271603,0.9207920792079208,1.91358024691358,0.37220843672456577,0.22801213123793762
consep,prototype_seed7,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,243,131,0.5390946502057613,0.8618421052631579,1.7969821673525377,0.3181818181818182,0.3400673400673401
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,243,26,0.10699588477366255,1.0,2.139917695473251,0.45397489539748953,0.05842243917557732
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,243,51,0.20987654320987653,1.0,2.098765432098765,0.423841059602649,0.12092224675006136
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,243,92,0.3786008230452675,0.9108910891089109,1.8930041152263373,0.3746898263027295,0.22286554544619064
consep,prototype_seed7,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,243,129,0.5308641975308642,0.8486842105263158,1.7695473251028808,0.32386363636363635,0.3282828282828283
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,243,20,0.0823045267489712,0.7692307692307693,1.6460905349794237,0.4665271966527197,0.03238803657213696
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,243,38,0.15637860082304528,0.7450980392156863,1.5637860082304527,0.45253863134657835,0.06140135720709683
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,243,74,0.3045267489711934,0.7326732673267327,1.522633744855967,0.41935483870967744,0.13022700119474306
consep,prototype_seed7,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,243,112,0.4609053497942387,0.7368421052631579,1.5363511659807958,0.3721590909090909,0.22811447811447816
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,504,0.05,26,126,2,0.015873015873015872,0.07692307692307693,0.31746031746031744,0.2594142259414226,-0.03765690376569042
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,504,0.1,51,126,3,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,504,0.2,101,126,11,0.0873015873015873,0.10891089108910891,0.43650793650793646,0.2853598014888337,-0.14143920595533488
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,504,0.3,152,126,25,0.1984126984126984,0.16447368421052633,0.6613756613756614,0.2869318181818182,-0.1477272727272727
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,504,0.05,26,126,13,0.10317460317460317,0.5,2.0634920634920633,0.23640167364016737,0.05439330543933052
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,504,0.1,51,126,22,0.1746031746031746,0.43137254901960786,1.7460317460317458,0.22958057395143489,0.08167770419426046
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,504,0.2,101,126,34,0.2698412698412698,0.33663366336633666,1.349206349206349,0.228287841191067,0.08684863523573205
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,504,0.3,152,126,40,0.31746031746031744,0.2631578947368421,1.0582010582010581,0.24431818181818182,0.022727272727272707
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.05,26,126,2,0.015873015873015872,0.07692307692307693,0.31746031746031744,0.2594142259414226,-0.03765690376569042
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.1,51,126,4,0.031746031746031744,0.0784313725490196,0.31746031746031744,0.2693156732891832,-0.07726269315673284
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.2,101,126,12,0.09523809523809523,0.1188118811881188,0.47619047619047616,0.28287841191067,-0.13151364764267992
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.3,152,126,26,0.20634920634920634,0.17105263157894737,0.6878306878306878,0.2840909090909091,-0.13636363636363646
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,126,3,0.023809523809523808,0.11538461538461539,0.47619047619047616,0.25732217573221755,-0.029288702928870203
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,126,3,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,126,4,0.031746031746031744,0.039603960396039604,0.15873015873015872,0.3027295285359802,-0.2109181141439207
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,126,13,0.10317460317460317,0.08552631578947369,0.3439153439153439,0.3210227272727273,-0.28409090909090917
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,126,10,0.07936507936507936,0.38461538461538464,1.5873015873015872,0.24267782426778242,0.029288702928870314
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,126,12,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,126,23,0.18253968253968253,0.22772277227722773,0.9126984126984126,0.2555831265508685,-0.022332506203474045
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,126,44,0.3492063492063492,0.2894736842105263,1.164021164021164,0.23295454545454544,0.06818181818181823
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,126,2,0.015873015873015872,0.07692307692307693,0.31746031746031744,0.2594142259414226,-0.03765690376569042
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,126,4,0.031746031746031744,0.0784313725490196,0.31746031746031744,0.2693156732891832,-0.07726269315673284
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,126,14,0.1111111111111111,0.13861386138613863,0.5555555555555555,0.27791563275434245,-0.11166253101736978
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,126,22,0.1746031746031746,0.14473684210526316,0.582010582010582,0.29545454545454547,-0.18181818181818188
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,126,12,0.09523809523809523,0.46153846153846156,1.9047619047619047,0.2384937238493724,0.046025104602510414
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,126,18,0.14285714285714285,0.35294117647058826,1.4285714285714284,0.23841059602649006,0.04635761589403975
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,126,37,0.29365079365079366,0.36633663366336633,1.4682539682539681,0.22084367245657568,0.11662531017369726
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,126,47,0.373015873015873,0.3092105263157895,1.2433862433862435,0.22443181818181818,0.10227272727272729
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,126,13,0.10317460317460317,0.5,2.0634920634920633,0.23640167364016737,0.05439330543933052
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,504,0.1,51,126,16,0.12698412698412698,0.3137254901960784,1.2698412698412698,0.24282560706401765,0.028697571743929395
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,504,0.2,101,126,24,0.19047619047619047,0.2376237623762376,0.9523809523809523,0.2531017369727047,-0.012406947890818865
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,504,0.3,152,126,41,0.3253968253968254,0.26973684210526316,1.0846560846560847,0.24147727272727273,0.03409090909090906
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,504,0.05,26,126,4,0.031746031746031744,0.15384615384615385,0.6349206349206349,0.25523012552301255,-0.02092050209205021
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,504,0.1,51,126,9,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,504,0.2,101,126,17,0.1349206349206349,0.16831683168316833,0.6746031746031745,0.2704714640198511,-0.08188585607940446
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,504,0.3,152,126,23,0.18253968253968253,0.1513157894736842,0.6084656084656085,0.29261363636363635,-0.17045454545454541
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,504,0.05,26,126,1,0.007936507936507936,0.038461538461538464,0.15873015873015872,0.2615062761506276,-0.046025104602510414
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,504,0.1,51,126,6,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,504,0.2,101,126,15,0.11904761904761904,0.1485148514851485,0.5952380952380951,0.27543424317617865,-0.1017369727047146
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,504,0.3,152,126,28,0.2222222222222222,0.18421052631578946,0.7407407407407407,0.2784090909090909,-0.11363636363636354
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,126,5,0.03968253968253968,0.19230769230769232,0.7936507936507936,0.25313807531380755,-0.012552301255230214
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,126,8,0.06349206349206349,0.1568627450980392,0.6349206349206349,0.26048565121412803,-0.04194260485651213
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,126,15,0.11904761904761904,0.1485148514851485,0.5952380952380951,0.27543424317617865,-0.1017369727047146
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,126,26,0.20634920634920634,0.17105263157894737,0.6878306878306878,0.2840909090909091,-0.13636363636363646
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,126,4,0.031746031746031744,0.15384615384615385,0.6349206349206349,0.25523012552301255,-0.02092050209205021
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,126,8,0.06349206349206349,0.1568627450980392,0.6349206349206349,0.26048565121412803,-0.04194260485651213
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,126,20,0.15873015873015872,0.19801980198019803,0.7936507936507936,0.2630272952853598,-0.05210918114143914
consep,prototype_seed7,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,126,30,0.23809523809523808,0.19736842105263158,0.7936507936507936,0.2727272727272727,-0.09090909090909083
