dataset,model,label,score,positives,negatives,auroc_directional,auprc
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,boundary_overconfidence_score,42,126,0.6915154950869237,0.38000538778628395
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,boundary_abnormality_score,42,126,0.5858843537414966,0.20698472735588647
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,boundary_dual_risk_score,42,126,0.5168178382464097,0.24040618335053435
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,uncertainty_cluster_score,42,126,0.6006235827664399,0.30795374200896586
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,topology_risk_score,42,126,0.5331632653061225,0.2757600326769012
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,sfrm_composite_score,42,126,0.5527210884353742,0.27622500233086505
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,sfrm_balanced_score,42,126,0.5483749055177627,0.2663893990853816
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,global_mean_entropy,42,126,0.6296296296296297,0.19823218614875615
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,global_max_entropy,42,126,0.7294028722600151,0.17182870847889908
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,global_mean_margin_uncertainty,42,126,0.6402116402116402,0.2049236815928242
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,foreground_area_frac,42,126,0.5948601662887377,0.2776230104203248
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,boundary_risk_score,42,126,0.7853363567649282,0.5936649507670297
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,boundary_overconfidence_score,42,126,0.7520786092214664,0.1668711811914216
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,boundary_abnormality_score,42,126,0.5707671957671957,0.3955123582302511
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,boundary_dual_risk_score,42,126,0.5230536659108088,0.3173291400471834
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,uncertainty_cluster_score,42,126,0.7269463340891913,0.19132064476101526
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,topology_risk_score,42,126,0.6091269841269842,0.2448050966717809
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,sfrm_composite_score,42,126,0.5684051398337113,0.27560001331262485
monuseg,prototype_seed123,high_lecr_uncertainty_ge_q0.75,sfrm_balanced_score,42,126,0.6768707482993197,0.19131812333530962
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,global_mean_entropy,19,149,0.924408336276934,0.49202733998006043
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,global_max_entropy,19,149,0.779936418226775,0.07404381848708545
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,global_mean_margin_uncertainty,19,149,0.9593783115506889,0.6772947969849086
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,foreground_area_frac,19,149,0.9823383963263864,0.9249240748931151
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,boundary_risk_score,19,149,0.5003532320734723,0.10879224172956337
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,boundary_overconfidence_score,19,149,0.6543624161073825,0.20930437949893393
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,boundary_abnormality_score,19,149,0.5030024726245144,0.10989729820424812
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,boundary_dual_risk_score,19,149,0.5222536206287531,0.11168714751111933
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,uncertainty_cluster_score,19,149,0.8765453903214412,0.47261125662991654
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,topology_risk_score,19,149,0.9226421759095726,0.6477721452206577
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,sfrm_composite_score,19,149,0.9265277287177677,0.6322998270408144
monuseg,prototype_seed123,gray_high_dice_high_boundary_error,sfrm_balanced_score,19,149,0.8991522430236666,0.5300809336095096
