label,feature,auc_raw,auc_directional,positives,negatives,mannwhitney_u,mannwhitney_p
bad_dice_lt_0.65,feat__global_uncertainty__mean_entropy,0.7423776223776224,0.7423776223776224,25,143,2654.0,0.00011363539450286727
bad_dice_lt_0.65,feat__global_uncertainty__max_entropy,0.5,0.5,25,143,1787.5,1.0
bad_dice_lt_0.65,feat__global_uncertainty__mean_margin_uncertainty,0.7225174825174825,0.7225174825174825,25,143,2583.0,0.00039553877587036656
bad_dice_lt_0.65,feat__global_uncertainty__max_margin_uncertainty,0.47510489510489506,0.5248951048951049,25,143,1698.5,0.6932671720345851
bad_dice_lt_0.65,feat__global_uncertainty__foreground_area_frac,0.44951048951048955,0.5504895104895104,25,143,1607.0,0.42243794954291947
bad_dice_lt_0.65,feat__boundary_risk__pred_boundary_area_frac,0.42391608391608393,0.5760839160839161,25,143,1515.5,0.22628502862083066
bad_dice_lt_0.65,feat__boundary_risk__boundary_mean_entropy,0.8808391608391608,0.8808391608391608,25,143,3149.0,1.3153501638561976e-09
bad_dice_lt_0.65,feat__boundary_risk__boundary_max_entropy,0.5,0.5,25,143,1787.5,1.0
bad_dice_lt_0.65,feat__boundary_risk__boundary_mean_margin_uncertainty,0.8721678321678321,0.8721678321678321,25,143,3118.0,3.0785425660068336e-09
bad_dice_lt_0.65,feat__boundary_risk__boundary_high_entropy_frac,0.5418181818181818,0.5418181818181818,25,143,1937.0,0.5066634623461235
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_area_frac,0.4937062937062937,0.5062937062937063,25,143,1765.0,0.8427550030387596
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_threshold,0.5826573426573427,0.5826573426573427,25,143,2083.0,0.18860606407470515
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_component_count,0.6016783216783217,0.6016783216783217,25,143,2151.0,0.10509259340723681
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.4906293706293706,0.5093706293706294,25,143,1754.0,0.8830767904160659
bad_dice_lt_0.65,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.5406993006993007,0.5406993006993007,25,143,1933.0,0.5157171441613879
bad_dice_lt_0.65,feat__topology_risk__component_count,0.46237762237762237,0.5376223776223776,25,143,1653.0,0.5496390117335918
bad_dice_lt_0.65,feat__topology_risk__largest_component_area_frac,0.5234965034965035,0.5234965034965035,25,143,1871.5,0.7097943456103847
bad_dice_lt_0.65,feat__topology_risk__small_component_count,0.681958041958042,0.681958041958042,25,143,2438.0,0.002840784739284409
bad_dice_lt_0.65,feat__topology_risk__mean_component_area_frac,0.4531468531468531,0.5468531468531469,25,143,1620.0,0.45671811721308364
bad_dice_lt_0.65,feat__topology_risk__component_area_cv,0.5630769230769231,0.5630769230769231,25,143,2013.0,0.31598250710982334
bad_dice_lt_0.65,feat__topology_risk__mean_eccentricity,0.5046153846153847,0.5046153846153847,25,143,1804.0,0.9431538077494254
bad_dice_lt_0.65,feat__topology_risk__mean_solidity,0.4878321678321679,0.5121678321678321,25,143,1744.0,0.8480271317386137
bad_dice_lt_0.65,feat__topology_risk__euler_number,0.4661538461538462,0.5338461538461539,25,143,1666.5,0.5905237763515021
bad_dice_lt_0.65,feat__topology_risk__threshold_component_count_std,0.45034965034965035,0.5496503496503496,25,143,1610.0,0.4301463868552504
bad_dice_lt_0.65,feat__topology_risk__threshold_area_frac_std,0.6220979020979022,0.6220979020979022,25,143,2224.0,0.05200376077663641
bad_dice_lt_0.65,feat__topology_risk__threshold_euler_std,0.45076923076923076,0.5492307692307692,25,143,1611.5,0.4340497520916018
bad_dice_lt_0.65,feat__anatomical_topological_consistency__opening_residual_frac,0.8048951048951049,0.8048951048951049,25,143,2877.5,1.1608501204426587e-06
bad_dice_lt_0.65,feat__anatomical_topological_consistency__closing_residual_frac,0.5809790209790209,0.5809790209790209,25,143,2077.0,0.1976040657079603
low_boundary_dice_lt_median,feat__global_uncertainty__mean_entropy,0.4030612244897959,0.596938775510204,84,84,2844.0,0.030140753027499283
low_boundary_dice_lt_median,feat__global_uncertainty__max_entropy,0.5,0.5,84,84,3528.0,1.0
low_boundary_dice_lt_median,feat__global_uncertainty__mean_margin_uncertainty,0.37670068027210885,0.6232993197278911,84,84,2658.0,0.005810728288875709
low_boundary_dice_lt_median,feat__global_uncertainty__max_margin_uncertainty,0.4195719954648526,0.5804280045351474,84,84,2960.5,0.07206326491324412
low_boundary_dice_lt_median,feat__global_uncertainty__foreground_area_frac,0.2672902494331066,0.7327097505668934,84,84,1886.0,1.9165091077585552e-07
low_boundary_dice_lt_median,feat__boundary_risk__pred_boundary_area_frac,0.22696995464852607,0.7730300453514739,84,84,1601.5,9.977521778095138e-10
low_boundary_dice_lt_median,feat__boundary_risk__boundary_mean_entropy,0.6901927437641724,0.6901927437641724,84,84,4870.0,2.085086829377921e-05
low_boundary_dice_lt_median,feat__boundary_risk__boundary_max_entropy,0.5,0.5,84,84,3528.0,1.0
low_boundary_dice_lt_median,feat__boundary_risk__boundary_mean_margin_uncertainty,0.6475340136054422,0.6475340136054422,84,84,4569.0,0.0009643345654755223
low_boundary_dice_lt_median,feat__boundary_risk__boundary_high_entropy_frac,0.7749433106575964,0.7749433106575964,84,84,5468.0,7.622909508364417e-10
low_boundary_dice_lt_median,feat__uncertainty_cluster__high_uncertainty_area_frac,0.4574829931972789,0.5425170068027211,84,84,3228.0,0.054573950528995024
low_boundary_dice_lt_median,feat__uncertainty_cluster__high_uncertainty_threshold,0.27253401360544216,0.7274659863945578,84,84,1923.0,3.582865764697893e-07
low_boundary_dice_lt_median,feat__uncertainty_cluster__high_uncertainty_component_count,0.4625141723356009,0.5374858276643991,84,84,3263.5,0.401487226401688
low_boundary_dice_lt_median,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.33411281179138314,0.6658871882086168,84,84,2357.5,0.0002059984510105064
low_boundary_dice_lt_median,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.3389314058956916,0.6610685941043084,84,84,2391.5,0.0002894412018520326
low_boundary_dice_lt_median,feat__topology_risk__component_count,0.38371598639455784,0.6162840136054422,84,84,2707.5,0.009158525596627
low_boundary_dice_lt_median,feat__topology_risk__largest_component_area_frac,0.3533871882086167,0.6466128117913833,84,84,2493.5,0.0010376171994499527
low_boundary_dice_lt_median,feat__topology_risk__small_component_count,0.6145124716553289,0.6145124716553289,84,84,4336.0,0.008312949154883441
low_boundary_dice_lt_median,feat__topology_risk__mean_component_area_frac,0.37315759637188206,0.6268424036281179,84,84,2633.0,0.004545675361905213
low_boundary_dice_lt_median,feat__topology_risk__component_area_cv,0.39115646258503406,0.6088435374149659,84,84,2760.0,0.014903929971860394
low_boundary_dice_lt_median,feat__topology_risk__mean_eccentricity,0.5178571428571429,0.5178571428571429,84,84,3654.0,0.6905432763806407
low_boundary_dice_lt_median,feat__topology_risk__mean_solidity,0.590702947845805,0.590702947845805,84,84,4168.0,0.042493281539902505
low_boundary_dice_lt_median,feat__topology_risk__euler_number,0.39873866213151926,0.6012613378684808,84,84,2813.5,0.023242928534267668
low_boundary_dice_lt_median,feat__topology_risk__threshold_component_count_std,0.2094671201814059,0.7905328798185941,84,84,1478.0,7.901445340400733e-11
low_boundary_dice_lt_median,feat__topology_risk__threshold_area_frac_std,0.2770691609977324,0.7229308390022676,84,84,1955.0,6.089093682308587e-07
low_boundary_dice_lt_median,feat__topology_risk__threshold_euler_std,0.20776643990929705,0.7922335600907029,84,84,1466.0,6.121168053720093e-11
low_boundary_dice_lt_median,feat__anatomical_topological_consistency__opening_residual_frac,0.6424319727891156,0.6424319727891156,84,84,4533.0,0.001418247348311729
low_boundary_dice_lt_median,feat__anatomical_topological_consistency__closing_residual_frac,0.48129251700680276,0.5187074829931972,84,84,3396.0,0.676464900103734
high_error_ge_q0.75,feat__global_uncertainty__mean_entropy,0.7161753590325018,0.7161753590325018,42,126,3790.0,2.8062536830715616e-05
high_error_ge_q0.75,feat__global_uncertainty__max_entropy,0.5,0.5,42,126,2646.0,1.0
high_error_ge_q0.75,feat__global_uncertainty__mean_margin_uncertainty,0.718442932728647,0.718442932728647,42,126,3802.0,2.3100439187536865e-05
high_error_ge_q0.75,feat__global_uncertainty__max_margin_uncertainty,0.5198412698412698,0.5198412698412698,42,126,2751.0,0.701872110360557
