target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__dice,feat__global_uncertainty__mean_entropy,-0.08791208791208792,0.08791208791208792,0.257147503537799,168
eval__dice,feat__global_uncertainty__max_entropy,,,,168
eval__dice,feat__global_uncertainty__mean_margin_uncertainty,-0.04472542657710784,0.04472542657710784,0.564839725119079,168
eval__dice,feat__global_uncertainty__max_margin_uncertainty,0.12380698087109071,0.12380698087109071,0.10984312869119645,168
eval__dice,feat__global_uncertainty__foreground_area_frac,0.40736937412337393,0.40736937412337393,4.24664154138869e-08,168
eval__dice,feat__boundary_risk__pred_boundary_area_frac,0.42194742629832466,0.42194742629832466,1.2228688848064784e-08,168
eval__dice,feat__boundary_risk__boundary_mean_entropy,-0.5779126447021428,0.5779126447021428,2.363944616205684e-16,168
eval__dice,feat__boundary_risk__boundary_max_entropy,,,,168
eval__dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.5178805533480799,0.5178805533480799,6.527813424537326e-13,168
eval__dice,feat__boundary_risk__boundary_high_entropy_frac,-0.377440385501187,0.377440385501187,4.571587471399389e-07,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.15150353284108603,0.15150353284108603,0.04995136563877388,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.1671180040595057,0.1671180040595057,0.0303743034604255,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.06412725567255113,0.06412725567255113,0.4089011061491584,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.20333125591231738,0.20333125591231738,0.00820607694400561,168
eval__dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.20435302449080317,0.20435302449080317,0.00788296887563596,168
eval__dice,feat__topology_risk__component_count,0.11777821574690907,0.11777821574690907,0.12839047623832048,168
eval__dice,feat__topology_risk__largest_component_area_frac,0.20421238584325907,0.20421238584325907,0.007926761336876477,168
eval__dice,feat__topology_risk__small_component_count,-0.2704892150472236,0.2704892150472236,0.00039097520866999963,168
eval__dice,feat__topology_risk__mean_component_area_frac,0.28588132273070094,0.28588132273070094,0.00017231549442518586,168
eval__dice,feat__topology_risk__component_area_cv,0.09192603803382247,0.09192603803382247,0.235972802427433,168
eval__dice,feat__topology_risk__mean_eccentricity,0.028558268079226165,0.028558268079226165,0.7132693544126153,168
eval__dice,feat__topology_risk__mean_solidity,-0.07247381821310887,0.07247381821310887,0.3505190208168396,168
eval__dice,feat__topology_risk__euler_number,0.10557726552063892,0.10557726552063892,0.173188200141575,168
eval__dice,feat__topology_risk__threshold_component_count_std,0.3486459875858133,0.3486459875858133,3.632249800554604e-06,168
eval__dice,feat__topology_risk__threshold_area_frac_std,0.14923745071142586,0.14923745071142586,0.05351734488818984,168
eval__dice,feat__topology_risk__threshold_euler_std,0.36151248711522177,0.36151248711522177,1.4749687237312893e-06,168
eval__dice,feat__anatomical_topological_consistency__opening_residual_frac,-0.36911711138344816,0.36911711138344816,8.497625180972228e-07,168
eval__dice,feat__anatomical_topological_consistency__closing_residual_frac,-0.02156262701701881,0.02156262701701881,0.7814505592703929,168
eval__boundary_dice,feat__global_uncertainty__mean_entropy,0.033139131711218316,0.033139131711218316,0.6697854491406445,168
eval__boundary_dice,feat__global_uncertainty__max_entropy,,,,168
eval__boundary_dice,feat__global_uncertainty__mean_margin_uncertainty,0.0835058538881662,0.0835058538881662,0.2818559650498372,168
eval__boundary_dice,feat__global_uncertainty__max_margin_uncertainty,0.0910490976306445,0.0910490976306445,0.24049119284914927,168
eval__boundary_dice,feat__global_uncertainty__foreground_area_frac,0.38089652113565026,0.38089652113565026,3.516023936578845e-07,168
eval__boundary_dice,feat__boundary_risk__pred_boundary_area_frac,0.458314720915326,0.458314720915326,4.183028747921043e-10,168
eval__boundary_dice,feat__boundary_risk__boundary_mean_entropy,-0.4869230263057993,0.4869230263057993,2.1923409470895108e-11,168
eval__boundary_dice,feat__boundary_risk__boundary_max_entropy,,,,168
eval__boundary_dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.409696245716513,0.409696245716513,3.495149721023494e-08,168
eval__boundary_dice,feat__boundary_risk__boundary_high_entropy_frac,-0.4521641417081308,0.4521641417081308,7.6153067210127e-10,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.13479782009435032,0.13479782009435032,0.08149185024310795,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.30356699955962974,0.30356699955962974,6.331264980921156e-05,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.045755923896830364,0.045755923896830364,0.5558979844821429,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.24757337146553426,0.24757337146553426,0.0012143871293049345,168
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.2437770017052841,0.2437770017052841,0.0014510442460393595,168
eval__boundary_dice,feat__topology_risk__component_count,0.21780748346896664,0.21780748346896664,0.004565931265977271,168
eval__boundary_dice,feat__topology_risk__largest_component_area_frac,0.18901449051754637,0.18901449051754637,0.014136472283296946,168
eval__boundary_dice,feat__topology_risk__small_component_count,-0.2534418602883238,0.2534418602883238,0.0009172673594763698,168
eval__boundary_dice,feat__topology_risk__mean_component_area_frac,0.20528343144648997,0.20528343144648997,0.00759862696366897,168
eval__boundary_dice,feat__topology_risk__component_area_cv,0.12144856525326356,0.12144856525326356,0.11683184814993672,168
eval__boundary_dice,feat__topology_risk__mean_eccentricity,0.037256847252241085,0.037256847252241085,0.6316078204395937,168
eval__boundary_dice,feat__topology_risk__mean_solidity,-0.1628256589104125,0.1628256589104125,0.03496195383805873,168
eval__boundary_dice,feat__topology_risk__euler_number,0.1959789640113324,0.1959789640113324,0.010898061005539172,168
eval__boundary_dice,feat__topology_risk__threshold_component_count_std,0.4885683563203846,0.4885683563203846,1.834829621836797e-11,168
eval__boundary_dice,feat__topology_risk__threshold_area_frac_std,0.2906950258401203,0.2906950258401203,0.0001320571865745331,168
eval__boundary_dice,feat__topology_risk__threshold_euler_std,0.48857779870013207,0.48857779870013207,1.8329510459763907e-11,168
