target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__dice,feat__global_uncertainty__mean_entropy,0.46901770378099805,0.46901770378099805,6.2525004131806e-29,504
eval__dice,feat__global_uncertainty__max_entropy,-0.028118322072884366,0.028118322072884366,0.5288176582201068,504
eval__dice,feat__global_uncertainty__mean_margin_uncertainty,0.46401321632361653,0.46401321632361653,2.826339856133192e-28,504
eval__dice,feat__global_uncertainty__max_margin_uncertainty,0.26512217114681064,0.26512217114681064,1.4874488998866232e-09,504
eval__dice,feat__global_uncertainty__foreground_area_frac,0.5756022220316952,0.5756022220316952,8.311291736942284e-46,504
eval__dice,feat__boundary_risk__pred_boundary_area_frac,0.498736715003546,0.498736715003546,4.7264771550300925e-33,504
eval__dice,feat__boundary_risk__boundary_mean_entropy,-0.030842988443864044,0.030842988443864044,0.48964820393545444,504
eval__dice,feat__boundary_risk__boundary_max_entropy,-0.02782710544702003,0.02782710544702003,0.5330962631233858,504
eval__dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.0577323699312962,0.0577323699312962,0.19568278470654943,504
eval__dice,feat__boundary_risk__boundary_high_entropy_frac,-0.5297696707605508,0.5297696707605508,8.245387238842293e-38,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.2731641197986899,0.2731641197986899,4.4808121963200495e-10,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.39597809330223577,0.39597809330223577,2.2800191154720183e-20,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.12525437148082902,0.12525437148082902,0.004861514839607498,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.24110577370335765,0.24110577370335765,4.2430336904500835e-08,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.19503995652643152,0.19503995652643152,1.03281067756591e-05,504
eval__dice,feat__topology_risk__component_count,0.15572666918584507,0.15572666918584507,0.00045012785243996923,504
eval__dice,feat__topology_risk__largest_component_area_frac,0.604722998214697,0.604722998214697,1.3997190253364922e-51,504
eval__dice,feat__topology_risk__small_component_count,0.08998528692315375,0.08998528692315375,0.04346159107398271,504
eval__dice,feat__topology_risk__mean_component_area_frac,0.6617790442547089,0.6617790442547089,8.37107771144699e-65,504
eval__dice,feat__topology_risk__component_area_cv,0.38678548296963117,0.38678548296963117,1.968721613527661e-19,504
eval__dice,feat__topology_risk__mean_eccentricity,-0.06106832270774012,0.06106832270774012,0.17104487277863686,504
eval__dice,feat__topology_risk__mean_solidity,-0.4694805195566303,0.4694805195566303,5.431445202078961e-29,504
eval__dice,feat__topology_risk__euler_number,-0.022681562971795074,0.022681562971795074,0.6114527527157695,504
eval__dice,feat__topology_risk__threshold_component_count_std,0.3251535385338911,0.3251535385338911,7.104635614606749e-14,504
eval__dice,feat__topology_risk__threshold_area_frac_std,0.4100592252999087,0.4100592252999087,7.342597690286037e-22,504
eval__dice,feat__topology_risk__threshold_euler_std,0.31489978402952296,0.31489978402952296,4.592311864627762e-13,504
eval__dice,feat__anatomical_topological_consistency__opening_residual_frac,0.3201112552090079,0.3201112552090079,1.7946091299558632e-13,504
eval__dice,feat__anatomical_topological_consistency__closing_residual_frac,0.4810259907113761,0.4810259907113761,1.510660740176855e-30,504
eval__boundary_dice,feat__global_uncertainty__mean_entropy,0.28913294824781444,0.28913294824781444,3.671992568024296e-11,504
eval__boundary_dice,feat__global_uncertainty__max_entropy,-0.05642813906311289,0.05642813906311289,0.20598931614884247,504
eval__boundary_dice,feat__global_uncertainty__mean_margin_uncertainty,0.2866143481470514,0.2866143481470514,5.5066826073529817e-11,504
eval__boundary_dice,feat__global_uncertainty__max_margin_uncertainty,0.18140340926965484,0.18140340926965484,4.1958874591327556e-05,504
eval__boundary_dice,feat__global_uncertainty__foreground_area_frac,0.3453042405223549,0.3453042405223549,1.4685598814743814e-15,504
eval__boundary_dice,feat__boundary_risk__pred_boundary_area_frac,0.3196996348354659,0.3196996348354659,1.9341486767331383e-13,504
eval__boundary_dice,feat__boundary_risk__boundary_mean_entropy,-0.06654691667598213,0.06654691667598213,0.13572032984509685,504
eval__boundary_dice,feat__boundary_risk__boundary_max_entropy,-0.05613732036360638,0.05613732036360638,0.2083401335541922,504
eval__boundary_dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.08288052351682014,0.08288052351682014,0.06299271029502641,504
eval__boundary_dice,feat__boundary_risk__boundary_high_entropy_frac,-0.34790033251137414,0.34790033251137414,8.725310440853189e-16,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.1017475211868841,0.1017475211868841,0.022342986124528393,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.23738925758118593,0.23738925758118593,6.91258177205077e-08,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.00830244851445737,0.00830244851445737,0.8524997283298008,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.06025502547400582,0.06025502547400582,0.17682662726840842,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.025546823925020175,0.025546823925020175,0.5671904783416283,504
eval__boundary_dice,feat__topology_risk__component_count,0.18895847471348445,0.18895847471348445,1.9538399396379035e-05,504
eval__boundary_dice,feat__topology_risk__largest_component_area_frac,0.33316559818144453,0.33316559818144453,1.5721357682520332e-14,504
eval__boundary_dice,feat__topology_risk__small_component_count,0.04144515056221023,0.04144515056221023,0.3531326914583398,504
eval__boundary_dice,feat__topology_risk__mean_component_area_frac,0.3700360477872928,0.3700360477872928,8.429988234438732e-18,504
eval__boundary_dice,feat__topology_risk__component_area_cv,0.159566839793777,0.159566839793777,0.0003226008587399218,504
eval__boundary_dice,feat__topology_risk__mean_eccentricity,-0.011379123323515128,0.011379123323515128,0.7988508282452632,504
eval__boundary_dice,feat__topology_risk__mean_solidity,-0.2697835813524718,0.2697835813524718,7.455949408529522e-10,504
eval__boundary_dice,feat__topology_risk__euler_number,0.10017619976008266,0.10017619976008266,0.024510847186019407,504
eval__boundary_dice,feat__topology_risk__threshold_component_count_std,0.2105106960164167,0.2105106960164167,1.8629700688588489e-06,504
eval__boundary_dice,feat__topology_risk__threshold_area_frac_std,0.2528992314590751,0.2528992314590751,8.545609991890514e-09,504
eval__boundary_dice,feat__topology_risk__threshold_euler_std,0.19131153970431422,0.19131153970431422,1.5303510567962033e-05,504
