dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,11,33,0.8071625344352618,0.8071625344352618,0.6352897102897103
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,11,33,0.7685950413223142,0.7685950413223142,0.6211629279811098
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,11,33,0.7658402203856749,0.7658402203856749,0.6269859526438474
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,11,33,0.8347107438016529,0.8347107438016529,0.6947059777168136
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,11,33,0.8099173553719008,0.8099173553719008,0.7004626563384879
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.7603305785123967,0.7603305785123967,0.6185322441707324
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.8319559228650137,0.8319559228650137,0.6913796987326399
fets,single_sites18_19_20,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.7988980716253443,0.7988980716253443,0.6821838798852247
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,11,33,0.36363636363636365,0.6363636363636364,0.20657560844280493
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,11,33,0.7575757575757576,0.7575757575757576,0.5005105606780248
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,11,33,0.3526170798898071,0.6473829201101928,0.2019134846897721
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,11,33,0.6804407713498623,0.6804407713498623,0.38999411421041513
