dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,44,0.1,5,11,0,0.0,0.0,0.0,0.28205128205128205,-0.1282051282051282
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,44,0.2,9,11,0,0.0,0.0,0.0,0.3142857142857143,-0.2571428571428571
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,44,0.3,14,11,0,0.0,0.0,0.0,0.36666666666666664,-0.46666666666666656
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,44,0.1,5,11,2,0.18181818181818182,0.4,1.8181818181818181,0.23076923076923078,0.07692307692307687
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,44,0.2,9,11,3,0.2727272727272727,0.3333333333333333,1.3636363636363635,0.22857142857142856,0.08571428571428574
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,44,0.3,14,11,6,0.5454545454545454,0.42857142857142855,1.8181818181818181,0.16666666666666666,0.33333333333333337
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,44,0.1,5,11,0,0.0,0.0,0.0,0.28205128205128205,-0.1282051282051282
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,44,0.2,9,11,1,0.09090909090909091,0.1111111111111111,0.45454545454545453,0.2857142857142857,-0.1428571428571428
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,44,0.3,14,11,2,0.18181818181818182,0.14285714285714285,0.6060606060606061,0.3,-0.19999999999999996
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,44,0.1,5,11,0,0.0,0.0,0.0,0.28205128205128205,-0.1282051282051282
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,44,0.2,9,11,0,0.0,0.0,0.0,0.3142857142857143,-0.2571428571428571
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,44,0.3,14,11,1,0.09090909090909091,0.07142857142857142,0.30303030303030304,0.3333333333333333,-0.33333333333333326
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,44,0.1,5,11,2,0.18181818181818182,0.4,1.8181818181818181,0.23076923076923078,0.07692307692307687
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,44,0.2,9,11,2,0.18181818181818182,0.2222222222222222,0.9090909090909091,0.2571428571428571,-0.02857142857142847
