target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__lecr_uncertainty,feat__global_uncertainty__max_entropy,0.2764824818962884,0.2764824818962884,2.6995618281915784e-10,504
eval__lecr_uncertainty,feat__global_uncertainty__mean_margin_uncertainty,0.7757711028316256,0.7757711028316256,1.9089297996849824e-102,504
eval__lecr_uncertainty,feat__global_uncertainty__max_margin_uncertainty,0.4624852259872563,0.4624852259872563,4.4577717028912875e-28,504
eval__lecr_uncertainty,feat__global_uncertainty__foreground_area_frac,0.731926493795685,0.731926493795685,1.1188755518530794e-85,504
eval__lecr_uncertainty,feat__boundary_risk__pred_boundary_area_frac,0.7732210685218377,0.7732210685218377,2.2816709647570873e-101,504
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_entropy,0.7185294283617923,0.7185294283617923,3.3589678018083975e-81,504
eval__lecr_uncertainty,feat__boundary_risk__boundary_max_entropy,0.2764982183059324,0.2764982183059324,2.6930388281926165e-10,504
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_margin_uncertainty,0.7195836449187017,0.7195836449187017,1.5253866473088946e-81,504
eval__lecr_uncertainty,feat__boundary_risk__boundary_high_entropy_frac,-0.6798738071199382,0.6798738071199382,1.2531750306442437e-69,504
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_area_frac,0.5807559665993824,0.5807559665993824,8.70889365582073e-47,504
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_threshold,0.8378117617295884,0.8378117617295884,4.811455325759377e-134,504
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_component_count,0.35836514199757685,0.35836514199757685,1.0181371615320517e-16,504
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.28022263443886697,0.28022263443886697,1.512482822190312e-10,504
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.3043390165037254,0.3043390165037254,2.9158673284918378e-12,504
eval__lecr_uncertainty,feat__topology_risk__component_count,0.7657007534941912,0.7657007534941912,2.8536025569102797e-98,504
eval__lecr_uncertainty,feat__topology_risk__largest_component_area_frac,0.6123248181279839,0.6123248181279839,3.4595554703828836e-53,504
eval__lecr_uncertainty,feat__topology_risk__small_component_count,0.8175600564682307,0.8175600564682307,2.047430963924705e-122,504
eval__lecr_uncertainty,feat__topology_risk__mean_component_area_frac,0.305520701797327,0.305520701797327,2.3797934476225196e-12,504
eval__lecr_uncertainty,feat__topology_risk__component_area_cv,0.6381392008702611,0.6381392008702611,5.510470287104396e-59,504
eval__lecr_uncertainty,feat__topology_risk__mean_eccentricity,0.011521723954849648,0.011521723954849648,0.7963850123111887,504
eval__lecr_uncertainty,feat__topology_risk__mean_solidity,-0.5040904789096566,0.5040904789096566,7.729444209067894e-34,504
eval__lecr_uncertainty,feat__topology_risk__euler_number,0.6958599358328748,0.6958599358328748,3.4379851017975542e-74,504
eval__lecr_uncertainty,feat__topology_risk__threshold_component_count_std,0.8003679867404376,0.8003679867404376,1.2619980205258098e-113,504
eval__lecr_uncertainty,feat__topology_risk__threshold_area_frac_std,0.8167746735821233,0.8167746735821233,5.404681361994726e-122,504
eval__lecr_uncertainty,feat__topology_risk__threshold_euler_std,0.7898884622673696,0.7898884622673696,1.1156593436698338e-108,504
eval__lecr_uncertainty,feat__anatomical_topological_consistency__opening_residual_frac,0.8545546150399026,0.8545546150399026,6.097435211474266e-145,504
eval__lecr_uncertainty,feat__anatomical_topological_consistency__closing_residual_frac,0.7314734185308838,0.7314734185308838,1.6018018893969715e-85,504
eval__lecr_boundary_error,feat__global_uncertainty__mean_entropy,0.16593877232868473,0.16593877232868473,0.00018253211227664925,504
eval__lecr_boundary_error,feat__global_uncertainty__max_entropy,0.1632029543943007,0.1632029543943007,0.00023369347491199963,504
eval__lecr_boundary_error,feat__global_uncertainty__mean_margin_uncertainty,0.1462318073873259,0.1462318073873259,0.000993150970920163,504
eval__lecr_boundary_error,feat__global_uncertainty__max_margin_uncertainty,0.09634357029704316,0.09634357029704316,0.030574261558971406,504
eval__lecr_boundary_error,feat__global_uncertainty__foreground_area_frac,0.17170917907139338,0.17170917907139338,0.00010701935500804096,504
eval__lecr_boundary_error,feat__boundary_risk__pred_boundary_area_frac,0.152391018874563,0.152391018874563,0.0005975041024603499,504
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_entropy,-0.11401257861176427,0.11401257861176427,0.01041977795250526,504
