dataset,model,label,score,positives,negatives,auroc_directional,auprc
monuseg,point_seed42,bad_dice_lt_0.65,global_mean_entropy,43,125,0.8373953488372092,0.7629560716781845
monuseg,point_seed42,bad_dice_lt_0.65,global_max_entropy,43,125,0.6037209302325581,0.29641463551291314
monuseg,point_seed42,bad_dice_lt_0.65,global_mean_margin_uncertainty,43,125,0.8347906976744187,0.7578826510026988
monuseg,point_seed42,bad_dice_lt_0.65,foreground_area_frac,43,125,0.8154418604651162,0.685269076693646
monuseg,point_seed42,bad_dice_lt_0.65,boundary_risk_score,43,125,0.6200930232558141,0.3201997482929407
monuseg,point_seed42,bad_dice_lt_0.65,boundary_overconfidence_score,43,125,0.6432558139534884,0.19734365541188162
monuseg,point_seed42,bad_dice_lt_0.65,boundary_abnormality_score,43,125,0.6188837209302325,0.3534193803626422
monuseg,point_seed42,bad_dice_lt_0.65,boundary_dual_risk_score,43,125,0.5285581395348837,0.2565716263110652
monuseg,point_seed42,bad_dice_lt_0.65,uncertainty_cluster_score,43,125,0.8311627906976744,0.7613890182640979
monuseg,point_seed42,bad_dice_lt_0.65,topology_risk_score,43,125,0.8362790697674417,0.7475406789997973
monuseg,point_seed42,bad_dice_lt_0.65,sfrm_composite_score,43,125,0.8684651162790699,0.8196324406744387
monuseg,point_seed42,bad_dice_lt_0.65,sfrm_balanced_score,43,125,0.8274418604651163,0.6769966393039746
monuseg,point_seed42,low_boundary_dice_le_q25,global_mean_entropy,42,126,0.9544595616024187,0.9390386213644629
monuseg,point_seed42,low_boundary_dice_le_q25,global_max_entropy,42,126,0.5024565381708239,0.25097220889193206
monuseg,point_seed42,low_boundary_dice_le_q25,global_mean_margin_uncertainty,42,126,0.9567271352985639,0.946870410054557
monuseg,point_seed42,low_boundary_dice_le_q25,foreground_area_frac,42,126,0.9673091458805744,0.955563988934013
monuseg,point_seed42,low_boundary_dice_le_q25,boundary_risk_score,42,126,0.5248488284202569,0.24280718948419977
monuseg,point_seed42,low_boundary_dice_le_q25,boundary_overconfidence_score,42,126,0.5438397581254724,0.23632800453863811
monuseg,point_seed42,low_boundary_dice_le_q25,boundary_abnormality_score,42,126,0.5421390778533636,0.2833895785863133
monuseg,point_seed42,low_boundary_dice_le_q25,boundary_dual_risk_score,42,126,0.5151171579743008,0.2528408568740663
monuseg,point_seed42,low_boundary_dice_le_q25,uncertainty_cluster_score,42,126,0.9613567649281936,0.9158419166738461
