target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__dice,feat__global_uncertainty__mean_entropy,0.4192331259785261,0.4192331259785261,7.160023738850933e-23,504
eval__dice,feat__global_uncertainty__max_entropy,0.20233110147332872,0.20233110147332872,4.683631144792533e-06,504
eval__dice,feat__global_uncertainty__mean_margin_uncertainty,0.4114818493912024,0.4114818493912024,5.14181593792917e-22,504
eval__dice,feat__global_uncertainty__max_margin_uncertainty,0.2617462690271028,0.2617462690271028,2.432606695206014e-09,504
eval__dice,feat__global_uncertainty__foreground_area_frac,0.5799829378256095,0.5799829378256095,1.2246861258631345e-46,504
eval__dice,feat__boundary_risk__pred_boundary_area_frac,0.48483813873903553,0.48483813873903553,4.490989481694239e-31,504
eval__dice,feat__boundary_risk__boundary_mean_entropy,-0.002920103211942472,0.002920103211942472,0.9478606846024586,504
eval__dice,feat__boundary_risk__boundary_max_entropy,0.2023342133728851,0.2023342133728851,4.682021555596718e-06,504
eval__dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.02132870068570431,0.02132870068570431,0.6328683293975503,504
eval__dice,feat__boundary_risk__boundary_high_entropy_frac,-0.44417157226313014,0.44417157226313014,8.807024437551785e-26,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.09680281120163062,0.09680281120163062,0.029785813972212152,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.42816677077515714,0.42816677077515714,6.920345928458052e-24,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.013410458944498518,0.013410458944498518,0.7639254352214203,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.27240304033573576,0.27240304033573576,5.028189399009717e-10,504
eval__dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.10791221345745677,0.10791221345745677,0.015363751765890717,504
eval__dice,feat__topology_risk__component_count,0.12043263498140098,0.12043263498140098,0.006792469418265052,504
eval__dice,feat__topology_risk__largest_component_area_frac,0.5559209808676508,0.5559209808676508,3.205154566102573e-42,504
eval__dice,feat__topology_risk__small_component_count,-0.3315246140466699,0.3315246140466699,2.148951079914484e-14,504
eval__dice,feat__topology_risk__mean_component_area_frac,0.6570250109684899,0.6570250109684899,1.3650011317954996e-63,504
eval__dice,feat__topology_risk__component_area_cv,0.175098369600686,0.175098369600686,7.757908415911571e-05,504
eval__dice,feat__topology_risk__mean_eccentricity,-0.011084600625492701,0.011084600625492701,0.8039499541283301,504
eval__dice,feat__topology_risk__mean_solidity,-0.4531569251577914,0.4531569251577914,6.852256195653873e-27,504
eval__dice,feat__topology_risk__euler_number,0.07425491965536808,0.07425491965536808,0.09587703706824394,504
eval__dice,feat__topology_risk__threshold_component_count_std,0.29689551526579555,0.29689551526579555,1.0266169901670156e-11,504
eval__dice,feat__topology_risk__threshold_area_frac_std,0.37753597175869763,0.37753597175869763,1.6102541122799712e-18,504
eval__dice,feat__topology_risk__threshold_euler_std,0.29308410497380005,0.29308410497380005,1.9287351235803257e-11,504
eval__dice,feat__anatomical_topological_consistency__opening_residual_frac,0.09947167110250704,0.09947167110250704,0.025540402050364824,504
eval__dice,feat__anatomical_topological_consistency__closing_residual_frac,0.3828926423212862,0.3828926423212862,4.806870282051347e-19,504
eval__boundary_dice,feat__global_uncertainty__mean_entropy,0.22382958261744954,0.22382958261744954,3.8336033835665383e-07,504
eval__boundary_dice,feat__global_uncertainty__max_entropy,0.14228406290160042,0.14228406290160042,0.0013617096903307381,504
eval__boundary_dice,feat__global_uncertainty__mean_margin_uncertainty,0.22466624111999395,0.22466624111999395,3.4596010315746063e-07,504
eval__boundary_dice,feat__global_uncertainty__max_margin_uncertainty,0.14810722087559824,0.14810722087559824,0.0008525212538668254,504
eval__boundary_dice,feat__global_uncertainty__foreground_area_frac,0.27327152985804476,0.27327152985804476,4.4083903866225287e-10,504
eval__boundary_dice,feat__boundary_risk__pred_boundary_area_frac,0.29974047037118445,0.29974047037118445,6.372783344518598e-12,504
eval__boundary_dice,feat__boundary_risk__boundary_mean_entropy,-0.060729165787922174,0.060729165787922174,0.17343855431437757,504
eval__boundary_dice,feat__boundary_risk__boundary_max_entropy,0.14228726720827983,0.14228726720827983,0.0013613652146922638,504
eval__boundary_dice,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.08390056098583244,0.08390056098583244,0.05980808124629435,504
eval__boundary_dice,feat__boundary_risk__boundary_high_entropy_frac,-0.27274306591936726,0.27274306591936726,4.776039832937145e-10,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_area_frac,0.013963911511626261,0.013963911511626261,0.754488922107937,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_threshold,0.2586019699424433,0.2586019699424433,3.822512740731694e-09,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_component_count,0.006661251641743312,0.006661251641743312,0.8814154951537159,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.01643374887658517,0.01643374887658517,0.7128392815075019,504
eval__boundary_dice,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.003272449025049015,0.003272449025049015,0.9415800613442483,504
eval__boundary_dice,feat__topology_risk__component_count,0.2267736625861376,0.2267736625861376,2.666648949181829e-07,504
eval__boundary_dice,feat__topology_risk__largest_component_area_frac,0.16808735976052322,0.16808735976052322,0.00014992769953050332,504
eval__boundary_dice,feat__topology_risk__small_component_count,-0.22219007490016932,0.22219007490016932,4.682389781339512e-07,504
eval__boundary_dice,feat__topology_risk__mean_component_area_frac,0.21396768910196037,0.21396768910196037,1.2478078554865454e-06,504
eval__boundary_dice,feat__topology_risk__component_area_cv,-0.11366502668712215,0.11366502668712215,0.010657938414439627,504
eval__boundary_dice,feat__topology_risk__mean_eccentricity,-0.11478821554407645,0.11478821554407645,0.00990522170874829,504
eval__boundary_dice,feat__topology_risk__mean_solidity,-0.134543529445068,0.134543529445068,0.002471837583845039,504
eval__boundary_dice,feat__topology_risk__euler_number,0.22381649017042,0.22381649017042,3.8397542983837983e-07,504
eval__boundary_dice,feat__topology_risk__threshold_component_count_std,0.1958822949502168,0.1958822949502168,9.440316212424695e-06,504
eval__boundary_dice,feat__topology_risk__threshold_area_frac_std,0.22235338557996676,0.22235338557996676,4.590342769441986e-07,504
eval__boundary_dice,feat__topology_risk__threshold_euler_std,0.19020018681601208,0.19020018681601208,1.718155823781122e-05,504
eval__boundary_dice,feat__anatomical_topological_consistency__opening_residual_frac,0.03012228502728754,0.03012228502728754,0.49985518119605393,504
eval__boundary_dice,feat__anatomical_topological_consistency__closing_residual_frac,0.14627479944402724,0.14627479944402724,0.000989700541347091,504
eval__error_area_frac,feat__global_uncertainty__mean_entropy,0.916644368032988,0.916644368032988,4.587808663404285e-202,504
eval__error_area_frac,feat__global_uncertainty__max_entropy,0.2950626852827899,0.2950626852827899,1.391911803464777e-11,504
eval__error_area_frac,feat__global_uncertainty__mean_margin_uncertainty,0.9137802697361896,0.9137802697361896,1.5224461501260237e-198,504
eval__error_area_frac,feat__global_uncertainty__max_margin_uncertainty,0.5449480889397371,0.5449480889397371,2.5332818250567018e-40,504
eval__error_area_frac,feat__global_uncertainty__foreground_area_frac,0.8468293530179665,0.8468293530179665,9.449697444558054e-140,504
