epoch,train_loss,baseline_dice,coarse_dice,refined_dice,delta_dice,baseline_boundary_dice,coarse_boundary_dice,refined_boundary_dice,delta_boundary_dice,baseline_aji,coarse_aji,refined_aji,delta_aji,baseline_pq,coarse_pq,refined_pq,delta_pq,delta_high_risk_error,delta_low_risk_error,delta_confounder_fpr
1,1.5574941660768242,0.8331114252642203,0.8331114252642203,0.8371410534170837,0.004029628152863351,0.6174643680963448,0.6174643680963448,0.624544893358074,0.007080525261729164,0.40909303674309594,0.40909303674309594,0.4010044183918049,-0.008088618351291066,0.3405035484457114,0.3405035484457114,0.3413751359155688,0.0008715874698573701,0.0,-0.001075532701280382,0.022336587792176052
2,1.4582227647945445,0.8331114252642203,0.8331114252642203,0.8415455515532108,0.00843412628899044,0.6174643680963448,0.6174643680963448,0.6352345411145469,0.017770173018202162,0.40909303674309594,0.40909303674309594,0.42837762430734105,0.019284587564245097,0.3405035484457114,0.3405035484457114,0.3653285043370136,0.02482495589130225,0.0,-0.006452348497178819,0.0058256647416992935
3,1.4824353866679694,0.8331114252642203,0.7886238646196458,0.7938482470288993,-0.039263178235321,0.6174643680963448,0.5763201650848482,0.5894343215293173,-0.028030046567027442,0.40909303674309594,0.3685811506040735,0.3833713122420099,-0.025721724501086087,0.3405035484457114,0.3009138752173343,0.31258483618793736,-0.027918712257774068,0.0,0.035690519544813365,0.034423625784888494
4,1.425630484857867,0.8331114252642203,0.835371602677252,0.8410343096326331,0.007922884368412778,0.6174643680963448,0.6104672413205431,0.6300823352074518,0.012617967111107034,0.40909303674309594,0.40346043854799174,0.43554987367281206,0.02645683692971606,0.3405035484457114,0.336093792618237,0.3633235078159725,0.022819959370261107,0.0,-0.0066492292616102434,-0.0020752315122792315
5,1.3678957134164789,0.8331114252642203,0.7812378559282911,0.7739118936246994,-0.059199531639521,0.6174643680963448,0.5558162772756707,0.5514736754967243,-0.06599069259962048,0.40909303674309594,0.3320227280570288,0.3224161843679302,-0.08667685237516584,0.3405035484457114,0.2748677194757816,0.27268268658399253,-0.0678208618617189,0.0,0.0556581285264757,0.07964268590119875
6,1.3403349896912933,0.8331114252642203,0.8355084589784324,0.8345790099315267,0.001467584667306306,0.6174643680963448,0.6294329705479398,0.6297678830206395,0.012303514924294691,0.40909303674309594,0.4532772686330156,0.44966402579734843,0.04057098905425248,0.3405035484457114,0.3860188288099875,0.3819652338936159,0.04146168544790452,0.0,6.760491265190972e-05,0.02242598802437347
7,1.3426855840990621,0.8331114252642203,0.8147921849909877,0.825059853214201,-0.008051572050019253,0.6174643680963448,0.5778943923962448,0.6047767578630326,-0.012687610233311976,0.40909303674309594,0.3424171207904558,0.37131393605445345,-0.037779100688642535,0.3405035484457114,0.2824681691912029,0.31232148316077013,-0.02818206528494132,0.0,0.010323842366536459,0.04204142004591125
8,1.28820562747217,0.8331114252642203,0.8438106205943007,0.8467721329739559,0.013660707709735542,0.6174643680963448,0.6382226864908969,0.6497010267550132,0.03223665865866844,0.40909303674309594,0.4411798432035254,0.4733740271074146,0.06428099036431864,0.3405035484457114,0.37208302084346345,0.3991374439408741,0.05863389549516265,0.0,-0.0127921634250217,-0.024906048533320527
