dataset,model,label,score_a,score_b,hypothesis,budget,n_patches,n_sources,positives,score_a_recall,score_b_recall,recall_diff,bootstrap_ci95_low,bootstrap_ci95_high,ci_excludes_zero
monuseg,point_seed7,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,predefined::global_mean_entropy,SFRM improves local boundary-error screening over global mean entropy.,0.1,168,14,42,0.14285714285714285,0.047619047619047616,0.09523809523809523,-0.09090909090909091,0.22730519480519462,False
monuseg,point_seed7,low_boundary_dice_le_q25,logistic_l2::sfrm_features,predefined::global_max_entropy,SFRM improves low-boundary-quality screening over global max entropy.,0.1,168,14,42,0.35714285714285715,0.0,0.35714285714285715,0.0,0.6470588235294118,False
monuseg,point_seed7,low_boundary_dice_le_q25,logistic_l2::sfrm_features,logistic_l2::global_features,SFRM is compared against a trained global-feature reliability predictor for low-boundary-quality screening.,0.1,168,14,42,0.35714285714285715,0.38095238095238093,-0.02380952380952378,-0.16666666666666663,0.1539062499999997,False
monuseg,point_seed7,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,logistic_l2::global_features,SFRM is compared against a trained global-feature reliability predictor for local boundary-error screening.,0.1,168,14,42,0.14285714285714285,0.07142857142857142,0.07142857142857142,-0.08695652173913043,0.15789473684210525,False
monuseg,point_seed7,bad_dice_lt_0.65,logistic_l2::global_features,logistic_l2::sfrm_features,Global features remain competitive for macro-area failures.,0.1,168,14,19,0.6842105263157895,0.2631578947368421,0.4210526315789474,-0.09090909090909088,0.8349358974358975,False
